fiberID,RA,DEC,z_final,sigma_v_kms,L_corr,thetaE_arcsec_TFGR,RA_est,DEC_est
103.0,131.20536681658635,-0.8513125152810349,0.0002752960135694,69.0297650882656,13.06303846696582,0.1373878918013556,131.20536681658635,-0.8513125152810349
104.0,134.63477999990337,1.0400752977161023,0.0002752960135694,69.0297650882656,13.688104212348314,0.1373878918013556,134.63477999990337,1.0400752977161023
105.0,129.35299636855905,3.965630331179244,0.0002752960135694,69.0297650882656,12.612582201799102,0.1373878918013556,129.35299636855905,3.965630331179244
106.0,144.29688346446662,4.497259640354451,0.0002752960135694,69.0297650882656,3.105690621879603,0.1373878918013556,144.29688346446662,4.497259640354451
107.0,136.52854688614082,4.747764072245251,0.0002752960135694,69.0297650882656,11.96470616184613,0.1373878918013556,136.52854688614082,4.747764072245251
108.0,130.3062494097745,3.892389548794725,0.0002752960135694,69.0297650882656,12.337258625362578,0.1373878918013556,130.3062494097745,3.892389548794725
109.0,144.23264047984142,1.881184541433604,0.0002752960135694,69.0297650882656,0.6911006345331157,0.1373878918013556,144.23264047984142,1.881184541433604
110.0,134.62385429594696,1.0588912917871804,0.0002752960135694,69.0297650882656,11.504599694594724,0.1373878918013556,134.62385429594696,1.0588912917871804
111.0,142.5683462152732,-1.881425005028712,0.0002752960135694,69.0297650882656,0.6405286064324325,0.1373878918013556,142.5683462152732,-1.881425005028712
112.0,133.01202532393154,0.2315348402136702,0.0002752960135694,69.0297650882656,12.16084112362198,0.1373878918013556,133.01202532393154,0.2315348402136702
113.0,134.77000432235522,4.448471604080624,0.0002752960135694,69.0297650882656,12.018438700313888,0.1373878918013556,134.77000432235522,4.448471604080624
114.0,130.55957267802808,2.673004498200763,0.0002752960135694,69.0297650882656,4.560097848211112,0.1373878918013556,130.55957267802808,2.673004498200763
115.0,128.75000450893214,2.662803639887842,0.0002752960135694,69.0297650882656,10.63205394123678,0.1373878918013556,128.75000450893214,2.662803639887842
116.0,142.71485319390712,0.6239573130095613,0.0002752960135694,69.0297650882656,11.977399655285186,0.1373878918013556,142.71485319390712,0.6239573130095613
117.0,134.52002960123033,-0.2649129618884289,0.0002752960135694,69.0297650882656,14.26517753272454,0.1373878918013556,134.52002960123033,-0.2649129618884289
118.0,144.44623566107973,3.7413246635375854,0.0002752960135694,69.0297650882656,13.268653232359044,0.1373878918013556,144.44623566107973,3.7413246635375854
119.0,128.00788543410798,2.4622282067364023,0.0002752960135694,69.0297650882656,10.910396401576298,0.1373878918013556,128.00788543410798,2.4622282067364023
120.0,138.39234476636952,0.603466083804132,0.0002752960135694,69.0297650882656,2.538276797472224,0.1373878918013556,138.39234476636952,0.603466083804132
121.0,138.1371777363809,1.8717315970958075,0.0002752960135694,69.0297650882656,8.337177059390346,0.1373878918013556,138.1371777363809,1.8717315970958075
122.0,143.27906829167617,-0.0656645272110887,0.0002752960135694,69.0297650882656,3.571659293569144,0.1373878918013556,143.27906829167617,-0.0656645272110887
123.0,133.86820102254757,-1.3501261900441794,0.0002752960135694,69.0297650882656,6.382982299392588,0.1373878918013556,133.86820102254757,-1.3501261900441794
124.0,138.99297690631693,2.4506365831253296,0.0002752960135694,69.0297650882656,3.766302269588462,0.1373878918013556,138.99297690631693,2.4506365831253296
125.0,131.12429175919357,0.0336383391783173,0.0002752960135694,69.0297650882656,4.068514527598802,0.1373878918013556,131.12429175919357,0.0336383391783173
126.0,138.08225340761064,1.0002526921552493,0.0002752960135694,69.0297650882656,6.227799261069882,0.1373878918013556,138.08225340761064,1.0002526921552493
127.0,133.3716026213411,3.676851238899869,0.0002752960135694,69.0297650882656,3.955163586133693,0.1373878918013556,133.3716026213411,3.676851238899869
128.0,129.45690823362688,2.1897629252870807,0.0002752960135694,69.0297650882656,5.983852874160798,0.1373878918013556,129.45690823362688,2.1897629252870807
129.0,135.67598509649116,-0.9368661974292224,0.0002752960135694,69.0297650882656,6.171210747248647,0.1373878918013556,135.67598509649116,-0.9368661974292224
130.0,129.44439000905822,2.1897971931585043,0.0002752960135694,69.0297650882656,2.918598055071818,0.1373878918013556,129.44439000905822,2.1897971931585043
131.0,137.4997050545714,-1.767856827438617,0.0002752960135694,69.0297650882656,0.902656647581488,0.1373878918013556,137.4997050545714,-1.767856827438617
132.0,130.89755408743125,-0.3953844155246634,0.0002752960135694,69.0297650882656,3.5946921744961204,0.1373878918013556,130.89755408743125,-0.3953844155246634
133.0,143.35424100859314,-0.1279340793283389,0.0002752960135694,69.0297650882656,4.581055691240103,0.1373878918013556,143.35424100859314,-0.1279340793283389
134.0,135.65617216597911,-0.9426604648851572,0.0002752960135694,69.0297650882656,8.939731491918126,0.1373878918013556,135.65617216597911,-0.9426604648851572
135.0,129.35230600428423,2.414418173695997,0.0002752960135694,69.0297650882656,8.556805592081565,0.1373878918013556,129.35230600428423,2.414418173695997
136.0,132.42799758319342,1.9019677653664868,0.0002752960135694,69.0297650882656,0.6129510282437769,0.1373878918013556,132.42799758319342,1.9019677653664868
137.0,142.74492241810628,-1.724620318513957,0.0002752960135694,69.0297650882656,1.924514224823596,0.1373878918013556,142.74492241810628,-1.724620318513957
138.0,130.1239190395247,2.374306678202098,0.0002752960135694,69.0297650882656,3.958391292110229,0.1373878918013556,130.1239190395247,2.374306678202098
139.0,129.0149272579632,5.416196116904715,0.0002752960135694,69.0297650882656,6.208277285247939,0.1373878918013556,129.0149272579632,5.416196116904715
140.0,142.95849404198628,0.8800742976837955,0.0002752960135694,69.0297650882656,10.522644644896818,0.1373878918013556,142.95849404198628,0.8800742976837955
141.0,143.13290687756236,1.3082385651423671,0.0002752960135694,69.0297650882656,6.224289576910593,0.1373878918013556,143.13290687756236,1.3082385651423671
142.0,140.72294586755174,-0.7446617376604197,0.0002752960135694,69.0297650882656,6.434611500487289,0.1373878918013556,140.72294586755174,-0.7446617376604197
143.0,130.06974372537073,-0.3467552733264268,0.0002752960135694,69.0297650882656,12.25915771945628,0.1373878918013556,130.06974372537073,-0.3467552733264268
144.0,136.91302855693766,-1.1599165834499006,0.0002752960135694,69.0297650882656,5.416259194166924,0.1373878918013556,136.91302855693766,-1.1599165834499006
145.0,130.11168672617708,0.2734701285067714,0.0002752960135694,69.0297650882656,8.55681964515706,0.1373878918013556,130.11168672617708,0.2734701285067714
146.0,130.87374845899313,3.893100696510262,0.0002752960135694,69.0297650882656,4.523549092808371,0.1373878918013556,130.87374845899313,3.893100696510262
147.0,141.09393984141397,2.1893929455606025,0.0002752960135694,69.0297650882656,13.14511656297509,0.1373878918013556,141.09393984141397,2.1893929455606025
148.0,144.95172628601946,4.589975648698851,0.0002752960135694,69.0297650882656,14.090118626475796,0.1373878918013556,144.95172628601946,4.589975648698851
149.0,142.0915671943492,4.178256729445602,0.0002752960135694,69.0297650882656,15.014481814769916,0.1373878918013556,142.0915671943492,4.178256729445602
150.0,142.47305817816178,-0.211447132299018,0.0002752960135694,69.0297650882656,14.540050341515483,0.1373878918013556,142.47305817816178,-0.211447132299018
151.0,130.20799417298153,2.367417981915995,0.0002752960135694,69.0297650882656,14.171389239495204,0.1373878918013556,130.20799417298153,2.367417981915995
152.0,137.96156243205203,5.13837166760514,0.0002752960135694,69.0297650882656,3.432177289774593,0.1373878918013556,137.96156243205203,5.13837166760514
153.0,134.73600674477782,-0.8741468222176774,0.0002752960135694,69.0297650882656,13.47951193033607,0.1373878918013556,134.73600674477782,-0.8741468222176774
154.0,135.05906580331086,-0.7316610813696117,0.0002752960135694,69.0297650882656,14.102932622695471,0.1373878918013556,135.05906580331086,-0.7316610813696117
155.0,142.77523576436766,3.079601911507356,0.0002752960135694,69.0297650882656,12.913540176867102,0.1373878918013556,142.77523576436766,3.079601911507356
156.0,130.64572679810476,-1.4257218653369372,0.0002752960135694,69.0297650882656,1.0130999621350665,0.1373878918013556,130.64572679810476,-1.4257218653369372
157.0,144.77367490431072,3.310178893349197,0.0002752960135694,69.0297650882656,13.605032173377932,0.1373878918013556,144.77367490431072,3.310178893349197
158.0,130.63235519204335,-1.42916037337825,0.0002752960135694,69.0297650882656,13.423067962088387,0.1373878918013556,130.63235519204335,-1.42916037337825
159.0,128.37451474106248,1.573737522468848,0.0002752960135694,69.0297650882656,14.73642390476828,0.1373878918013556,128.37451474106248,1.573737522468848
160.0,132.91946008091764,5.1119146361482,0.0002752960135694,69.0297650882656,7.670799712919632,0.1373878918013556,132.91946008091764,5.1119146361482
161.0,142.9233057867022,-0.9522898391717818,0.0002752960135694,69.0297650882656,4.531755650596962,0.1373878918013556,142.9233057867022,-0.9522898391717818
162.0,139.06609114324127,-2.424591739233904,0.0002752960135694,69.0297650882656,4.608172896654217,0.1373878918013556,139.06609114324127,-2.424591739233904
163.0,134.53794685472832,-1.127454701395808,0.0002752960135694,69.0297650882656,3.5094093771967447,0.1373878918013556,134.53794685472832,-1.127454701395808
164.0,132.83327266343557,-0.6594040833833469,0.0002752960135694,69.0297650882656,3.6539255455174393,0.1373878918013556,132.83327266343557,-0.6594040833833469
165.0,134.95744788289744,4.739944077878056,0.0002752960135694,69.0297650882656,3.945871224068944,0.1373878918013556,134.95744788289744,4.739944077878056
166.0,139.7059585900486,-0.2170603588457307,0.0002752960135694,69.0297650882656,4.492944224856383,0.1373878918013556,139.7059585900486,-0.2170603588457307
167.0,137.27801336571642,3.47867664174632,0.0002752960135694,69.0297650882656,3.2412928189847365,0.1373878918013556,137.27801336571642,3.47867664174632
168.0,143.11626829849075,3.3054904801272085,0.0002752960135694,69.0297650882656,4.513852417537802,0.1373878918013556,143.11626829849075,3.3054904801272085
169.0,139.75453513118927,0.1312412201428308,0.0002752960135694,69.0297650882656,4.086916815060237,0.1373878918013556,139.75453513118927,0.1312412201428308
170.0,137.99584111848722,2.961382514401767,0.0002752960135694,69.0297650882656,1.9575541753384176,0.1373878918013556,137.99584111848722,2.961382514401767
171.0,144.61240629270338,4.649503208620439,0.0002752960135694,69.0297650882656,14.040868764307795,0.1373878918013556,144.61240629270338,4.649503208620439
172.0,130.8921484281899,4.123554910839376,0.0002752960135694,69.0297650882656,8.14899216577811,0.1373878918013556,130.8921484281899,4.123554910839376
173.0,135.63580506224315,2.9052893312274795,0.0002752960135694,69.0297650882656,14.793498118205324,0.1373878918013556,135.63580506224315,2.9052893312274795
174.0,137.32881608794207,2.24445105205525,0.0002752960135694,69.0297650882656,3.873894512387888,0.1373878918013556,137.32881608794207,2.24445105205525
175.0,142.40257862751167,3.57424303743757,0.0002752960135694,69.0297650882656,15.957012358478686,0.1373878918013556,142.40257862751167,3.57424303743757
176.0,139.67076809012352,3.542854640775897,0.0002752960135694,69.0297650882656,13.197546847086368,0.1373878918013556,139.67076809012352,3.542854640775897
177.0,135.3665141755764,2.4668394137344034,0.0002752960135694,69.0297650882656,5.467069492499871,0.1373878918013556,135.3665141755764,2.4668394137344034
178.0,133.68773345086043,2.9306549690439243,0.0002752960135694,69.0297650882656,6.402607521260993,0.1373878918013556,133.68773345086043,2.9306549690439243
179.0,143.75909871253313,2.3050226984495947,0.0002752960135694,69.0297650882656,5.53373721087614,0.1373878918013556,143.75909871253313,2.3050226984495947
180.0,134.19557844991684,2.5308880451472158,0.0002752960135694,69.0297650882656,12.975983633723214,0.1373878918013556,134.19557844991684,2.5308880451472158
181.0,131.54614254759733,1.1687972593327167,0.0002752960135694,69.0297650882656,7.437078185876411,0.1373878918013556,131.54614254759733,1.1687972593327167
182.0,142.33389383251168,-2.215050922793002,0.0002752960135694,69.0297650882656,6.12229501427543,0.1373878918013556,142.33389383251168,-2.215050922793002
183.0,127.59029056887466,0.498421554099565,0.0002752960135694,69.0297650882656,4.3419218982619565,0.1373878918013556,127.59029056887466,0.498421554099565
