# Data for PTB_In_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:02:11+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys     
59652.022211	-1.5137278367e-14	1	1.7e-17	2.52485e-18
59652.022222	-1.4045184388e-14	1	1.7e-17	2.52485e-18
59652.022234	-1.3421510641e-14	1	1.7e-17	2.52485e-18
59652.022245	-1.5079386206e-14	1	1.7e-17	2.52485e-18
59652.022257	-1.6663714747e-14	1	1.7e-17	2.52485e-18
59652.022269	-1.5633234792e-14	1	1.7e-17	2.52485e-18
59652.022280	-1.4119219303e-14	1	1.7e-17	2.52485e-18
59652.022292	-1.3945173514e-14	1	1.7e-17	2.52485e-18
59652.022303	-1.6072722919e-14	1	1.7e-17	2.52485e-18
59652.022315	-1.6244380075e-14	1	1.7e-17	2.52485e-18
59652.022326	-1.6642045950e-14	1	1.7e-17	2.52485e-18
59652.022338	-1.3966318844e-14	1	1.7e-17	2.52485e-18
59652.022350	-1.3590788481e-14	1	1.7e-17	2.52485e-18
59652.022361	-1.2565970942e-14	1	1.7e-17	2.52485e-18
59652.022373	-1.3465873991e-14	1	1.7e-17	2.52485e-18
59652.022384	-1.5668922831e-14	1	1.7e-17	2.52485e-18
59652.022396	-1.7187543638e-14	1	1.7e-17	2.52485e-18
59652.022407	-1.4759170482e-14	1	1.7e-17	2.52485e-18
59652.022419	-1.4191500012e-14	1	1.7e-17	2.52485e-18
59652.022431	-1.6328491293e-14	1	1.7e-17	2.52485e-18
59652.022442	-1.5187321920e-14	1	1.7e-17	2.52485e-18
59652.022454	-1.4382378040e-14	1	1.7e-17	2.52485e-18
59652.022465	-1.4910430238e-14	1	1.7e-17	2.52485e-18
59652.022477	-1.4784555213e-14	1	1.7e-17	2.52485e-18
59652.022488	-1.3873110492e-14	1	1.7e-17	2.52485e-18
59652.022500	-1.6977104232e-14	1	1.7e-17	2.52485e-18
59652.022512	-1.4967659172e-14	1	1.7e-17	2.52485e-18
59652.022523	-1.2179075938e-14	1	1.7e-17	2.52485e-18
59652.022535	-1.3477119201e-14	1	1.7e-17	2.52485e-18
59652.022546	-1.5358353966e-14	1	1.7e-17	2.52485e-18
59652.022558	-1.4695061947e-14	1	1.7e-17	2.52485e-18
59652.022569	-1.5899285300e-14	1	1.7e-17	2.52485e-18
59652.022581	-1.5528519497e-14	1	1.7e-17	2.52485e-18
59652.022593	-1.5903341740e-14	1	1.7e-17	2.52485e-18
59652.022604	-1.8302399933e-14	1	1.7e-17	2.52485e-18
59652.022616	-1.7249070417e-14	1	1.7e-17	2.52485e-18
59652.022627	-1.5754956815e-14	1	1.7e-17	2.52485e-18
59652.022639	-1.5405166936e-14	1	1.7e-17	2.52485e-18
59652.022650	-1.4135799973e-14	1	1.7e-17	2.52485e-18
59652.022662	-1.3957557136e-14	1	1.7e-17	2.52485e-18
59652.022674	-1.3222361337e-14	1	1.7e-17	2.52485e-18
59652.022685	-1.2776314634e-14	1	1.7e-17	2.52485e-18
59652.022697	-1.4378949251e-14	1	1.7e-17	2.52485e-18
59652.022708	-1.3965992737e-14	1	1.7e-17	2.52485e-18
59652.022720	-1.4927697851e-14	1	1.7e-17	2.52485e-18
