# Data for PTB_Sr3_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:04:07+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys    
59639.003495	-3.4859098843e-15	1	1.7e-17	2.8888200000000002e-18
59639.003507	-5.1341106388e-15	1	1.7e-17	2.8887300000000003e-18
59639.003519	-6.0406637442e-15	1	1.7e-17	2.8886400000000003e-18
59639.003530	-3.9998996411e-15	1	1.7e-17	2.8885500000000003e-18
59639.003542	-5.0857967265e-15	1	1.7e-17	2.8884600000000003e-18
59639.003553	-4.3990529061e-15	1	1.7e-17	2.8883700000000004e-18
59639.003565	-3.6606553224e-15	1	1.7e-17	2.8882800000000004e-18
59639.003576	-4.2037779304e-15	1	1.7e-17	2.8881900000000004e-18
59639.003588	-5.4120602653e-15	1	1.7e-17	2.8881e-18
59639.003600	-6.3098719907e-15	1	1.7e-17	2.88801e-18
59639.003611	-7.0522819694e-15	1	1.7e-17	2.88792e-18
59639.003623	-6.6354180925e-15	1	1.7e-17	2.88783e-18
59639.003634	-4.6320996219e-15	1	1.7e-17	2.88774e-18
59639.003646	-4.1890132991e-15	1	1.7e-17	2.88765e-18
59639.003657	-4.5064143321e-15	1	1.7e-17	2.8875600000000002e-18
59639.003669	-3.5922074370e-15	1	1.7e-17	2.8874700000000002e-18
59639.003681	-4.6068758278e-15	1	1.7e-17	2.8873800000000003e-18
59639.003692	-6.5871575433e-15	1	1.7e-17	2.8872900000000003e-18
59639.003704	-5.4286180653e-15	1	1.7e-17	2.8872e-18
59639.003715	-4.3903454074e-15	1	1.7e-17	2.8871100000000003e-18
59639.003727	-4.3026673329e-15	1	1.7e-17	2.8870200000000004e-18
59639.003738	-6.0928214920e-15	1	1.7e-17	2.8869300000000004e-18
59639.003750	-6.3656550395e-15	1	1.7e-17	2.8868400000000004e-18
59639.003762	-8.1452517799e-15	1	1.7e-17	2.887e-18
59639.003773	-6.8360785037e-15	1	1.7e-17	2.8871600000000002e-18
59639.003785	-6.4285692587e-15	1	1.7e-17	2.8873200000000003e-18
59639.003796	-6.5379627168e-15	1	1.7e-17	2.8874800000000004e-18
59639.003808	-4.9401638108e-15	1	1.7e-17	2.88764e-18
59639.003819	-4.7276229155e-15	1	1.7e-17	2.8878e-18
59639.003831	-7.9874715647e-15	1	1.7e-17	2.88795e-18
