# Data for INRIM_ITYb1-SYRTE_Sr2 
# File generated on: 2025-01-20T17:03:56+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys
59639.004757	-5.9178956672e-15	1	1.7e-17	2e-17
59639.004769	-4.3561763213e-15	1	1.7e-17	2e-17
59639.004780	-4.9177234511e-15	1	1.7e-17	2e-17
59639.004792	-3.9802152572e-15	1	1.7e-17	2e-17
59639.004803	-2.5592734769e-15	1	1.7e-17	2e-17
59639.004815	-4.6108060735e-15	1	1.7e-17	2e-17
59639.004826	-4.2335046655e-15	1	1.7e-17	2e-17
59639.004838	-4.9339938728e-15	1	1.7e-17	2e-17
59639.004850	-5.5584720756e-15	1	1.7e-17	2e-17
59639.004861	-8.0460921487e-15	1	1.7e-17	2e-17
59639.004873	-7.0053636022e-15	1	1.7e-17	2e-17
59639.004884	-4.6205272511e-15	1	1.7e-17	2e-17
59639.004896	-5.9181157206e-15	1	1.7e-17	2e-17
59639.004907	-6.4184173832e-15	1	1.7e-17	2e-17
59639.004919	-5.7532804639e-15	1	1.7e-17	2e-17
59639.004931	-8.2418445156e-15	1	1.7e-17	2e-17
59639.004942	-8.2792731766e-15	1	1.7e-17	2e-17
59639.004954	-5.3516488198e-15	1	1.7e-17	2e-17
59639.004965	-3.3718210999e-15	1	1.7e-17	2e-17
59639.004977	-6.2847098614e-15	1	1.7e-17	2e-17
59639.004988	-7.6047573074e-15	1	1.7e-17	2e-17
59639.005000	-7.4518944100e-15	1	1.7e-17	2e-17
59639.005012	-4.8135413606e-15	1	1.7e-17	2e-17
59639.005023	-2.3906754073e-15	1	1.7e-17	2e-17
59639.005035	-1.9307262077e-15	1	1.7e-17	2e-17
59639.005046	-5.2410106110e-15	1	1.7e-17	2e-17
59639.005058	-5.6080481649e-15	1	1.7e-17	2e-17
59639.005069	-2.2704134184e-15	1	1.7e-17	2e-17
59639.005081	-1.9812715588e-16	1	1.7e-17	2e-17
59639.005093	-2.5845503731e-15	1	1.7e-17	2e-17
59639.005104	-1.3943175718e-15	1	1.7e-17	2e-17
59639.005116	-3.8687672779e-15	1	1.7e-17	2e-17
59639.005127	-3.6730710115e-15	1	1.7e-17	2e-17
59639.005139	-5.4260371696e-15	1	1.7e-17	2e-17
59639.005150	-7.8289108527e-15	1	1.7e-17	2e-17
59639.005162	-7.1475234278e-15	1	1.7e-17	2e-17
