# Data for NPL-Yb+(E3)-NPL-Sr1 
# File generated on: 2024-04-22T14:53:18+02:00
# With the script: convert-to-rocit.py 
# 
# t           	ΔA→B            	flag
59648.002998	-5.3225808339e-16	1	2.23e-17	3.2e-18
59648.003009	-4.7914080510e-16	1	2.23e-17	3.2e-18
59648.003021	-5.2746889032e-16	1	2.23e-17	3.2e-18
59648.003032	-5.2125981073e-16	1	2.23e-17	3.2e-18
59648.003044	-3.8082039450e-16	1	2.23e-17	3.2e-18
59648.003056	-3.1805764292e-16	1	2.23e-17	3.2e-18
59648.003067	-3.2873768613e-16	1	2.23e-17	3.2e-18
59648.003079	-3.4282527453e-16	1	2.23e-17	3.2e-18
59648.003090	-2.9318541713e-16	1	2.23e-17	3.2e-18
59648.003102	-3.1639389753e-16	1	2.23e-17	3.2e-18
59648.003113	-3.7001415459e-16	1	2.23e-17	3.2e-18
59648.003125	-3.9418744012e-16	1	2.23e-17	3.2e-18
59648.003137	-4.2006515895e-16	1	2.23e-17	3.2e-18
59648.003148	-3.5122443175e-16	1	2.23e-17	3.2e-18
59648.003160	-3.8561545399e-16	1	2.23e-17	3.2e-18
59648.003171	-3.4583276061e-16	1	2.23e-17	3.2e-18
59648.003183	-2.5796329453e-16	1	2.23e-17	3.2e-18
59648.003194	-2.3127910446e-16	1	2.23e-17	3.2e-18
59648.003206	-9.8412997255e-17	1	2.23e-17	3.2e-18
59648.003218	-6.5575672492e-17	1	2.23e-17	3.2e-18
59648.003229	-7.5943301433e-17	1	2.23e-17	3.2e-18
59648.003241	-8.0789636413e-17	1	2.23e-17	3.2e-18
59648.003252	-4.6627171639e-17	1	2.23e-17	3.2e-18
59648.003264	-4.9310132366e-17	1	2.23e-17	3.2e-18
59648.003275	-5.6363942648e-17	1	2.23e-17	3.2e-18
59648.003287	-2.4579770798e-16	1	2.23e-17	3.2e-18
59648.003299	-2.8051672908e-16	1	2.23e-17	3.2e-18
59648.003310	-2.2601433486e-16	1	2.23e-17	3.2e-18
59648.003322	-2.5183827866e-16	1	2.23e-17	3.2e-18
59648.003333	-2.3193105958e-16	1	2.23e-17	3.2e-18
59648.003345	-2.4480359768e-16	1	2.23e-17	3.2e-18
59648.003356	-2.3687882240e-16	1	2.23e-17	3.2e-18
59648.003368	-2.3259507013e-16	1	2.23e-17	3.2e-18
59648.003380	-2.4914058595e-16	1	2.23e-17	3.2e-18
59648.003391	-2.2041310192e-16	1	2.23e-17	3.2e-18
59648.003403	-2.5937556953e-16	1	2.23e-17	3.2e-18
59648.003414	-2.4860009124e-16	1	2.23e-17	3.2e-18
59648.003426	-2.5252444921e-16	1	2.23e-17	3.2e-18
59648.003438	-4.1907183344e-16	1	2.23e-17	3.2e-18
59648.003449	-5.3410936649e-16	1	2.23e-17	3.2e-18
59648.003461	-6.1383101528e-16	1	2.23e-17	3.2e-18
59648.003472	-6.6098972776e-16	1	2.23e-17	3.2e-18
59648.003484	-6.5283598683e-16	1	2.23e-17	3.2e-18
59648.003495	-6.7420317803e-16	1	2.23e-17	3.2e-18
59648.003507	-6.7441043733e-16	1	2.23e-17	3.2e-18
59648.003519	-6.6815685514e-16	1	2.23e-17	3.2e-18
59648.003530	-6.9355157298e-16	1	2.23e-17	3.2e-18
59648.003542	-6.3913468668e-16	1	2.23e-17	3.2e-18
59648.003553	-5.7069649288e-16	1	2.23e-17	3.2e-18
59648.003565	-4.6981546302e-16	1	2.23e-17	3.2e-18
59648.003576	-2.1963810721e-16	1	2.23e-17	3.2e-18
59648.003588	-1.9462690977e-16	1	2.23e-17	3.2e-18
59648.003600	-2.0112190340e-16	1	2.23e-17	3.2e-18
59648.003611	-2.2268704924e-16	1	2.23e-17	3.2e-18
59648.003623	-2.1773942726e-16	1	2.23e-17	3.2e-18
59648.003634	-1.2035769083e-16	1	2.23e-17	3.2e-18
59648.003646	-2.2351352109e-17	1	2.23e-17	3.2e-18
59648.003657	-1.7569021553e-18	1	2.23e-17	3.2e-18
