# Data for PTB_In_CombKnoten-INRIM_ITYb1 
# File generated on: 2025-01-20T17:01:57+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys	uB_sys     
59639.770243	-8.9867485198e-15	1	2e-17	2.52485e-18
59639.770255	-6.5606056015e-15	1	2e-17	2.52485e-18
59639.770266	-1.0858382166e-14	1	2e-17	2.52485e-18
59639.770278	-9.9742720458e-15	1	2e-17	2.52485e-18
59639.770289	-8.3367625412e-15	1	2e-17	2.52485e-18
59639.770301	-7.6801493767e-15	1	2e-17	2.52485e-18
59639.770312	-8.6427582756e-15	1	2e-17	2.52485e-18
59639.770324	-9.9004234783e-15	1	2e-17	2.52485e-18
59639.770336	-1.0746936347e-14	1	2e-17	2.52485e-18
59639.770347	-7.9434986963e-15	1	2e-17	2.52485e-18
59639.770359	-5.2386844794e-15	1	2e-17	2.52485e-18
59639.770370	-8.3390148018e-15	1	2e-17	2.52485e-18
59639.770382	-1.0440258751e-14	1	2e-17	2.52485e-18
59639.770394	-8.9644774825e-15	1	2e-17	2.52485e-18
59639.770405	-7.7099234318e-15	1	2e-17	2.52485e-18
59639.770417	-8.7207132588e-15	1	2e-17	2.52485e-18
59639.770451	-6.8201475080e-15	1	2e-17	2.52485e-18
59639.770463	-1.0762992704e-14	1	2e-17	2.52485e-18
