Om0,n_TF,Omega_TF0,H0,chi2_SN,chi2_BAO,chi2_tot,dof_tot,chi2_red,C_best
0.22,-0.32499999999999996,0.7799,70.0,1106.3129558550363,24.693994949350053,1131.0069508043864,1059,1.0679952321099022,-19.40918050992545
0.22,-0.29999999999999993,0.7799,70.0,1101.8606612756232,24.29381355008678,1126.15447482571,1059,1.063413101818423,-19.407204077807343
0.22,-0.27499999999999997,0.7799,70.0,1097.5370315678651,23.897181068118613,1121.4342126359838,1059,1.058955819297435,-19.405223670232004
0.22,-0.24999999999999994,0.7799,70.0,1093.3440413769806,23.504285098018176,1116.8483264749989,1059,1.0546254263220007,-19.40323929213867
0.22,-0.22499999999999998,0.7799,70.0,1089.2836787863862,23.11532020526003,1112.3989989916463,1059,1.0504239839392315,-19.401250948690894
0.22,-0.19999999999999996,0.7799,70.0,1085.3579451265382,22.73048816021322,1108.0884332867515,1059,1.046353572508736,-19.399258645278092
0.22,-0.17499999999999993,0.7799,70.0,1081.5688547756633,22.349998179212793,1103.9188529548762,1059,1.0424162917420927,-19.397262387517163
0.22,-0.14999999999999997,0.7799,70.0,1077.9184349522625,21.974067172886834,1099.8925021251493,1059,1.0386142607414064,-19.395262181253948
0.22,-0.12499999999999994,0.7799,70.0,1074.4087254994315,21.602920001917926,1096.0116455013494,1059,1.0349496180371571,-19.393258032564727
0.22,-0.09999999999999998,0.7799,70.0,1071.0417786608305,21.236789740420924,1092.2785684012513,1059,1.0314245216253553,-19.39124994775761
0.22,-0.07499999999999996,0.7799,70.0,1067.8196588483595,20.87591794712036,1088.6955767954798,1059,1.0280411490042303,-19.389237933373924
0.22,-0.04999999999999993,0.7799,70.0,1064.7444424014534,20.52055494451399,1085.2649973459675,1059,1.0248016972105454,-19.387221996189513
0.22,-0.02499999999999991,0.7799,70.0,1061.8182173379353,20.170960106210746,1081.989177444146,1059,1.021708382855662,-19.38520214321602
0.22,1.1102230246251565e-16,0.7799,70.0,1059.0430830964933,19.827402152633766,1078.8704852491271,1059,1.0187634421615932,-19.383178381702105
0.22,0.025000000000000022,0.7799,70.0,1056.421150270637,19.490159455281077,1075.9113097259183,1059,1.01596913099709,-19.38115071913456
0.22,0.050000000000000044,0.7799,70.0,1053.9545403342258,19.159520349738766,1073.1140606839647,1059,1.0133277249140364,-19.37911916323946
0.22,0.07500000000000007,0.7799,70.0,1051.6453853585258,18.835783457643416,1070.4811688161692,1059,1.0108415191842957,-19.377083721983162
0.22,0.10000000000000009,0.7799,70.0,1049.4958277207731,18.51925801779227,1068.0150857385654,1059,1.0085128288371723,-19.375044403573316
0.22,0.1250000000000001,0.7799,70.0,1047.5080198042779,18.21026422660171,1065.7182840308797,1059,1.0063439886977146,-19.373001216459762
0.22,0.15000000000000002,0.7799,70.0,1045.6841236900914,17.90913358811617,1063.5932572782076,1059,1.0043373534260696,-19.3709541693354
0.22,0.17500000000000004,0.7799,70.0,1044.0263108402505,17.61620927377125,1061.6425201140219,1059,1.0024952975580943,-19.368903271136965
0.22,0.2,0.7799,70.0,1042.5367617726,17.33184649211678,1059.8686082647166,1059,1.0008202155474188,-19.366848531045783
0.23,-0.6,0.7699,70.0,1139.8060955357673,26.298972269424826,1166.1050678051922,1059,1.1011379299388029,-19.42511037532216
0.23,-0.575,0.7699,70.0,1134.7644695115416,25.918654869772308,1160.683124381314,1059,1.0960180589058677,-19.423221513948295
0.23,-0.5499999999999999,0.7699,70.0,1129.8256062947376,25.540510601211185,1155.3661168959488,1059,1.0909972775221424,-19.42132861810728
0.23,-0.5249999999999999,0.7699,70.0,1124.9912434947564,25.16466343858648,1150.155906933343,1059,1.0860773436575477,-19.419431689334566
0.23,-0.5,0.7699,70.0,1120.2631337966104,24.791242030954827,1145.0543758275653,1059,1.0812600338315064,-19.41753072936248
0.23,-0.475,0.7699,70.0,1115.643044878494,24.420379862802942,1140.063424741297,1059,1.0765471432873437,-19.415625740122337
0.23,-0.44999999999999996,0.7699,70.0,1111.1327593226702,24.052215420419532,1135.1849747430897,1059,1.0719404860652406,-19.41371672374647
