time_utc,et,L_km,L_m,L_AU
1979-03-05 14:05:00,-657237249.8145592,382525.09318539425,382525093.1853942,0.0025570223118516235
1979-03-05 14:06:00,-657237189.8145592,383056.02520668076,383056025.2066808,0.0025605713732039155
1979-03-05 14:07:00,-657237129.8145592,383590.4187168412,383590418.7168412,0.002564143573180158
1979-03-05 14:08:00,-657237069.8145592,384128.25510414975,384128255.10414976,0.0025677387873686477
1979-03-05 14:09:00,-657237009.8145592,384669.5157582766,384669515.75827664,0.002571356891367015
1979-03-05 14:10:00,-657236949.8145592,385214.18207151676,385214182.07151675,0.0025749977607904336
1979-03-05 14:11:00,-657236889.8145592,385762.23544095055,385762235.4409506,0.0025786612712860664
1979-03-05 14:12:00,-657236829.8145592,386313.65727006696,386313657.270067,0.0025823472985439157
1979-03-05 14:13:00,-657236769.8145592,386868.4289726859,386868428.9726859,0.002586055718323041
1979-03-05 14:14:00,-657236709.8145592,387426.5319728318,387426531.9728318,0.0025897864064507157
1979-03-05 14:15:00,-657236649.8145592,387987.94770783,387987947.70783,0.002593539238843124
1979-03-05 14:16:00,-657236589.8145592,388552.6576305849,388552657.6305849,0.0025973140915205883
1979-03-05 14:17:00,-657236529.8145592,389120.6432111716,389120643.2111716,0.0026011108406182124
1979-03-05 14:18:00,-657236469.8145592,389691.88593873195,389691885.93873197,0.002604929362398552
1979-03-05 14:19:00,-657236409.8145592,390266.36732357275,390266367.32357275,0.0026087695332656416
1979-03-05 14:20:00,-657236349.8145592,390844.0688989784,390844068.8989784,0.0026126312297771125
1979-03-05 14:21:00,-657236289.8145592,391424.97222332156,391424972.22332156,0.0026165143286582993
1979-03-05 14:22:00,-657236229.8145592,392009.05888153985,392009058.8815398,0.0026204187068121143
1979-03-05 14:23:00,-657236169.8145592,392596.3104873908,392596310.4873908,0.002624344241334117
1979-03-05 14:24:00,-657236109.8145592,393186.7086846864,393186708.6846864,0.0026282908095207696
1979-03-05 14:25:00,-657236049.8145592,393780.23515099235,393780235.15099233,0.002632258288894164
1979-03-05 14:26:00,-657235989.8145592,394376.8715939541,394376871.5939541,0.0026362465571774622
1979-03-05 14:27:00,-657235929.8145592,394976.5997602598,394976599.7602598,0.0026402554923548108
1979-03-05 14:28:00,-657235869.8145592,395579.4014320349,395579401.4320349,0.0026442849726472407
1979-03-05 14:29:00,-657235809.8145592,396185.25843059784,396185258.43059784,0.0026483348765377708
1979-03-05 14:30:00,-657235749.8145592,396794.1526170547,396794152.6170547,0.0026524050827753842
1979-03-05 14:31:00,-657235689.8145592,397406.06589371356,397406065.89371353,0.002656495470384483
1979-03-05 14:32:00,-657235629.8145592,398020.980206264,398020980.206264,0.0026606059186794566
1979-03-05 14:33:00,-657235569.8145592,398638.8775438788,398638877.5438788,0.0026647363072653603
1979-03-05 14:34:00,-657235509.8145592,399259.7399422721,399259739.94227207,0.0026688865160583606
1979-03-05 14:35:00,-657235449.8145592,399883.5494817273,399883549.4817273,0.002673056425272551
1979-03-05 14:36:00,-657235389.8145592,400510.2882911471,400510288.2911471,0.0026772459154470246
1979-03-05 14:37:00,-657235329.8145592,401139.9385462519,401139938.5462519,0.0026814548674338316
1979-03-05 14:38:00,-657235269.8145592,401772.48247197334,401772482.47197336,0.002685683162413978
1979-03-05 14:39:00,-657235209.8145592,402407.9023431298,402407902.3431298,0.002689930681901944
1979-03-05 14:40:00,-657235149.8145592,403046.18048188905,403046180.48188907,0.0026941973077287194
1979-03-05 14:41:00,-657235089.8145592,403687.2992618848,403687299.2618848,0.0026984829220693235
1979-03-05 14:42:00,-657235029.8145592,404331.2411037354,404331241.1037354,0.0027027874074128477
1979-03-05 14:43:00,-657234969.8145592,404977.9884790148,404977988.47901475,0.002707110646589001
1979-03-05 14:44:00,-657234909.8145592,405627.5239040617,405627523.9040617,0.002711452522726727
1979-03-05 14:45:00,-657234849.8145592,406279.82994384796,406279829.94384795,0.0027158129192800602
1979-03-05 14:46:00,-657234789.8145592,406934.8892074642,406934889.20746416,0.0027201917199979517
1979-03-05 14:47:00,-657234729.8145592,407592.68434587086,407592684.34587085,0.002724588808909236
1979-03-05 14:48:00,-657234669.8145592,408253.19805091165,408253198.05091166,0.0027290040703160335
1979-03-05 14:49:00,-657234609.8145592,408916.4130512903,408916413.05129033,0.00273343738876686
1979-03-05 14:50:00,-657234549.8145592,409582.3121077122,409582312.1077122,0.0027378886490241486
1979-03-05 14:51:00,-657234489.8145592,410250.878011334,410250878.011334,0.002742357736053886
1979-03-05 14:52:00,-657234429.8145592,410922.093575573,410922093.575573,0.0027468445349708645
1979-03-05 14:53:00,-657234369.8145592,411595.9416317686,411595941.6317686,0.0027513489310096754
1979-03-05 14:54:00,-657234309.8145592,412272.40502321406,412272405.02321404,0.002755870809484818
1979-03-05 14:55:00,-657234249.8145592,412951.4665991393,412951466.59913933,0.002760410055750475
1979-03-05 14:56:00,-657234189.8145592,413633.1092033716,413633109.20337164,0.002764966555124716
1979-03-05 14:57:00,-657234129.8145592,414317.3156713077,414317315.6713077,0.002769540192869254
1979-03-05 14:58:00,-657234069.8145592,415004.0688151948,415004068.81519485,0.0027741308540910592
1979-03-05 14:59:00,-657234009.8145592,415693.3514216745,415693351.4216745,0.002778738423725937
1979-03-05 15:00:00,-657233949.8145592,416385.146240985,416385146.24098504,0.0027833627864663523
1979-03-05 15:01:00,-657233889.8145592,417079.435975342,417079435.975342,0.0027880038266837577
1979-03-05 15:02:00,-657233829.8145592,417776.2032785588,417776203.2785588,0.0027926614284260586
1979-03-05 15:03:00,-657233769.8145592,418475.4307432196,418475430.7432196,0.002797335475331867
1979-03-05 15:04:00,-657233709.8145592,419177.1009015754,419177100.9015754,0.002802025850636492
1979-03-05 15:05:00,-657233649.8145592,419881.19621733547,419881196.21733546,0.0028067324371170714
1979-03-05 15:06:00,-657233589.8145592,420587.69909578987,420587699.09578985,0.002811455117160233
1979-03-05 15:07:00,-657233529.8145592,421296.5918746117,421296591.8746117,0.0028161937727006147
1979-03-05 15:08:00,-657233469.8145592,422007.85684317624,422007856.84317625,0.0028209482853500016
1979-03-05 15:09:00,-657233409.8145592,422721.4762439487,422721476.2439487,0.0028257185364066063
1979-03-05 15:10:00,-657233349.8145592,423437.43229336495,423437432.29336494,0.0028305044069946443
1979-03-05 15:11:00,-657233289.8145592,424155.70719731203,424155707.19731206,0.0028353057781678177
1979-03-05 15:12:00,-657233229.8145592,424876.28317172604,424876283.17172605,0.0028401225310470016
1979-03-05 15:13:00,-657233169.8145592,425599.14246776665,425599142.46776664,0.0028449545469885268
1979-03-05 15:14:00,-657233109.8145592,426324.2673989735,426324267.3989735,0.002849801707765708
1979-03-05 15:15:00,-657233049.8145592,427051.6403617898,427051640.36178976,0.0028546638957060357
1979-03-05 15:16:00,-657232989.8145592,427781.2438710605,427781243.8710605,0.0028595409939284684
1979-03-05 15:17:00,-657232929.8145592,428513.06057509565,428513060.57509565,0.002864432886444123
1979-03-05 15:18:00,-657232869.8145592,429247.0732855774,429247073.2855774,0.0028693394583561905
1979-03-05 15:19:00,-657232809.8145592,429983.26499266195,429983264.99266195,0.0028742605959608887
1979-03-05 15:20:00,-657232749.8145592,430721.6188844576,430721618.88445765,0.0028791961868776627
1979-03-05 15:21:00,-657232689.8145592,431462.11835522216,431462118.35522217,0.002884146120103982
1979-03-05 15:22:00,-657232629.8145592,432204.7470205225,432204747.0205225,0.002889110286116676
1979-03-05 15:23:00,-657232569.8145592,432949.48838812136,432949488.38812137,0.002894088574671948
1979-03-05 15:24:00,-657232509.8145592,433696.3268366939,433696326.83669394,0.002899080881347691
1979-03-05 15:25:00,-657232449.8145592,434445.2466479267,434445246.6479267,0.0029040871010734695
1979-03-05 15:26:00,-657232389.8145592,435196.2323103198,435196232.3103198,0.0029091071301613107
1979-03-05 15:27:00,-657232329.8145592,435949.2685204814,435949268.5204814,0.0029141408663143588
1979-03-05 15:28:00,-657232269.8145592,436704.34017127624,436704340.1712763,0.002919188208547652
1979-03-05 15:29:00,-657232209.8145592,437461.43234443915,437461432.34443915,0.002924249057138747
1979-03-05 15:30:00,-657232149.8145592,438220.53029394796,438220530.29394794,0.002929323313516574
1979-03-05 15:31:00,-657232089.8145592,438981.6194426786,438981619.4426786,0.002934410880239077
1979-03-05 15:32:00,-657232029.8145592,439744.6853685567,439744685.3685567,0.002939511660900644
1979-03-05 15:33:00,-657231969.8145592,440509.7137914943,440509713.7914943,0.0029446255600447816
1979-03-05 15:34:00,-657231909.8145592,441276.6905694349,441276690.5694349,0.002949752483137682
1979-03-05 15:35:00,-657231849.8145592,442045.6016826053,442045601.68260527,0.00295489233646295
1979-03-05 15:36:00,-657231789.8145592,442816.43323070026,442816433.23070025,0.002960045027102784
1979-03-05 15:37:00,-657231729.8145592,443589.17142022063,443589171.4202206,0.002965210462853337
1979-03-05 15:38:00,-657231669.8145592,444363.8025626602,444363802.5626602,0.0029703885522125964
1979-03-05 15:39:00,-657231609.8145592,445140.31306540815,445140313.0654082,0.0029755792043195716
1979-03-05 15:40:00,-657231549.8145592,445918.68942571717,445918689.4257172,0.0029807823289139715
1979-03-05 15:41:00,-657231489.8145592,446698.91823175026,446698918.23175025,0.0029859978363432032
1979-03-05 15:42:00,-657231429.8145592,447480.98614959075,447480986.14959073,0.002991225637475539
1979-03-05 15:43:00,-657231369.8145592,448264.8799292308,448264879.9292308,0.0029964656437401474
1979-03-05 15:44:00,-657231309.8145592,449050.5863946344,449050586.39463437,0.0030017177670606673
1979-03-05 15:45:00,-657231249.8145592,449838.09244622337,449838092.4462234,0.0030069819198718273
1979-03-05 15:46:00,-657231189.8145592,450627.3850556105,450627385.0556105,0.0030122580150842384
1979-03-05 15:47:00,-657231129.8145592,451418.4512648301,451418451.26483005,0.003017545966079249
1979-03-05 15:48:00,-657231069.8145592,452211.27818753984,452211278.1875398,0.0030228456867169825
1979-03-05 15:49:00,-657231009.8145592,453005.8530026522,453005853.00265217,0.0030281570912937613
1979-03-05 15:50:00,-657230949.8145592,453802.16295848245,453802162.95848244,0.003033480094569839
1979-03-05 15:51:00,-657230889.8145592,454600.1953721586,454600195.3721586,0.003038814611765451
1979-03-05 15:52:00,-657230829.8145592,455399.93762236915,455399937.62236917,0.0030441605585123425
1979-03-05 15:53:00,-657230769.8145592,456201.37715903425,456201377.15903425,0.0030495178509184107
1979-03-05 15:54:00,-657230709.8145592,457004.501494089,457004501.494089,0.0030548864055060985
1979-03-05 15:55:00,-657230649.8145592,457809.29820762866,457809298.20762867,0.0030602661392534693
1979-03-05 15:56:00,-657230589.8145592,458615.75494427193,458615754.9442719,0.0030656569695699017
1979-03-05 15:57:00,-657230529.8145592,459423.85941335803,459423859.41335803,0.0030710588142974023
1979-03-05 15:58:00,-657230469.8145592,460233.5993897163,460233599.38971627,0.0030764715917157522
1979-03-05 15:59:00,-657230409.8145592,461044.9627170532,461044962.7170532,0.0030818952205651498
1979-03-05 16:00:00,-657230349.8145592,461857.9372997916,461857937.29979163,0.0030873296199916546
1979-03-05 16:01:00,-657230289.8145592,462672.5111134625,462672511.1134625,0.0030927747096166558
1979-03-05 16:02:00,-657230229.8145592,463488.67219217593,463488672.1921759,0.0030982304094531203
1979-03-05 16:03:00,-657230169.8145592,464306.40864244784,464306408.6424478,0.0031036966399980177
1979-03-05 16:04:00,-657230109.8145592,465125.70863409253,465125708.6340925,0.0031091733221714404
1979-03-05 16:05:00,-657230049.8145592,465946.5604042678,465946560.4042678,0.003114660377343645
1979-03-05 16:06:00,-657229989.8145592,466768.95225543133,466768952.25543135,0.003120157727321391
1979-03-05 16:07:00,-657229929.8145592,467592.8725560095,467592872.55600953,0.003125665294352412
1979-03-05 16:08:00,-657229869.8145592,468418.30974191515,468418309.74191517,0.0031311830011355583
1979-03-05 16:09:00,-657229809.8145592,469245.25231424096,469245252.314241,0.0031367107708053826
1979-03-05 16:10:00,-657229749.8145592,470073.6888431406,470073688.8431406,0.003142248526958082
1979-03-05 16:11:00,-657229689.8145592,470903.6079620157,470903607.96201575,0.0031477961936126394
1979-03-05 16:12:00,-657229629.8145592,471734.99837370304,471734998.37370306,0.0031533536952521816
1979-03-05 16:13:00,-657229569.8145592,472567.8488463171,472567848.8463171,0.0031589209567961926
1979-03-05 16:14:00,-657229509.8145592,473402.14821577177,473402148.2157718,0.0031644979036173663
1979-03-05 16:15:00,-657229449.8145592,474237.88538372004,474237885.38372004,0.0031700844615278343
1979-03-05 16:16:00,-657229389.8145592,475075.0493172457,475075049.3172457,0.0031756805567771077
1979-03-05 16:17:00,-657229329.8145592,475913.6290540107,475913629.0540107,0.0031812861160864818
1979-03-05 16:18:00,-657229269.8145592,476753.61369421746,476753613.69421744,0.0031869010665953115
1979-03-05 16:19:00,-657229209.8145592,477594.9924088092,477594992.4088092,0.0031925253359158224
1979-03-05 16:20:00,-657229149.8145592,478437.75443153945,478437754.4315395,0.0031981588520801018
1979-03-05 16:21:00,-657229089.8145592,479281.88906318933,479281889.0631893,0.0032038015435682894
1979-03-05 16:22:00,-657229029.8145592,480127.38567467977,480127385.67467976,0.00320945333932938
1979-03-05 16:23:00,-657228969.8145592,480974.23369712615,480974233.69712615,0.0032151141687147434
1979-03-05 16:24:00,-657228909.8145592,481822.4226336547,481822422.6336547,0.003220783961557113
1979-03-05 16:25:00,-657228849.8145592,482671.9420502943,482671942.05029434,0.003226462648109699
1979-03-05 16:26:00,-657228789.8145592,483522.7815794626,483522781.5794626,0.003232150159069494
1979-03-05 16:27:00,-657228729.8145592,484374.93091938813,484374930.9193881,0.0032378464255734102
1979-03-05 16:28:00,-657228669.8145592,485228.37983534264,485228379.83534265,0.0032435513792065133
1979-03-05 16:29:00,-657228609.8145592,486083.1181563056,486083118.15630555,0.0032492649519797316
1979-03-05 16:30:00,-657228549.8145592,486939.1357770441,486939135.7770441,0.0032549870763437555
1979-03-05 16:31:00,-657228489.8145592,487796.42265763076,487796422.65763074,0.0032607176851858146
1979-03-05 16:32:00,-657228429.8145592,488654.96882561635,488654968.82561636,0.003266456711844204
1979-03-05 16:33:00,-657228369.8145592,489514.76436766656,489514764.36766654,0.0032722040900523765
1979-03-05 16:34:00,-657228309.8145592,490375.7994396191,490375799.4396191,0.003277959754006172
1979-03-05 16:35:00,-657228249.8145592,491238.0642632044,491238064.2632044,0.0032837236383418955
1979-03-05 16:36:00,-657228189.8145592,492101.54911840335,492101549.1184033,0.003289495678085232
1979-03-05 16:37:00,-657228129.8145592,492966.24435324076,492966244.3532408,0.0032952758087167132
1979-03-05 16:38:00,-657228069.8145592,493832.14037847845,493832140.37847847,0.0033010639661362404
1979-03-05 16:39:00,-657228009.8145592,494699.2276706709,494699227.67067087,0.003306860086683513
1979-03-05 16:40:00,-657227949.8145592,495567.4967647459,495567496.7647459,0.0033126641070884305
1979-03-05 16:41:00,-657227889.8145592,496436.9382644028,496436938.2644028,0.0033184759645406023
1979-03-05 16:42:00,-657227829.8145592,497307.5428322927,497307542.8322927,0.003324295596623707
1979-03-05 16:43:00,-657227769.8145592,498179.3011951071,498179301.1951071,0.0033301229413495066
1979-03-05 16:44:00,-657227709.8145592,499052.20413912047,499052204.13912046,0.0033359579371280484
1979-03-05 16:45:00,-657227649.8145592,499926.24251856864,499926242.51856863,0.003341800522823676
1979-03-05 16:46:00,-657227589.8145592,500801.4072432314,500801407.2432314,0.0033476506376720204
1979-03-05 16:47:00,-657227529.8145592,501677.6892883049,501677689.28830487,0.0033535082213459935
1979-03-05 16:48:00,-657227469.8145592,502555.0796887784,502555079.6887784,0.0033593732139182006
1979-03-05 16:49:00,-657227409.8145592,503433.5695406227,503433569.5406227,0.003365245555868883
1979-03-05 16:50:00,-657227349.8145592,504313.15000146476,504313150.0014648,0.0033711251880904265
1979-03-05 16:51:00,-657227289.8145592,505193.8122878704,505193812.2878704,0.003377012051869201
1979-03-05 16:52:00,-657227229.8145592,506075.54767652863,506075547.67652863,0.0033829060888934744
1979-03-05 16:53:00,-657227169.8145592,506958.3475068876,506958347.5068876,0.003388807241271033
1979-03-05 16:54:00,-657227109.8145592,507842.20317415724,507842203.17415726,0.0033947154514824074
1979-03-05 16:55:00,-657227049.8145592,508727.1061338421,508727106.1338421,0.0034006306624111736
1979-03-05 16:56:00,-657226989.8145592,509613.0479038643,509613047.9038643,0.003406552817358144
1979-03-05 16:57:00,-657226929.8145592,510500.02005582873,510500020.05582875,0.003412481859982976
1979-03-05 16:58:00,-657226869.8145592,511388.01422238414,511388014.22238415,0.003418417734353382
1979-03-05 16:59:00,-657226809.8145592,512277.02209427266,512277022.0942727,0.003424360384925403
1979-03-05 17:00:00,-657226749.8145592,513167.03541946295,513167035.4194629,0.0034303097565376176
1979-03-05 17:01:00,-657226689.8145592,514058.04600334255,514058046.00334257,0.003436265794412424
1979-03-05 17:02:00,-657226629.8145592,514950.0457080762,514950045.70807624,0.003442228444151754
1979-03-05 17:03:00,-657226569.8145592,515843.026454657,515843026.454657,0.003448197651750782
1979-03-05 17:04:00,-657226509.8145592,516736.98021889204,516736980.21889204,0.0034541733635710904
1979-03-05 17:05:00,-657226449.8145592,517631.89903145836,517631899.0314584,0.003460155526341047
1979-03-05 17:06:00,-657226389.8145592,518527.7749833602,518527774.9833602,0.00346614408719228
1979-03-05 17:07:00,-657226329.8145592,519424.60021839675,519424600.2183967,0.0034721389936093307
1979-03-05 17:08:00,-657226269.8145592,520322.3669342967,520322366.93429667,0.0034781401934372365
1979-03-05 17:09:00,-657226209.8145592,521221.0673870145,521221067.3870145,0.003484147634910251
1979-03-05 17:10:00,-657226149.8145592,522120.6938851429,522120693.8851429,0.0034901612666144916
1979-03-05 17:11:00,-657226089.8145592,523021.23879141384,523021238.79141384,0.003496181037497975
1979-03-05 17:12:00,-657226029.8145592,523922.6945236299,523922694.5236299,0.0035022068968768414
1979-03-05 17:13:00,-657225969.8145592,524825.0535566603,524825053.5566603,0.003508238794448699
1979-03-05 17:14:00,-657225909.8145592,525728.3084110591,525728308.4110591,0.0035142766802165396
1979-03-05 17:15:00,-657225849.8145592,526632.451666604,526632451.66660404,0.003520320504579241
1979-03-05 17:16:00,-657225789.8145592,527537.4759553673,527537475.9553673,0.0035263702182852484
1979-03-05 17:17:00,-657225729.8145592,528443.3739608206,528443373.9608206,0.00353242577242659
1979-03-05 17:18:00,-657225669.8145592,529350.1384165105,529350138.4165105,0.0035384871184300257
1979-03-05 17:19:00,-657225609.8145592,530257.7621111886,530257762.1111886,0.0035445542080913364
1979-03-05 17:20:00,-657225549.8145592,531166.2378838065,531166237.88380647,0.0035506269935418706
1979-03-05 17:21:00,-657225489.8145592,532075.5586261491,532075558.62614906,0.003556705427266146
1979-03-05 17:22:00,-657225429.8145592,532985.7172777328,532985717.2777328,0.0035627894620677432
1979-03-05 17:23:00,-657225369.8145592,533896.7068317845,533896706.8317844,0.0035688790511092783
1979-03-05 17:24:00,-657225309.8145592,534808.5203308994,534808520.3308994,0.0035749741478833725
1979-03-05 17:25:00,-657225249.8145592,535721.1508667574,535721150.8667574,0.003581074706210758
1979-03-05 17:26:00,-657225189.8145592,536634.5915813649,536634591.58136487,0.0035871806802485785
1979-03-05 17:27:00,-657225129.8145592,537548.8356677727,537548835.6677727,0.0035932920244951903
1979-03-05 17:28:00,-657225069.8145592,538463.8763640352,538463876.3640351,0.0035994086937497782
1979-03-05 17:29:00,-657225009.8145592,539379.7069638234,539379706.9638234,0.003605530643183302
1979-03-05 17:30:00,-657224949.8145592,540296.3208004058,540296320.8004059,0.003611657828231414
1979-03-05 17:31:00,-657224889.8145592,541213.7112633872,541213711.2633872,0.0036177902047063513
1979-03-05 17:32:00,-657224829.8145592,542131.8717866176,542131871.7866175,0.003623927728716112
1979-03-05 17:33:00,-657224769.8145592,543050.7958470418,543050795.8470417,0.003630070356656766
1979-03-05 17:34:00,-657224709.8145592,543970.476979269,543970476.9792689,0.0036362180453098454
1979-03-05 17:35:00,-657224649.8145592,544890.908756416,544890908.7564161,0.0036423707517142896
1979-03-05 17:36:00,-657224589.8145592,545812.0847997955,545812084.7997955,0.0036485284332312064
1979-03-05 17:37:00,-657224529.8145592,546733.9987796423,546733998.7796422,0.003654691047548729
1979-03-05 17:38:00,-657224469.8145592,547656.644411238,547656644.4112381,0.0036608585526561113
1979-03-05 17:39:00,-657224409.8145592,548580.015452719,548580015.452719,0.00366703090682907
1979-03-05 17:40:00,-657224349.8145592,549504.1057136753,549504105.7136753,0.0036732080686872723
1979-03-05 17:41:00,-657224289.8145592,550428.9090404182,550428909.0404183,0.0036793899970958494
1979-03-05 17:42:00,-657224229.8145592,551354.4193329904,551354419.3329904,0.0036855766512791043
1979-03-05 17:43:00,-657224169.8145592,552280.630529392,552280630.529392,0.0036917679907150715
1979-03-05 17:44:00,-657224109.8145592,553207.5366135242,553207536.6135242,0.0036979639751886137
1979-03-05 17:45:00,-657224049.8145592,554135.1316176458,554135131.6176459,0.0037041645648078457
1979-03-05 17:46:00,-657223989.8145592,555063.4096098606,555063409.6098607,0.00371036971992049
1979-03-05 17:47:00,-657223929.8145592,555992.3647069697,555992364.7069697,0.003716579401199791
1979-03-05 17:48:00,-657223869.8145592,556921.9910696627,556921991.0696627,0.00372279356961237
1979-03-05 17:49:00,-657223809.8145592,557852.2828967904,557852282.8967904,0.003729012186379939
1979-03-05 17:50:00,-657223749.8145592,558783.234431813,558783234.431813,0.0037352352130224074
1979-03-05 17:51:00,-657223689.8145592,559714.8399624977,559714839.9624977,0.003741462611355856
1979-03-05 17:52:00,-657223629.8145592,560647.0938164945,560647093.8164945,0.0037476943434629683
1979-03-05 17:53:00,-657223569.8145592,561579.9903629613,561579990.3629613,0.0037539303717038894
1979-03-05 17:54:00,-657223509.8145592,562513.5240125064,562513524.0125064,0.0037601706587158425
1979-03-05 17:55:00,-657223449.8145592,563447.6892185156,563447689.2185156,0.0037664151674220033
1979-03-05 17:56:00,-657223389.8145592,564382.4804716841,564382480.4716841,0.0037726638609949423
1979-03-05 17:57:00,-657223329.8145592,565317.8923045947,565317892.3045948,0.0037789167028872343
1979-03-05 17:58:00,-657223269.8145592,566253.9192943443,566253919.2943443,0.0037851736568490094
1979-03-05 17:59:00,-657223209.8145592,567190.55605006,567190556.0500599,0.0037914346868445103
1979-03-05 18:00:00,-657223149.8145592,568127.7972260374,568127797.2260374,0.0037976997571399084
1979-03-05 18:01:00,-657223089.8145592,569065.6375165692,569065637.5165693,0.0038039688322687422
