time_utc,et,L_km,L_m,L_AU,dt_tfgr,dt_res,time_diff_s,v_km_s
2019-01-01 06:38:00,599596749.1839195,56084.8314892831,56084831.4892831,0.0003749039423278,1.5711532205147631,0.5711532205147631,60.0,14.405786674688594
2019-01-01 06:39:00,599596809.1839195,56949.23189506392,56949231.89506392,0.0003806821021488,1.5730873823113982,0.5730873823113982,60.0,14.406673429680328
2019-01-01 06:40:00,599596869.1839195,57813.68311954906,57813683.11954906,0.0003864606016718,1.5749991670625145,0.5749991670625145,60.0,14.407520408085718
2019-01-01 06:41:00,599596929.1839195,58678.18291492429,58678182.91492429,0.0003922394258712,1.576889159245483,0.576889159245483,60.0,14.40832992292053
2019-01-01 06:42:00,599596989.1839195,59542.72916998665,59542729.16998665,0.0003980185606344,1.578757919928201,0.5787579199282009,60.0,14.409104251039269
2019-01-01 06:43:00,599597049.1839195,60407.3198851933,60407319.885193296,0.0004037979925953,1.5806059879879577,0.5806059879879577,60.0,14.40984525344417
2019-01-01 06:44:00,599597109.1839195,61271.95317978983,61271953.17978983,0.0004095777091818,1.5824338813151495,0.5824338813151495,60.0,14.41055490994222
2019-01-01 06:45:00,599597169.1839195,62136.62727796315,62136627.27796315,0.0004153576985234,1.5842420978930696,0.5842420978930696,60.0,14.411234969555274
2019-01-01 06:46:00,599597229.1839195,63001.34049731907,63001340.49731907,0.000421137949374,1.5860311168113503,0.5860311168113503,60.0,14.41188698926538
2019-01-01 06:47:00,599597289.1839195,63866.09124989088,63866091.24989088,0.0004269184511186,1.5878013992390636,0.5878013992390636,60.0,14.412512542863503
2019-01-01 06:48:00,599597349.1839195,64730.87803121164,64730878.031211644,0.0004326991937005,1.5895533893114242,0.5895533893114242,60.0,14.413113022012718
2019-01-01 06:49:00,599597409.1839195,65595.69941760776,65595699.41760776,0.0004384801676031,1.5912875149767831,0.5912875149767831,60.0,14.413689773268562
2019-01-01 06:50:00,599597469.1839195,66460.55405672506,66460554.056725055,0.0004442613637864,1.5930041887773867,0.5930041887773867,60.0,14.41424398528834
2019-01-01 06:51:00,599597529.1839195,67325.44066570322,67325440.66570322,0.000450042773675,1.5947038085969527,0.5947038085969527,60.0,14.414776816302766
2019-01-01 06:52:00,599597589.1839195,68190.35803279244,68190358.03279245,0.0004558243891688,1.5963867583694278,0.5963867583694278,60.0,14.415289451486993
2019-01-01 06:53:00,599597649.1839195,69055.30499695956,69055304.99695955,0.0004616062025069,1.5980534087029699,0.5980534087029699,60.0,14.415782736118611
2019-01-01 06:54:00,599597709.1839195,69920.28046471653,69920280.46471654,0.0004673882063798,1.5997041175375353,0.5997041175375353,60.0,14.416257795949544
2019-01-01 06:55:00,599597769.1839195,70785.28338713797,70785283.38713796,0.0004731703937757,1.6013392306890848,0.6013392306890848,60.0,14.416715373690629
2019-01-01 06:56:00,599597829.1839195,71650.31277028323,71650312.77028322,0.0004789527580507,1.602959082424461,0.6029590824244611,60.0,14.417156385754303
2019-01-01 06:57:00,599597889.1839195,72515.36766777466,72515367.66777466,0.0004847352928785,1.6045639959704643,0.6045639959704643,60.0,14.417581624857121
2019-01-01 06:58:00,599597949.1839195,73380.44718070474,73380447.18070474,0.0004905179922504,1.6061542840075316,0.6061542840075316,60.0,14.417991882168037
