time_utc,et,L_km,L_m,L_AU,dt_res,v_km_s
1986-01-24 00:32:00,-439817224.8154153,2676789528.245074,2676789528245.0737,17.893232809530048,8.193668937555323,25.248885957400002
1986-01-24 00:33:00,-439817164.8154153,2676791043.192294,2676791043192.294,17.89324293632673,8.193669961772642,25.249120338757834
1986-01-24 00:34:00,-439817104.8154153,2676792558.1535997,2676792558153.599,17.89325306321756,8.193670985999052,25.2493550936381
1986-01-24 00:35:00,-439817044.8154153,2676794073.129012,2676794073129.012,17.893263190202692,8.193672010234577,25.24959020614624
1986-01-24 00:36:00,-439816984.8154153,2676795588.118552,2676795588118.552,17.89327331728226,8.193673034479223,25.24982566833496
1986-01-24 00:37:00,-439816924.8154153,2676797103.122242,2676797103122.242,17.89328344445642,8.193674058733013,25.250061496098837
1986-01-24 00:38:00,-439816864.8154153,2676798618.140103,2676798618140.103,17.8932935717253,8.193675082995952,25.25029768149058
1986-01-24 00:39:00,-439816804.8154153,2676800133.1721563,2676800133172.156,17.893303699089056,8.193676107268061,25.250534224510194
1986-01-24 00:40:00,-439816744.8154153,2676801648.2184258,2676801648218.426,17.89331382654784,8.193677131549354,25.25077115694682
1986-01-24 00:41:00,-439816684.8154153,2676803163.2789307,2676803163278.9307,17.89332395410178,8.193678155839844,25.251008415222167
1986-01-24 00:42:00,-439816624.8154153,2676804678.353694,2676804678353.694,17.893334081751032,8.19367918013955,25.251246054967243
1986-01-24 00:43:00,-439816564.8154153,2676806193.442738,2676806193442.7383,17.893344209495744,8.193680204448482,25.251484068234763
1986-01-24 00:44:00,-439816504.8154153,2676807708.546085,2676807708546.085,17.893354337336067,8.193681228766653,25.251722447077434
1986-01-24 00:45:00,-439816444.8154153,2676809223.663755,2676809223663.755,17.893364465272132,8.193682253094083,25.251961167653402
1986-01-24 00:46:00,-439816384.8154153,2676810738.795771,2676810738795.771,17.893374593304095,8.193683277430786,25.252200269699095
1986-01-24 00:47:00,-439816324.8154153,2676812253.9421563,2676812253942.156,17.89338472143211,8.193684301776775,25.252439753214517
1986-01-24 00:48:00,-439816264.8154153,2676813769.1029315,2676813769102.932,17.893394849656318,8.193685326132067,25.252679586410522
1986-01-24 00:49:00,-439816204.8154153,2676815284.27812,2676815284278.12,17.893404977976868,8.193686350496677,25.25291980902354
1986-01-24 00:50:00,-439816144.8154153,2676816799.467743,2676816799467.743,17.893415106393913,8.193687374870617,25.253160381317137
1986-01-24 00:51:00,-439816084.8154153,2676818314.6718235,2676818314671.824,17.893425234907596,8.193688399253906,25.25340134302775
1986-01-24 00:52:00,-439816024.8154153,2676819829.890384,2676819829890.384,17.893435363518073,8.193689423646555,25.253642678260803
1986-01-24 00:53:00,-439815964.8154153,2676821345.123446,2676821345123.446,17.893445492225485,8.193690448048581,25.25388436317444
1986-01-24 00:54:00,-439815904.8154153,2676822860.371032,2676822860371.032,17.89345562102999,8.193691472460001,25.254126437505086
1986-01-24 00:55:00,-439815844.8154153,2676824375.6331654,2676824375633.165,17.893465749931732,8.193692496880828,25.254368885358176
1986-01-24 00:56:00,-439815784.8154153,2676825890.909868,2676825890909.868,17.893475878930865,8.193693521311078,25.254611706733705
1986-01-24 00:57:00,-439815724.8154153,2676827406.201164,2676827406201.164,17.893486008027548,8.193694545750768,25.254854933420816
1986-01-24 00:58:00,-439815664.8154153,2676828921.507075,2676828921507.0747,17.893496137221927,8.19369557019991,25.2550985177358
1986-01-24 00:59:00,-439815604.8154153,2676830436.827624,2676830436827.624,17.893506266514155,8.193696594658523,25.255342483520508
1986-01-24 01:00:00,-439815544.8154153,2676831952.162831,2676831952162.831,17.893516395904363,8.193697619126617,25.25558678309123
1986-01-24 01:01:00,-439815484.8154153,2676833467.5127234,2676833467512.724,17.89352652539274,8.193698643604213,25.255831543604533
1986-01-24 01:02:00,-439815424.8154153,2676834982.8773217,2676834982877.322,17.89353665497942,8.193699668091323,25.25607663790385
1986-01-24 01:03:00,-439815364.8154153,2676836498.2566485,2676836498256.6484,17.893546784664554,8.193700692587965,25.25632211367289
1986-01-24 01:04:00,-439815304.8154153,2676838013.6507277,2676838013650.727,17.893556914448297,8.193701717094154,25.256567986806235
1986-01-24 01:05:00,-439815244.8154153,2676839529.0595827,2676839529059.5825,17.89356704433082,8.193702741609904,25.256814249356587
1986-01-24 01:06:00,-439815184.8154153,2676841044.483235,2676841044483.235,17.89357717431225,8.19370376613523,25.25706086953481
1986-01-24 01:07:00,-439815124.8154153,2676842559.921709,2676842559921.709,17.893587304392756,8.193704790670148,25.257307902971903
1986-01-24 01:08:00,-439815064.8154153,2676844075.375028,2676844075375.028,17.893597434572495,8.193705815214678,25.257555317878722
1986-01-24 01:09:00,-439815004.8154153,2676845590.8432155,2676845590843.216,17.893607564851628,8.193706839768833,25.257803122202557
1986-01-24 01:10:00,-439814944.8154153,2676847106.326294,2676847106326.294,17.893617695230297,8.193707864332628,25.258051307996116
1986-01-24 01:11:00,-439814884.8154153,2676848621.824287,2676848621824.287,17.893627825708666,8.193708888906077,25.258299883206686
1986-01-24 01:12:00,-439814824.8154153,2676850137.3372183,2676850137337.2183,17.89363795628689,8.1937099134892,25.258548855781555
1986-01-24 01:13:00,-439814764.8154153,2676851652.865111,2676851652865.111,17.893648086965126,8.193710938082008,25.25879820982615
1986-01-24 01:14:00,-439814704.8154153,2676853168.407989,2676853168407.9893,17.893658217743532,8.193711962684523,25.259047969182333
1986-01-24 01:15:00,-439814644.8154153,2676854683.965877,2676854683965.877,17.893668348622274,8.193712987296758,25.2592981338501
1986-01-24 01:16:00,-439814584.8154153,2676856199.538796,2676856199538.796,17.89367847960149,8.193714011918726,25.259548648198447
1986-01-24 01:17:00,-439814524.8154153,2676857715.1267724,2676857715126.7725,17.89368861068136,8.193715036550445,25.259799607594807
1986-01-24 01:18:00,-439814464.8154153,2676859230.729828,2676859230729.828,17.893698741862025,8.193716061191935,25.26005092461904
1986-01-24 01:19:00,-439814404.8154153,2676860746.347989,2676860746347.9893,17.89370887314367,8.193717085843208,25.260302686691283
1986-01-24 01:20:00,-439814344.8154153,2676862261.981276,2676862261981.2754,17.893719004526417,8.19371811050428,25.26055478254954
1986-01-24 01:21:00,-439814284.8154153,2676863777.6297154,2676863777629.716,17.89372913601046,8.19371913517517,25.26080732345581
1986-01-24 01:22:00,-439814224.8154153,2676865293.293331,2676865293293.331,17.893739267595947,8.193720159855891,25.261060261726378
1986-01-24 01:23:00,-439814164.8154153,2676866808.972146,2676866808972.146,17.893749399283035,8.193721184546462,25.261313581466673
1986-01-24 01:24:00,-439814104.8154153,2676868324.6661863,2676868324666.1865,17.8937595310719,8.193722209246898,25.2615673383077
1986-01-24 01:25:00,-439814044.8154153,2676869840.375473,2676869840375.4736,17.89376966296268,8.193723233957213,25.261821444829305
1986-01-24 01:26:00,-439813984.8154153,2676871356.1000333,2676871356100.033,17.893779794955552,8.193724258677427,25.262076004346213
1986-01-24 01:27:00,-439813924.8154153,2676872871.839891,2676872871839.891,17.893789927050687,8.19372528340756,25.262330961227416
1986-01-24 01:28:00,-439813864.8154153,2676874387.5950694,2676874387595.0693,17.893800059248235,8.193726308147616,25.262586307525634
1986-01-24 01:29:00,-439813804.8154153,2676875903.365592,2676875903365.592,17.89381019154835,8.193727332897623,25.262842043240866
1986-01-24 01:30:00,-439813744.8154153,2676877419.1514864,2676877419151.4863,17.893820323951218,8.193728357657593,25.26309823989868
1986-01-24 01:31:00,-439813684.8154153,2676878934.952774,2676878934952.774,17.893830456456985,8.193729382427543,25.263354794184366
1986-01-24 01:32:00,-439813624.8154153,2676880450.769482,2676880450769.482,17.89384058906583,8.193730407207491,25.263611801465352
1986-01-24 01:33:00,-439813564.8154153,2676881966.601633,2676881966601.6333,17.89385072177791,8.193731431997454,25.263869182268778
1986-01-24 01:34:00,-439813504.8154153,2676883482.4492536,2676883482449.2534,17.89386085459339,8.193732456797443,25.26412700812022
1986-01-24 01:35:00,-439813444.8154153,2676884998.3123674,2676884998312.368,17.893870987512443,8.193733481607483,25.264385231335957
1986-01-24 01:36:00,-439813384.8154153,2676886514.1909995,2676886514190.9995,17.893881120535227,8.193734506427587,25.264643867810566
1986-01-24 01:37:00,-439813324.8154153,2676888030.085174,2676888030085.1743,17.893891253661902,8.19373553125777,25.26490290959676
1986-01-24 01:38:00,-439813264.8154153,2676889545.9949183,2676889545994.9185,17.893901386892658,8.193736556098052,25.265162404378255
1986-01-24 01:39:00,-439813204.8154153,2676891061.9202538,2676891061920.254,17.893911520227633,8.193737580948447,25.26542225678762
1986-01-24 01:40:00,-439813144.8154153,2676892577.861209,2676892577861.209,17.89392165366702,8.193738605808973,25.26568258603414
1986-01-24 01:41:00,-439813084.8154153,2676894093.817808,2676894093817.808,17.893931787210978,8.193739630679646,25.265943320592246
1986-01-24 01:42:00,-439813024.8154153,2676895609.7900743,2676895609790.074,17.89394192085967,8.193740655560488,25.266204436620075
1986-01-24 01:43:00,-439812964.8154153,2676897125.778036,2676897125778.036,17.893952054613273,8.193741680451513,25.266466029485066
1986-01-24 01:44:00,-439812904.8154153,2676898641.781716,2676898641781.716,17.893962188471953,8.193742705352737,25.266727995872497
1986-01-24 01:45:00,-439812844.8154153,2676900157.8011413,2676900157801.141,17.89397232243588,8.193743730264174,25.266990423202515
1986-01-24 01:46:00,-439812784.8154153,2676901673.836336,2676901673836.336,17.89398245650522,8.193744755185847,25.26725324789683
1986-01-24 01:47:00,-439812724.8154153,2676903189.8873267,2676903189887.3267,17.89399259068015,8.193745780117773,25.267516509691873
1986-01-24 01:48:00,-439812664.8154153,2676904705.954139,2676904705954.139,17.894002724960842,8.193746805059966,25.267780208587645
1986-01-24 01:49:00,-439812604.8154153,2676906222.0367985,2676906222036.7983,17.89401285934746,8.193747830012446,25.268044320742288
1986-01-24 01:50:00,-439812544.8154153,2676907738.135329,2676907738135.329,17.894022993840174,8.193748854975228,25.268308838208515
1986-01-24 01:51:00,-439812484.8154153,2676909254.2497606,2676909254249.7607,17.89403312843918,8.193749879948331,25.268573864301047
1986-01-24 01:52:00,-439812424.8154153,2676910770.380115,2676910770380.115,17.89404326314462,8.193750904931774,25.268839240074158
1986-01-24 01:53:00,-439812364.8154153,2676912286.52642,2676912286526.4194,17.894053397956686,8.19375192992557,25.26910508473714
1986-01-24 01:54:00,-439812304.8154153,2676913802.688701,2676913802688.701,17.89406353287555,8.19375295492974,25.26937135060628
1986-01-24 01:55:00,-439812244.8154153,2676915318.8669844,2676915318866.9844,17.894073667901374,8.1937539799443,25.269638053576152
1986-01-24 01:56:00,-439812184.8154153,2676916835.0612965,2676916835061.2964,17.89408380303435,8.193755004969272,25.269905201594035
1986-01-24 01:57:00,-439812124.8154153,2676918351.271663,2676918351271.663,17.89409393827464,8.193756030004668,25.27017277876536
1986-01-24 01:58:00,-439812064.8154153,2676919867.4981093,2676919867498.1094,17.894104073622415,8.193757055050508,25.270440769195556
1986-01-24 01:59:00,-439812004.8154153,2676921383.740664,2676921383740.664,17.894114209077873,8.193758080106807,25.270709244410195
1986-01-24 02:00:00,-439811944.8154153,2676922899.999351,2676922899999.351,17.894124344641163,8.193759105173587,25.270978116989134
1986-01-24 02:01:00,-439811884.8154153,2676924416.2741985,2676924416274.1987,17.894134480312484,8.193760130250867,25.271247458457946
1986-01-24 02:02:00,-439811824.8154153,2676925932.565232,2676925932565.232,17.894144616092,8.193761155338658,25.271517221132914
1986-01-24 02:03:00,-439811764.8154153,2676927448.872478,2676927448872.478,17.89415475197989,8.193762180436984,25.271787436803184
1986-01-24 02:04:00,-439811704.8154153,2676928965.1959643,2676928965195.9644,17.89416488797634,8.193763205545862,25.27205810546875
1986-01-24 02:05:00,-439811644.8154153,2676930481.535717,2676930481535.717,17.894175024081523,8.193764230665307,25.272329211235046
1986-01-24 02:06:00,-439811584.8154153,2676931997.8917627,2676931997891.7627,17.89418516029562,8.193765255795343,25.272600762049358
1986-01-24 02:07:00,-439811524.8154153,2676933514.264128,2676933514264.1284,17.894195296618808,8.193766280935982,25.27287275791168
1986-01-24 02:08:00,-439811464.8154153,2676935030.6528387,2676935030652.839,17.894205433051255,8.193767306087242,25.273145174980165
1986-01-24 02:09:00,-439811404.8154153,2676936547.0579243,2676936547057.9243,17.89421556959316,8.193768331249146,25.27341809272766
1986-01-24 02:10:00,-439811344.8154153,2676938063.479411,2676938063479.411,17.894225706244704,8.19376935642171,25.27369144757589
1986-01-24 02:11:00,-439811284.8154153,2676939579.917325,2676939579917.325,17.894235843006054,8.193770381604955,25.273965231577556
1986-01-24 02:12:00,-439811224.8154153,2676941096.3716936,2676941096371.694,17.894245979877397,8.193771406798891,25.27423947652181
1986-01-24 02:13:00,-439811164.8154153,2676942612.842545,2676942612842.5454,17.894256116858926,8.193772432003547,25.274514190355937
1986-01-24 02:14:00,-439811104.8154153,2676944129.329906,2676944129329.906,17.894266253950807,8.193773457218933,25.274789349238077
1986-01-24 02:15:00,-439811044.8154153,2676945645.833805,2676945645833.805,17.89427639115324,8.193774482445074,25.27506498495738
1986-01-24 02:16:00,-439810984.8154153,2676947162.354266,2676947162354.2666,17.894286528466388,8.193775507681982,25.275341018040976
1986-01-24 02:17:00,-439810924.8154153,2676948678.8913207,2676948678891.321,17.89429666589045,8.193776532929684,25.275617575645448
1986-01-24 02:18:00,-439810864.8154153,2676950195.444994,2676950195444.994,17.894306803425607,8.19377755818819,25.275894554456077
1986-01-24 02:19:00,-439810804.8154153,2676951712.0153146,2676951712015.3145,17.89431694107204,8.193778583457522,25.27617201010386
1986-01-24 02:20:00,-439810744.8154153,2676953228.6023107,2676953228602.3105,17.894327078829946,8.193779608737703,25.27644993464152
1986-01-24 02:21:00,-439810684.8154153,2676954745.2060084,2676954745206.0083,17.894337216699494,8.193780634028743,25.276728296279906
1986-01-24 02:22:00,-439810624.8154153,2676956261.826437,2676956261826.437,17.89434735468088,8.193781659330668,25.27700714270274
1986-01-24 02:23:00,-439810564.8154153,2676957778.463625,2676957778463.625,17.894357492774294,8.193782684643498,25.277286465962728
1986-01-24 02:24:00,-439810504.8154153,2676959295.117598,2676959295117.598,17.89436763097991,8.193783709967244,25.27756621837616
1986-01-24 02:25:00,-439810444.8154153,2676960811.7883863,2676960811788.386,17.894377769297932,8.19378473530193,25.277846471468607
1986-01-24 02:26:00,-439810384.8154153,2676962328.476017,2676962328476.017,17.894387907728536,8.193785760647575,25.278127177556357
1986-01-24 02:27:00,-439810324.8154153,2676963845.1805177,2676963845180.5176,17.89439804627191,8.1937867860042,25.27840834458669
1986-01-24 02:28:00,-439810264.8154153,2676965361.9019194,2676965361901.9194,17.89440818492826,8.19378781137182,25.278690028190614
1986-01-24 02:29:00,-439810204.8154153,2676966878.640248,2676966878640.248,17.894418323697757,8.193788836750455,25.278972140947978
1986-01-24 02:30:00,-439810144.8154153,2676968395.3955307,2676968395395.531,17.89442846258059,8.193789862140125,25.27925471464793
1986-01-24 02:31:00,-439810084.8154153,2676969912.1677995,2676969912167.8,17.894438601576965,8.193790887540851,25.279537812868753
1986-01-24 02:32:00,-439810024.8154153,2676971428.9570813,2676971428957.081,17.894448740687064,8.19379191295265,25.279821364084878
1986-01-24 02:33:00,-439809964.8154153,2676972945.763405,2676972945763.405,17.894458879911085,8.19379293837554,25.280105392138164
1986-01-24 02:34:00,-439809904.8154153,2676974462.586799,2676974462586.8,17.89446901924921,8.193793963809545,25.28038990497589
1986-01-24 02:35:00,-439809844.8154153,2676975979.427292,2676975979427.292,17.894479158701635,8.193794989254682,25.280674878756205
1986-01-24 02:36:00,-439809784.8154153,2676977496.284913,2676977496284.9136,17.89448929826856,8.19379601471097,25.280960353215537
1986-01-24 02:37:00,-439809724.8154153,2676979013.159692,2676979013159.6914,17.894499437950167,8.193797040178428,25.28124631245931
1986-01-24 02:38:00,-439809664.8154153,2676980530.051656,2676980530051.656,17.89450957774666,8.193798065657075,25.28153273264567
1986-01-24 02:39:00,-439809604.8154153,2676982046.960836,2676982046960.836,17.894519717658227,8.193799091146936,25.281819669405618
1986-01-24 02:40:00,-439809544.8154153,2676983563.8872595,2676983563887.26,17.894529857685065,8.193800116648024,25.282107059160868
1986-01-24 02:41:00,-439809484.8154153,2676985080.8309574,2676985080830.957,17.894539997827373,8.193801142160362,25.282394965489704
1986-01-24 02:42:00,-439809424.8154153,2676986597.791958,2676986597791.958,17.894550138085343,8.193802167683971,25.282683340708413
1986-01-24 02:43:00,-439809364.8154153,2676988114.770291,2676988114770.291,17.89456027845917,8.19380319321887,25.28297221660614
1986-01-24 02:44:00,-439809304.8154153,2676989631.765985,2676989631765.985,17.89457041894905,8.193804218765074,25.283261569341025
1986-01-24 02:45:00,-439809244.8154153,2676991148.779072,2676991148779.072,17.894580559555195,8.19380524432261,25.283551446596782
1986-01-24 02:46:00,-439809184.8154153,2676992665.809578,2676992665809.578,17.89459070027778,8.193806269891494,25.283841768900555
1986-01-24 02:47:00,-439809124.8154153,2676994182.857537,2676994182857.5366,17.894600841117033,8.19380729547175,25.284132647514344
1986-01-24 02:48:00,-439809064.8154153,2676995699.9229746,2676995699922.9746,17.89461098207312,8.193808321063393,25.28442396322886
1986-01-24 02:49:00,-439809004.8154153,2676997217.0059223,2676997217005.9224,17.89462112314626,8.193809346666447,25.284715795516966
1986-01-24 02:50:00,-439808944.8154153,2676998734.1064124,2676998734106.4126,17.894631264336656,8.19381037228093,25.28500816822052
1986-01-24 02:51:00,-439808884.8154153,2677000251.224471,2677000251224.471,17.894641405644496,8.193811397906863,25.2853009780248
1986-01-24 02:52:00,-439808824.8154153,2677001768.3601317,2677001768360.132,17.89465154706999,8.19381242354427,25.2855943441391
1986-01-24 02:53:00,-439808764.8154153,2677003285.513421,2677003285513.421,17.894661688613333,8.193813449193163,25.28588815530141
1986-01-24 02:54:00,-439808704.8154153,2677004802.6843724,2677004802684.3726,17.89467183027474,8.193814474853568,25.286182522773743
1986-01-24 02:55:00,-439808644.8154153,2677006319.873013,2677006319873.0137,17.89468197205439,8.193815500525506,25.286477343241373
1986-01-24 02:56:00,-439808584.8154153,2677007837.079378,2677007837079.378,17.894692113952516,8.193816526208996,25.286772751808165
1986-01-24 02:57:00,-439808524.8154153,2677009354.303493,2677009354303.4937,17.8947022559693,8.19381755190406,25.287068581581117
1986-01-24 02:58:00,-439808464.8154153,2677010871.545392,2677010871545.392,17.894712398104957,8.193818577610713,25.287364983558653
1986-01-24 02:59:00,-439808404.8154153,2677012388.805104,2677012388805.1035,17.894722540359684,8.193819603328985,25.28766186237335
1986-01-24 03:00:00,-439808344.8154153,2677013906.08266,2677013906082.66,17.8947326827337,8.19382062905889,25.28795927365621
1986-01-24 03:01:00,-439808284.8154153,2677015423.37809,2677015423378.09,17.89474282522719,8.193821654800452,25.288257161776226
1986-01-24 03:02:00,-439808224.8154153,2677016940.691426,2677016940691.426,17.89475296784038,8.19382268055369,25.288555598258974
1986-01-24 03:03:00,-439808164.8154153,2677018458.0226984,2677018458022.698,17.89476311057346,8.193823706318625,25.28885454336802
1986-01-24 03:04:00,-439808104.8154153,2677019975.371938,2677019975371.938,17.89477325342665,8.19382473209528,25.289153997103373
1986-01-24 03:05:00,-439808044.8154153,2677021492.7391777,2677021492739.1777,17.89478339640016,8.193825757883674,25.28945399125417
1986-01-24 03:06:00,-439807984.8154153,2677023010.124448,2677023010124.448,17.894793539494195,8.193826783683827,25.289754501978557
1986-01-24 03:07:00,-439807924.8154153,2677024527.5277777,2677024527527.778,17.894803682708954,8.193827809495764,25.290055497487387
1986-01-24 03:08:00,-439807864.8154153,2677026044.9492016,2677026044949.2017,17.894813826044665,8.193828835319504,25.290357065200805
1986-01-24 03:09:00,-439807804.8154153,2677027562.3887486,2677027562388.7485,17.89482396950152,8.193829861155065,25.29065911769867
1986-01-24 03:10:00,-439807744.8154153,2677029079.846453,2677029079846.453,17.89483411307975,8.193830887002477,25.290961742401123
1986-01-24 03:11:00,-439807684.8154153,2677030597.322343,2677030597322.343,17.89484425677954,8.19383191286175,25.291264828046163
1986-01-24 03:12:00,-439807624.8154153,2677032114.816454,2677032114816.454,17.894854400601133,8.193832938732916,25.291568517684937
1986-01-24 03:13:00,-439807564.8154153,2677033632.328814,2677033632328.814,17.894864544544713,8.19383396461599,25.291872668266297
1986-01-24 03:14:00,-439807504.8154153,2677035149.859457,2677035149859.457,17.89487468861051,8.193834990510997,25.29217738310496
1986-01-24 03:15:00,-439807444.8154153,2677036667.408416,2677036667408.416,17.894884832798734,8.193836016417956,25.292482646306357
1986-01-24 03:16:00,-439807384.8154153,2677038184.975721,2677038184975.7207,17.894894977109598,8.19383704233689,25.292788418134055
1986-01-24 03:17:00,-439807324.8154153,2677039702.561404,2677039702561.4043,17.894905121543314,8.19383806826782,25.29309472242991
1986-01-24 03:18:00,-439807264.8154153,2677041220.1655,2677041220165.4995,17.894915266100107,8.193839094210766,25.29340159893036
1986-01-24 03:19:00,-439807204.8154153,2677042737.7880387,2677042737788.0386,17.89492541078019,8.193840120165754,25.293708976109823
