model,Om_m0,n_TF,C_best,chi2_SN,chi2_BAO,chi2_tot,dof
TFGR,0.32,-0.62,-19.379253956844817,1034.2045856229133,12.938376702138951,1047.1429623250522,1059
TFGR,0.32,-0.6,-19.378026669029865,1033.6580255849283,12.895451849136304,1046.5534774340647,1059
TFGR,0.32,-0.5800000000000001,-19.376796848753795,1033.1569432165184,12.85507429090348,1046.012017507422,1059
TFGR,0.32,-0.56,-19.375564493060065,1032.7019356899168,12.817304055714967,1045.5192397456317,1059
TFGR,0.32,-0.54,-19.37432959904063,1032.293605549964,12.782202637652729,1045.0758081876168,1059
TFGR,0.32,-0.52,-19.373092163836745,1031.932560730884,12.749833034150468,1044.6823937650345,1059
TFGR,0.32,-0.5,-19.371852184639675,1031.6194145722166,12.720259784505005,1044.3396743567216,1059
TFGR,0.32,-0.48,-19.370609658691542,1031.3547858340276,12.69354900937889,1044.0483348434063,1059
TFGR,0.32,-0.45999999999999996,-19.36936458328601,1031.139298711275,12.669768451318564,1043.8090671625935,1059
TFGR,0.32,-0.43999999999999995,-19.36811695576913,1030.9735828474245,12.648987516313568,1043.622570363738,1059
TFGR,0.32,-0.42,-19.366866773540075,1030.8582733471208,12.631277316421967,1043.4895506635428,1059
TFGR,0.32,-0.39999999999999997,-19.365614034051955,1030.7940107880736,12.616710713488455,1043.410721501562,1059
TFGR,0.32,-0.37999999999999995,-19.364358734812573,1030.781441232018,12.605362363981795,1043.386803596,1059
TFGR,0.32,-0.36,-19.363100873385243,1030.8212162347545,12.597308764978953,1043.4185249997336,1059
TFGR,0.32,-0.33999999999999997,-19.361840447389547,1030.9139928552654,12.592628301323535,1043.5066211565888,1059
TFGR,0.32,-0.31999999999999995,-19.360577454502167,1031.0604336638507,12.591401293987467,1043.6518349578382,1059
TFGR,0.32,-0.29999999999999993,-19.359311892457665,1031.261206749326,12.593710049664399,1043.8549167989904,1059
TFGR,0.32,-0.2799999999999999,-19.35804375904926,1031.5169857251212,12.59963891162486,1044.116624636746,1059
TFGR,0.32,-0.2599999999999999,-19.356773052129675,1031.8284497344612,12.609274311863194,1044.4377240463243,1059
TFGR,0.32,-0.24,-19.355499769611896,1032.1962834543792,12.622704824567137,1044.8189882789463,1059
TFGR,0.32,-0.21999999999999997,-19.35422390947001,1032.6211770987234,12.640021220941588,1045.261198319665,1059
TFGR,0.32,-0.2,-19.352945469739996,1033.1038264200206,12.661316525418352,1045.765142945439,1059
TFGR,0.325,-0.8,-19.38756370445863,1038.297159527855,13.193265264963376,1051.4904247928184,1059
TFGR,0.325,-0.78,-19.38637310234573,1037.5093861125702,13.140484196738557,1050.6498703093087,1059
TFGR,0.325,-0.76,-19.385180006491904,1036.7613403022976,13.089819098327434,1049.851159400625,1059
TFGR,0.325,-0.74,-19.383984413405415,1036.0535602240932,13.041318410181727,1049.094878634275,1059
TFGR,0.325,-0.72,-19.382786319634754,1035.3865891193773,12.99503172909061,1048.381620848468,1059
TFGR,0.325,-0.7000000000000001,-19.381585721769387,1034.7609753672925,12.95100983756237,1047.711985204855,1059
TFGR,0.325,-0.68,-19.380382616440418,1034.1772725074838,12.90930473396613,1047.08657724145,1059
TFGR,0.325,-0.66,-19.379177000321356,1033.6360392623824,12.869969663453013,1046.5060089258354,1059
TFGR,0.325,-0.64,-19.37796887012882,1033.1378395588745,12.833059149676549,1045.970898708551,1059
TFGR,0.325,-0.62,-19.376758222623295,1032.6832425494104,12.798629027332563,1045.4818715767428,1059
TFGR,0.325,-0.6,-19.375545054609816,1032.2728226324848,12.76673647553922,1045.039559108024,1059
TFGR,0.325,-0.5800000000000001,-19.37432936293877,1031.9071594725,12.73744005207848,1044.6445995245786,1059
TFGR,0.325,-0.56,-19.3731111445066,1031.5868380189534,12.71079972852052,1044.2976377474738,1059
TFGR,0.325,-0.54,-19.37189039625658,1031.312448524998,12.686876926253326,1043.9993254512513,1059
TFGR,0.325,-0.52,-19.370667115179554,1031.0845865652498,12.66573455344028,1043.75032111869,1059
TFGR,0.325,-0.5,-19.36944129831471,1030.9038530529433,12.647437042928471,1043.5512900958718,1059
TFGR,0.325,-0.48,-19.368212942750333,1030.7708542562953,12.632050391132047,1043.4029046474272,1059
TFGR,0.325,-0.45999999999999996,-19.36698204562456,1030.6862018141505,12.619642197914164,1043.3058440120647,1059
TFGR,0.325,-0.43999999999999995,-19.365748604126196,1030.650512750833,12.610281707492772,1043.2607944583258,1059
TFGR,0.325,-0.42,-19.364512615495425,1030.6644094901835,12.604039850395196,1043.2684493405786,1059
TFGR,0.325,-0.39999999999999997,-19.363274077024652,1030.7285198687987,12.600989286487538,1043.3295091552861,1059
TFGR,0.325,-0.37999999999999995,-19.362032986059244,1030.8434771484094,12.601204449105134,1043.4446815975145,1059
TFGR,0.325,-0.36,-19.36078933999833,1031.0099200273664,12.60476159031112,1043.6146816176777,1059
TFGR,0.325,-0.33999999999999997,-19.35954313629559,1031.2284926512848,12.611738827310575,1043.8402314785953,1059
TFGR,0.325,-0.31999999999999995,-19.35829437246004,1031.4998446227237,12.622216190048253,1044.122060812772,1059
TFGR,0.325,-0.29999999999999993,-19.357043046056834,1031.824631009953,12.636275670018827,1044.460906679972,1059
TFGR,0.325,-0.2799999999999999,-19.35578915470808,1032.2035123547294,12.654001270318508,1044.8575136250479,1059
TFGR,0.325,-0.2599999999999999,-19.354532696093596,1032.6371546791488,12.675479056968385,1045.3126337361173,1059
TFGR,0.325,-0.24,-19.353273667951747,1033.1262294913931,12.700797211539411,1045.8270267029325,1059
TFGR,0.325,-0.21999999999999997,-19.35201206808023,1033.6714137905205,12.730046085110715,1046.4014598756312,1059
TFGR,0.325,-0.2,-19.350747894336916,1034.273390070165,12.763318253592436,1047.0367083237575,1059
TFGR,0.33,-0.8,-19.384955446620825,1035.9646125828322,13.016540223001188,1048.9811528058333,1059
TFGR,0.33,-0.78,-19.383778739313318,1035.3136430021445,12.974055781187737,1048.2876987833322,1059
TFGR,0.33,-0.76,-19.38259954874326,1034.7018082645343,12.933734260244114,1047.6355425247784,1059
TFGR,0.33,-0.74,-19.38141787129179,1034.1296352515178,12.895624157478315,1047.0252594089961,1059
TFGR,0.33,-0.72,-19.38023370337868,1033.5976558816976,12.859775115401234,1046.4574309970988,1059
TFGR,0.33,-0.7000000000000001,-19.379047041463,1033.106407134804,12.826237950661893,1045.9326450854658,1059
TFGR,0.33,-0.68,-19.377857882043877,1032.6564310752303,12.795064683729839,1045.4514957589602,1059
TFGR,0.33,-0.66,-19.376666221661182,1032.2482748750535,12.766308569343824,1045.0145834443974,1059
TFGR,0.33,-0.64,-19.37547205689626,1031.8824908365143,12.740024127745924,1044.6225149642603,1059
TFGR,0.33,-0.62,-19.374275384372634,1031.5596364139642,12.716267176721338,1044.2759035906856,1059
TFGR,0.33,-0.6,-19.37307620075676,1031.2802742352058,12.69509486446406,1043.9753690996697,1059
TFGR,0.33,-0.5800000000000001,-19.37187450275875,1031.0449721222772,12.676565703289407,1043.7215378255667,1059
TFGR,0.33,-0.56,-19.370670287133105,1030.8543031115964,12.660739604214665,1043.5150427158112,1059
TFGR,0.33,-0.54,-19.369463550679484,1030.7088454734917,12.647677912429646,1043.3565233859213,1059
TFGR,0.33,-0.52,-19.3682542902434,1030.6091827310547,12.63744344367971,1043.2466261747345,1059
TFGR,0.33,-0.5,-19.367042502717037,1030.5559036783454,12.630100521583616,1043.1860041999291,1059
TFGR,0.33,-0.48,-19.36582818503997,1030.5496023978906,12.625715015910215,1043.1753174138007,1059
TFGR,0.33,-0.45999999999999996,-19.364611334199942,1030.5908782774695,12.624354381837145,1043.2152326593066,1059
TFGR,0.33,-0.43999999999999995,-19.36339194723361,1030.6803360261235,12.626087700216424,1043.30642372634,1059
TFGR,0.33,-0.42,-19.36217002122734,1030.8185856894995,12.630985718871637,1043.4495714083712,1059
TFGR,0.33,-0.39999999999999997,-19.36094555331797,1031.0062426643012,12.63912089495233,1043.6453635592536,1059
TFGR,0.33,-0.37999999999999995,-19.359718540693585,1031.2439277120006,12.650567438371311,1043.894495150372,1059
TFGR,0.33,-0.36,-19.358488980594316,1031.5322669717193,12.665401356352039,1044.1976683280714,1059
TFGR,0.33,-0.33999999999999997,-19.3572568703131,1031.8718919722337,12.683700499112575,1044.5555924713462,1059
TFGR,0.33,-0.31999999999999995,-19.356022207196485,1032.2634396431413,12.705544606714424,1044.9689842498558,1059
TFGR,0.33,-0.29999999999999993,-19.354784988645434,1032.7075523251096,12.731015357104024,1045.4385676822137,1059
TFGR,0.33,-0.2799999999999999,-19.35354521211608,1033.20487777919,12.76019641537633,1045.9650741945663,1059
TFGR,0.33,-0.2599999999999999,-19.352302875120575,1033.7560691952563,12.793173484289596,1046.5492426795458,1059
TFGR,0.33,-0.24,-19.351057975227853,1034.3617851993858,12.830034356061592,1047.1918195554474,1059
TFGR,0.33,-0.21999999999999997,-19.349810510064444,1035.022689860336,12.870868965477996,1047.893558825814,1059
TFGR,0.33,-0.2,-19.348560477315306,1035.7394526949597,12.915769444344317,1048.655222139304,1059
TFGR,0.335,-0.8,-19.382361119608547,1034.0647123093797,12.898879862364838,1046.9635921717445,1059
TFGR,0.335,-0.78,-19.3811981704681,1033.5454367658829,12.86640330668446,1046.4118400725674,1059
TFGR,0.335,-0.76,-19.38003274895327,1033.0647235191823,12.836134896372632,1045.900858415555,1059
TFGR,0.335,-0.74,-19.378864851322845,1032.6230885079037,12.80812317899868,1045.4312116869023,1059
TFGR,0.335,-0.72,-19.377694473872655,1032.221052630553,12.782417836432266,1045.0034704669852,1059
TFGR,0.335,-0.7000000000000001,-19.376521612936262,1031.8591417701946,12.759069713341997,1044.6182114835365,1059
TFGR,0.335,-0.68,-19.375346264885614,1031.5378868186235,12.738130846428417,1044.276017665052,1059
TFGR,0.335,-0.66,-19.374168426131824,1031.257823700098,12.71965449441024,1043.9774781945082,1059
TFGR,0.335,-0.64,-19.37298809312582,1031.0194933945365,12.703695168782591,1043.7231885633191,1059
TFGR,0.335,-0.62,-19.371805262359103,1030.8234419602277,12.690308665367423,1043.513750625595,1059
TFGR,0.335,-0.6,-19.37061993036445,1030.670220555957,12.679552096675646,1043.3497726526327,1059
TFGR,0.335,-0.5800000000000001,-19.36943209371663,1030.5603854626493,12.671483925101771,1043.231869387751,1059
TFGR,0.335,-0.56,-19.368241749033153,1030.4944981043568,12.666163996972188,1043.160662101329,1059
TFGR,0.335,-0.54,-19.36704889297501,1030.4731250687169,12.663653577468256,1043.1367786461851,1059
TFGR,0.335,-0.52,-19.3658535222474,1030.4968381267595,12.664015386446595,1043.1608535132061,1059
TFGR,0.335,-0.5,-19.364655633600485,1030.5662142520694,12.667313635178553,1043.2335278872479,1059
TFGR,0.335,-0.48,-19.363455223830147,1030.6818356393367,12.67361406403259,1043.3554497033692,1059
TFGR,0.335,-0.45999999999999996,-19.362252289778738,1030.8442897221894,12.68298398112227,1043.5272737033117,1059
TFGR,0.335,-0.43999999999999995,-19.36104682833584,1031.054169190335,12.69549230194449,1043.7496614922795,1059
TFGR,0.335,-0.42,-19.35983883643902,1031.3120720060128,12.711209590032311,1044.023281596045,1059
TFGR,0.335,-0.39999999999999997,-19.358628311074625,1031.618601419653,12.730208098647623,1044.3488095183006,1059
TFGR,0.335,-0.37999999999999995,-19.357415249278535,1031.9743659848295,12.752561813539021,1044.7269277983685,1059
TFGR,0.335,-0.36,-19.356199648136943,1032.3799795723817,12.778346496791523,1045.1583260691732,1059
TFGR,0.335,-0.33999999999999997,-19.354981504787155,1032.8360613837644,12.807639731794692,1045.6437011155592,1059
TFGR,0.335,-0.31999999999999995,-19.353760816418347,1033.3432359635517,12.840520969356412,1046.1837569329082,1059
TFGR,0.335,-0.29999999999999993,-19.35253758027237,1033.9021332110738,12.877071574990644,1046.7792047860644,1059
TFGR,0.335,-0.2799999999999999,-19.351311793644534,1034.5133883912326,12.917374877407335,1047.43076326864,1059
TFGR,0.335,-0.2599999999999999,-19.350083453884423,1035.1776421443406,12.961516218233747,1048.1391583625743,1059
TFGR,0.335,-0.24,-19.348852558396665,1035.8955404951291,13.00958300299701,1048.9051234981262,1059
TFGR,0.335,-0.21999999999999997,-19.34761910464176,1036.6677348607277,13.061664753398151,1049.729399614126,1059
TFGR,0.335,-0.2,-19.346383090136865,1037.494882057734,13.117853160908549,1050.6127352186425,1059
TFGR,0.34,-0.8,-19.379780524383595,1032.5859946746077,12.83926712207799,1045.4252617966856,1059
TFGR,0.34,-0.78,-19.378631199472554,1032.1934726189222,12.816516680776912,1045.009989299699,1059
TFGR,0.34,-0.76,-19.377479413468453,1031.838959400573,12.796017917768717,1044.6349773183417,1059
TFGR,0.34,-0.74,-19.376325162512433,1031.5229603082005,12.777819424150179,1044.3007797323507,1059
TFGR,0.34,-0.72,-19.375168442781078,1031.245985513303,12.761970914635118,1044.007956427938,1059
TFGR,0.34,-0.7000000000000001,-19.374009250487113,1031.0085500954729,12.74852325562592,1043.7570733510988,1059
TFGR,0.34,-0.68,-19.37284758188011,1030.8111740671377,12.737528494006591,1043.5487025611442,1059
TFGR,0.34,-0.66,-19.371683433247142,1030.6543823979525,12.729039886676409,1043.383422284629,1059
TFGR,0.34,-0.64,-19.370516800913535,1030.538705038613,12.72311193084239,1043.2618169694554,1059
TFGR,0.34,-0.62,-19.369347681243536,1030.4646769442982,12.719800395090433,1043.1844773393886,1059
TFGR,0.34,-0.6,-19.368176070641063,1030.4328380974976,12.71916235125448,1043.152000448752,1059
TFGR,0.34,-0.5800000000000001,-19.36700196555038,1030.4437335304126,12.721256207104167,1043.1649897375169,1059
TFGR,0.34,-0.56,-19.36582536245687,1030.4979133467546,12.726141739871483,1043.224055086626,1059
TFGR,0.34,-0.54,-19.36464625788772,1030.5959327430405,12.733880130637814,1043.3298128736783,1059
TFGR,0.34,-0.52,-19.363464648412695,1030.7383520292442,12.744533999602853,1043.4828860288471,1059
TFGR,0.34,-0.5,-19.362280530644842,1030.9257366488976,12.75816744225753,1043.683904091155,1059
TFGR,0.34,-0.48,-19.36109390124126,1031.1586571985583,12.77484606648385,1043.9335032650422,1059
TFGR,0.34,-0.45999999999999996,-19.359904756903852,1031.4376894466645,12.794637030604548,1044.232326477269,1059
TFGR,0.34,-0.43999999999999995,-19.358713094380036,1031.7634143516518,12.817609082406355,1044.5810234340581,1059
TFGR,0.34,-0.42,-19.35751891046358,1032.136418079495,12.843832599161242,1044.9802506786561,1059
TFGR,0.34,-0.39999999999999997,-19.356322201995283,1032.557292020483,12.873379628670065,1045.430671649153,1059
TFGR,0.34,-0.37999999999999995,-19.355122965863814,1033.0266328052712,12.906323931354395,1045.9329567366256,1059
TFGR,0.34,-0.36,-19.35392119900643,1033.54504232024,12.94274102342198,1046.4877833436622,1059
TFGR,0.34,-0.33999999999999997,-19.352716898409792,1034.1131277220315,12.98270822113253,1047.095835943164,1059
TFGR,0.34,-0.31999999999999995,-19.35151006111072,1034.7315014513215,13.026304686190624,1047.757806137512,1059
TFGR,0.34,-0.29999999999999993,-19.350300684196984,1035.4007812457903,13.073611472293518,1048.474392718084,1059
TFGR,0.34,-0.2799999999999999,-19.34908876480811,1036.1215901522678,13.124711572861985,1049.2463017251298,1059
TFGR,0.34,-0.2599999999999999,-19.347874300136137,1036.894556537986,13.179689969982727,1050.0742465079688,1059
TFGR,0.34,-0.24,-19.346657287426453,1037.7203141009923,13.238633684592125,1050.9589477855843,1059
TFGR,0.34,-0.21999999999999997,-19.345437723978552,1038.5995018796602,13.3016318279308,1051.901133707591,1059
TFGR,0.34,-0.2,-19.34421560714688,1039.5327642612403,13.368775654300109,1052.9015399155405,1059
TFGR,0.345,-0.8,-19.377213466870572,1031.517384061015,12.836715500094835,1044.35409956111,1059
TFGR,0.345,-0.78,-19.37607763486841,1031.2468372511873,12.823416104628324,1044.0702533558156,1059
TFGR,0.345,-0.76,-19.374939353431802,1031.0137638429705,12.812410262789076,1043.8261741057597,1059
TFGR,0.345,-0.74,-19.37379861858881,1030.8186587584885,12.803746602344201,1043.6224053608328,1059
TFGR,0.345,-0.72,-19.372655426401376,1030.6620217259658,12.797474864202048,1043.4594965901679,1059
TFGR,0.345,-0.7000000000000001,-19.371509772966032,1030.5443573054308,12.793645930065413,1043.3380032354962,1059
TFGR,0.345,-0.68,-19.370361654414562,1030.4661749140391,12.792311850794123,1043.2584867648332,1059
TFGR,0.345,-0.66,-19.369211066914698,1030.4279888509595,12.793525875495426,1043.2215147264549,1059
TFGR,0.345,-0.64,-19.368058006670818,1030.4303183218367,12.797342481360529,1043.2276608031973,1059
TFGR,0.345,-0.62,-19.366902469924632,1030.4736874628172,12.803817404266303,1043.2775048670835,1059
TFGR,0.345,-0.6,-19.3657444529559,1030.5586253640686,12.813007670161745,1043.3716330342304,1059
TFGR,0.345,-0.5800000000000001,-19.36458395208314,1030.6856660928481,12.824971627258858,1043.510637720107,1059
TFGR,0.345,-0.56,-19.363420963664336,1030.855348716051,12.83976897904861,1043.6951176950995,1059
TFGR,0.345,-0.54,-19.362255484097663,1031.0682173222326,12.857460818162533,1043.9256781403951,1059
TFGR,0.345,-0.52,-19.361087509822227,1031.3248210430938,12.878109661101547,1044.2029307041953,1059
TFGR,0.345,-0.5,-19.359917037318773,1031.625714074401,12.901779483853636,1044.5274935582547,1059
TFGR,0.345,-0.48,-19.35874406311044,1031.971455696325,12.928535758422822,1044.8999914547478,1059
TFGR,0.345,-0.45999999999999996,-19.357568583763513,1032.3626102931726,12.958445490292217,1045.3210557834648,1059
TFGR,0.345,-0.43999999999999995,-19.35639059588813,1032.7997473725145,12.99157725684447,1045.791324629359,1059
TFGR,0.345,-0.42,-19.355210096139082,1033.2834415836578,13.028001246763703,1046.3114428304216,1059
TFGR,0.345,-0.39999999999999997,-19.35402708121654,1033.8142727354416,13.067789300442891,1046.8820620358845,1059
TFGR,0.345,-0.37999999999999995,-19.35284154786683,1034.3928258133924,13.11101495142223,1047.5038407648146,1059
TFGR,0.345,-0.36,-19.35165349288319,1035.0196909961296,13.157753468883518,1048.1774444650132,1059
TFGR,0.345,-0.33999999999999997,-19.350462913106554,1035.69546367107,13.208081901226835,1048.903545572297,1059
TFGR,0.345,-0.31999999999999995,-19.34926980542632,1036.420744449399,13.262079120756207,1049.6828235701553,1059
TFGR,0.345,-0.29999999999999993,-19.348074166781124,1037.1961391802365,13.319825869501255,1050.5159650497378,1059
TFGR,0.345,-0.2799999999999999,-19.34687599415963,1038.0222589640316,13.381404806202806,1051.4036637702345,1059
TFGR,0.345,-0.2599999999999999,-19.345675284601324,1038.899720165164,13.446900554490856,1052.3466207196548,1059
TFGR,0.345,-0.24,-19.34447203519729,1039.8291444236793,13.51639975228379,1053.3455441759631,1059
TFGR,0.345,-0.21999999999999997,-19.343266243091016,1040.8111586661794,13.589991102438344,1054.4011497686176,1059
TFGR,0.345,-0.2,-19.342057905479194,1041.8463951158374,13.667765424680963,1055.5141605405183,1059
TFGR,0.35,-0.8,-19.374659757777028,1030.848176357746,12.890267748486707,1043.7384441062327,1059
TFGR,0.35,-0.78,-19.373537289900344,1030.6949822707397,12.886150781784037,1043.5811330525237,1059
TFGR,0.35,-0.76,-19.372412384609966,1030.5787431717438,12.88436761947147,1043.4631107912153,1059
TFGR,0.35,-0.74,-19.37128503782533,1030.4999438906816,12.884966919020838,1043.3849108097024,1059
TFGR,0.35,-0.72,-19.370155245498246,1030.4590739871428,12.887998440765385,1043.3470724279082,1059
TFGR,0.35,-0.7000000000000001,-19.36902300361356,1030.456627776542,12.893513075143334,1043.3501408516854,1059
TFGR,0.35,-0.68,-19.367888308189812,1030.4931043559054,12.90156287063895,1043.3946672265445,1059
TFGR,0.35,-0.66,-19.366751155279953,1030.5690076292622,12.912201062438925,1043.481208691701,1059
TFGR,0.35,-0.64,-19.36561154097199,1030.6848463326296,12.925482101822167,1043.6103284344517,1059
TFGR,0.35,-0.62,-19.3644694613897,1030.841134058601,12.941461686301883,1043.782595744903,1059
TFGR,0.35,-0.6,-19.363324912693315,1031.0383892804734,12.960196790539067,1043.9985860710126,1059
TFGR,0.35,-0.5800000000000001,-19.362177891080226,1031.2771353759288,12.981745698046774,1044.2588810739755,1059
TFGR,0.35,-0.56,-19.36102839278569,1031.5579006502523,13.00616803370553,1044.5640686839579,1059
TFGR,0.35,-0.54,-19.359876414083548,1031.8812183590398,13.033524797110227,1044.91474315615,1059
TFGR,0.35,-0.52,-19.358721951286945,1032.2476267304173,13.063878396769534,1045.3115051271868,1059
TFGR,0.35,-0.5,-19.35756500074903,1032.657668986714,13.097292685179271,1045.7549616718934,1059
TFGR,0.35,-0.48,-19.35640555886372,1033.1118933656294,13.133832994791911,1046.2457263604213,1059
TFGR,0.35,-0.45999999999999996,-19.35524362206643,1033.610853140751,13.173566174904419,1046.7844193156554,1059
TFGR,0.35,-0.43999999999999995,-19.354079186834763,1034.1551066415932,13.21656062948771,1047.371667271081,1059
TFGR,0.35,-0.42,-19.352912249689336,1034.745217272957,13.262886355981106,1048.0081036289382,1059
TFGR,0.35,-0.39999999999999997,-19.351742807194462,1035.381753533673,13.312614985075907,1048.694368518749,1059
TFGR,0.35,-0.37999999999999995,-19.350570855958956,1036.0652890347428,13.365819821512499,1049.4311088562554,1059
TFGR,0.35,-0.36,-19.349396392636837,1036.7964025167712,13.422575885916523,1050.2189784026878,1059
TFGR,0.35,-0.33999999999999997,-19.348219413928163,1037.5756778667173,13.48295995769946,1051.0586378244168,1059
TFGR,0.35,-0.31999999999999995,-19.34703991657975,1038.4037041339602,13.547050619049937,1051.9507547530102,1059
TFGR,0.35,-0.29999999999999993,-19.345857897385937,1039.2810755456226,13.614928300042951,1052.8960038456655,1059
TFGR,0.35,-0.2799999999999999,-19.344673353189428,1040.208391521143,13.686675324893788,1053.8950668460368,1059
TFGR,0.35,-0.2599999999999999,-19.343486280882015,1041.1862566860748,13.762375959385444,1054.9486326454603,1059
TFGR,0.35,-0.24,-19.34229667740538,1042.2152808851008,13.84211645949735,1056.0573973445983,1059
TFGR,0.35,-0.21999999999999997,-19.341104539751893,1043.2960791942319,13.92598512126528,1057.2220643154972,1059
TFGR,0.35,-0.2,-19.339909864965406,1044.4292719321493,14.014072331901959,1058.4433442640513,1059
TFGR,0.355,-0.8,-19.372119212422216,1030.5680229620507,12.998994640506655,1043.5670176025574,1059
TFGR,0.355,-0.78,-19.37100998234811,1030.5277085358878,13.00379769795157,1043.5315062338393,1059
TFGR,0.355,-0.76,-19.369898327228693,1030.5238467621489,13.010973218061972,1043.5348199802108,1059
TFGR,0.355,-0.74,-19.36878424287915,1030.5569126439818,13.020569880953746,1043.5774825249355,1059
TFGR,0.355,-0.72,-19.367667725145555,1030.6273858381965,13.032637459509422,1043.660023297706,1059
TFGR,0.355,-0.7000000000000001,-19.366548769905464,1030.7357506818182,13.047226846220644,1043.7829775280388,1059
TFGR,0.355,-0.68,-19.365427373068652,1030.8824962182464,13.064390080716304,1043.9468862989627,1059
TFGR,0.355,-0.66,-19.364303530577732,1031.068116223141,13.0841803779937,1044.1522966011348,1059
TFGR,0.355,-0.64,-19.363177238408824,1031.2931092298495,13.106652157370746,1044.3997613872202,1059
TFGR,0.355,-0.62,-19.362048492572278,1031.5579785545074,13.131861072177792,1044.6898396266852,1059
TFGR,0.355,-0.6,-19.36091728911332,1031.8632323206953,13.159864040207443,1045.0230963609026,1059
TFGR,0.355,-0.5800000000000001,-19.359783624112772,1032.2093834836967,13.19071927494219,1045.400102758639,1059
TFGR,0.355,-0.56,-19.358647493687727,1032.5969498542963,13.22448631757923,1045.8214361718756,1059
TFGR,0.355,-0.54,-19.35750889399227,1033.0264541221334,13.261226069872732,1046.287680192006,1059
TFGR,0.355,-0.52,-19.35636782121819,1033.4984238785787,13.301000827814379,1046.799424706393,1059
TFGR,0.355,-0.5,-19.355224271595663,1034.013391639101,13.3438743161732,1047.3572659552742,1059
TFGR,0.355,-0.48,-19.354078241394028,1034.571894865158,13.389911723916331,1047.9618065890743,1059
TFGR,0.355,-0.45999999999999996,-19.35292972692246,1035.1744759854896,13.439179740533035,1048.6136557260227,1059
TFGR,0.355,-0.43999999999999995,-19.35177872453075,1035.8216824169647,13.491746593284335,1049.313429010249,1059
TFGR,0.355,-0.42,-19.35062523061,1036.5140665847437,13.54768208540188,1050.0617486701456,1059
TFGR,0.355,-0.39999999999999997,-19.34946924159338,1037.2521859419285,13.607057635259185,1050.8592435771877,1059
TFGR,0.355,-0.37999999999999995,-19.348310753956895,1038.0366029885886,13.669946316540118,1051.7065493051286,1059
TFGR,0.355,-0.36,-19.34714976422012,1038.867885290143,13.73642289942882,1052.6043081895718,1059
TFGR,0.355,-0.33999999999999997,-19.345986268946955,1039.74660549511,13.806563892846903,1053.553169387957,1059
TFGR,0.355,-0.31999999999999995,-19.344820264746403,1040.6733413521704,13.880447587763403,1054.5537889399338,1059
TFGR,0.355,-0.29999999999999993,-19.343651748273306,1041.6486757265598,13.958154101604324,1055.606829828164,1059
TFGR,0.355,-0.2799999999999999,-19.342480716229176,1042.6731966157415,14.039765423788582,1056.71296203953,1059
TFGR,0.355,-0.2599999999999999,-19.341307165362906,1043.747497164353,14.125365462418001,1057.872862626771,1059
TFGR,0.355,-0.24,-19.340131092471598,1044.8721756783734,14.215040092149772,1059.0872157705232,1059
TFGR,0.355,-0.21999999999999997,-19.338952494401326,1046.0478356385593,14.308877203280042,1060.3567128418392,1059
TFGR,0.355,-0.2,-19.33777136804793,1047.2750857130466,14.406966752068023,1061.6820524651146,1059
TFGR,0.36,-0.8,-19.369591650573852,1030.666915632472,13.161993804699623,1043.8289094371717,1059
TFGR,0.36,-0.78,-19.368495534366502,1030.7351513190317,13.175460467026724,1043.9106117860586,1059
TFGR,0.36,-0.76,-19.367397005815974,1030.8393525101328,13.191336688987818,1044.0306891991206,1059
TFGR,0.36,-0.74,-19.366296060637488,1030.9799846389974,13.209671166199431,1044.189655805197,1059
TFGR,0.36,-0.72,-19.36519269457567,1031.157517716989,13.230513677124804,1044.388031394114,1059
TFGR,0.36,-0.7000000000000001,-19.36408690340514,1031.3724263604702,13.253915109523394,1044.6263414699936,1059
TFGR,0.36,-0.68,-19.362978682931235,1031.625189817371,13.279927487574446,1044.9051173049454,1059
TFGR,0.36,-0.66,-19.361868028990582,1031.916291993417,13.30860399969144,1045.2248959931085,1059
TFGR,0.36,-0.64,-19.36075493745184,1032.2462214780135,13.33999902704569,1045.5862205050591,1059
TFGR,0.36,-0.62,-19.359639404216317,1032.615471569769,13.374168172816509,1045.9896397425855,1059
TFGR,0.36,-0.6,-19.358521425218683,1033.0245403016422,13.411168292187023,1046.4357085938293,1059
TFGR,0.36,-0.5800000000000001,-19.35740099642763,1033.4739304657055,13.451057523104307,1046.9249879888098,1059
TFGR,0.36,-0.56,-19.35627811384656,1033.964149637473,13.493895317823373,1047.4580449552964,1059
TFGR,0.36,-0.54,-19.35515277351431,1034.4957101998361,13.539742475254782,1048.035452675091,1059
TFGR,0.36,-0.52,-19.3540249715058,1035.069129366524,13.588661174136343,1048.6577905406605,1059
TFGR,0.36,-0.5,-19.3528947039328,1035.6849292051238,13.640715007049733,1049.3256442121735,1059
TFGR,0.36,-0.48,-19.3517619669446,1036.343636659611,13.695969015303309,1050.0396056749144,1059
TFGR,0.36,-0.45999999999999996,-19.350626756728733,1037.0457835723748,13.754489724702847,1050.8002732970776,1059
TFGR,0.36,-0.43999999999999995,-19.349489069511712,1037.7919067057553,13.816345182232721,1051.608251887988,1059
TFGR,0.36,-0.42,-19.348348901559763,1038.5825477630037,13.881604993670223,1052.464152756674,1059
TFGR,0.36,-0.39999999999999997,-19.347206249179532,1039.41825340874,13.950340362156291,1053.3685937708963,1059
TFGR,0.36,-0.37999999999999995,-19.34606110871886,1040.299575288785,14.022624127746878,1054.322199416532,1059
