z,delta_mu_fit,delta_D_over_D,D_L_TFGR_Mpc,D_L_eff_Mpc,H_TFGR_km_s_Mpc,H_eff_km_s_Mpc,Omega_extra
0.24812030075187969,-0.014314692666373826,-0.0065704789717099255,1624.4409945665043,1613.7676391709215,57.15333179515343,58.67312843753644,0.03592503374709218
0.25187969924812026,-0.014962909981172006,-0.0068669884312252405,1654.0701501647666,1642.71166957915,57.15333179534776,58.738429544034915,0.03748974897764175
0.2556390977443609,-0.015628176909977757,-0.007171204753712579,1683.7486034513654,1671.674097462238,57.15333179554239,58.80800571793366,0.03915881656921658
0.2593984962406015,-0.01631056890542316,-0.007483155289167875,1713.6735451796415,1700.8498599261234,57.153331795738765,58.87665552863111,0.04080759813944589
0.2631578947368421,-0.01701015616907988,-0.007802864764700934,1743.6492784655957,1730.0438189486604,57.15333179593549,58.94957643421855,0.042561066611731396
0.26691729323308266,-0.017727003758209414,-0.008130355334853734,1773.8700063238798,1759.4478128546275,57.15333179613344,59.02160092476804,0.04429511027013493
0.2706766917293233,-0.01846117169216631,-0.00846564663194449,1804.143019609186,1788.8697823316854,57.15333179633165,59.09789203798033,0.04613418528800092
0.2744360902255639,-0.019212715058342742,-0.00880875581638163,1834.6595335974744,1818.4984657598177,57.15333179653103,59.17331481032688,0.047954663305650146
0.2781954887218045,-0.019981684117551735,-0.009159697626894947,1865.2298268821264,1848.1448856632205,57.15333179673066,59.25299931536412,0.049880529061093255
0.28195488721804507,-0.02076812440875539,-0.009518484430634744,1896.0421270004142,1877.9946795347332,57.1533317969319,59.331841802359186,0.051788595136732625
0.2857142857142857,-0.021572076853052163,-0.00988512627309468,1926.9097002844092,1907.8619545802467,57.153331797133504,59.41494079104043,0.053802419120328134
0.2894736842105263,-0.022393577856845103,-0.01025963092781601,1958.017786532692,1937.9292466927675,57.15333179733644,59.49722244921462,0.05579921298671409
0.2932330827067669,-0.023232659414120123,-0.010642003945836032,1989.182639816024,1968.0137503141134,57.1533317975397,59.58375510860445,0.05790215046581319
0.2969924812030075,-0.024089349207769326,-0.011032248704843206,2020.5865121942961,1998.294899262117,57.153331797744,59.669493599382584,0.059988802208927244
0.3007518796992481,-0.024963670709901565,-0.011430366458008656,2052.0486454769607,2028.5929774694987,57.15333179794856,59.75947738801788,0.06218200042502489
0.30451127819548873,-0.025855643281086933,-0.011836356382461943,2083.74830398522,2059.0843164479,57.15333179815426,59.848688747713986,0.06435963452874204
0.3082706766917293,-0.02676528226848858,-0.01225021562738482,2115.507717267213,2089.592291569293,57.15333179836024,59.94213956079489,0.06664423662701145
0.3120300751879699,-0.027692599102839006,-0.012671939361697637,2147.503161905453,2120.290132058733,57.15333179856778,60.034838359784075,0.06891397575678017
0.3157894736842105,-0.028637601394223316,-0.013101520821314216,2179.5598551867697,2151.0043063627395,57.15333179877571,60.13177068371024,0.07129112446068742
0.31954887218045114,-0.029600293026636144,-0.013538951355945072,2211.851085954987,2181.904941695648,57.15333179898457,60.227970175183856,0.07365409299959501
0.3233082706766917,-0.03058067425128277,-0.013984220475429243,2244.2050592356227,2212.821600895198,57.15333179919368,60.32839723191593,0.07612493404553426
0.3270676691729323,-0.03157874177859927,-0.014437315895578062,2276.792076133811,2243.921309702118,57.15333179940369,60.42810949069539,0.07858226139729418
0.3308270676691729,-0.03259448886896902,-0.014898223583513226,2309.4433294137616,2275.036726338702,57.15333179961394,60.53204337234635,0.08114794674180775
0.33458646616541354,-0.033627905422117306,-0.015366927802487274,2342.326132441919,2306.331775874805,57.15333179982563,60.635279424183935,0.08370077041385805
0.3383458646616541,-0.03467897806516789,-0.015843411156171605,2375.2746657211796,2337.642212583321,57.15333180003772,60.742731218367524,0.08636246122890563
0.3421052631578947,-0.035747690239348935,-0.0163276546324026,2408.4532548793,2369.128861935345,57.153331800250726,60.84950116024101,0.08901192971033085
0.3458646616541353,-0.03683402228533735,-0.016819637646372843,2441.699068157866,2400.6305745899645,57.153331800463995,60.960481066575554,0.09177079917844645
0.34962406015037595,-0.03793795152723432,-0.01731933808326236,2475.173443445945,2432.305077764192,57.153331800678046,61.070794178401755,0.09451807462496191
0.3533834586466165,-0.03905945235516585,-0.017826732340298523,2508.7165367238113,2463.994318505955,57.15333180089234,61.18531161669366,0.09737531054877883
0.3571428571428571,-0.04019849630650484,-0.018341795368239766,2542.486698141844,2495.852927398055,57.15333180110781,61.29917646497144,0.10022157128901775
0.3609022556390977,-0.041355052145713375,-0.018864500712276633,2576.327071419008,2527.7259475451665,57.153331801323645,61.41724017551203,0.10317837852741553
0.36466165413533835,-0.04252908594280434,-0.019394820552346093,2610.3930189669904,2559.7649147930288,57.153331801540396,61.53466470932004,0.1061248214023405
0.3684210526315789,-0.0437205611504256,-0.01993272574285354,2644.5306722434448,2591.817967635052,57.15333180175743,61.65628284575112,0.10918242414560952
0.3721804511278195,-0.04492943867956903,-0.020478185851801944,2678.8924059213728,2624.033549355934,57.15333180197514,61.77727448553694,0.11223026669279812
0.37593984962406013,-0.04615567697390901,-0.02103116919932191,2713.3273391971156,2656.262892833315,57.15333180219307,61.90245470072717,0.11538991058857252
0.37969924812030076,-0.047399232082777215,-0.021591642895605112,2747.984859004984,2688.6513512468186,57.15333180241201,62.02702042036798,0.11854039308411153
0.38345864661654133,-0.04866005773277994,-0.022159572878237,2782.7170722800092,2721.053250517306,57.1533318026313,62.15576994570506,0.12180334722484615
0.3872180451127819,-0.04993810539806704,-0.02273492394892951,2817.6703782178142,2753.610856455881,57.15333180285142,62.283916348189564,0.12505773459213224
0.39097744360902253,-0.05123332436926121,-0.023317659809654168,2852.699871492118,2786.1815863496204,57.15333180307182,62.41624206673855,0.12842529337585337
0.39473684210526316,-0.05254566182105798,-0.023907743098175338,2887.948963559855,2818.9046216584243,57.1533318032928,62.54797545391467,0.13178487697270028
0.39849624060150374,-0.053875062878507594,-0.024505135422985824,2923.2757368334323,2851.6404690236004,57.15333180351398,62.683883967764366,0.13525836184522122
0.4022556390977443,-0.05522147068199026,-0.025109797397645517,2958.8206150310966,2884.525228851689,57.15333180373606,62.81921040452387,0.13872446113875356
0.40601503759398494,-0.056584826450897525,-0.02572168867452651,2994.4446683039437,2917.4224947927337,57.15333180395847,62.95870809677797,0.14230522222896422
0.40977443609022557,-0.057965069546032685,-0.02634076797796503,3030.285332631531,2950.4652897776537,57.15333180418158,63.09763347002733,0.14587918636715094
0.41353383458646614,-0.05936213753074401,-0.026966993136825268,3066.2066659036427,2983.520291788131,57.15333180440496,63.24072656170237,0.14956860402195923
0.4172932330827067,-0.060775966230804876,-0.027600321116477478,3102.343116361149,3016.717450136088,57.15333180462881,63.38325663447708,0.1532518133106096
0.42105263157894735,-0.0622064897930556,-0.02824070805019263,3138.5617296325217,3049.926524128462,57.15333180485284,63.529951236741006,0.15705129954022187
0.424812030075188,-0.06365364074282129,-0.028888109269960216,3174.993966219943,3083.274393592317,57.15333180507771,63.67609169779558,0.1608451668336251
0.42857142857142855,-0.06511735004012216,-0.029542479336729932,3211.509859490571,3116.6338958268666,57.15333180530292,63.82639385977371,0.1647561666726345
0.4323308270676691,-0.06659754713469153,-0.030203772070085178,3248.237882207902,3150.1288455842787,57.153331805528644,63.9761503689331,0.16866213868479316
0.43609022556390975,-0.06809416001981661,-0.030871940577349877,3285.0510554777834,3183.6351544995127,57.153331805754576,64.13006612144281,0.17268613147794876
0.4398496240601504,-0.06960711528501974,-0.03154693728213498,3322.074864325021,3217.2735769336023,57.153331805980905,64.28344435104194,0.1767056900222361
0.44360902255639095,-0.0711363381675952,-0.03222871395233018,3359.185317594149,3250.92309488054,57.1533318062074,64.44097974652789,0.18084419064122023
0.4473684210526315,-0.07268175260301903,-0.03291722172754408,3396.504912571287,3284.701407265485,57.15333180643469,64.59798541918093,0.18497885380414136
0.45112781954887216,-0.07424328127424774,-0.033612411146000776,3433.912645839658,3318.4905621482444,57.15333180666233,64.75914656808841,0.18923341380096273
0.4548872180451128,-0.07582084565992314,-0.03431423217089602,3471.528026946694,3352.4052082422727,57.1533318068903,64.91978549105946,0.19348473705646446
0.45864661654135336,-0.07741436608150014,-0.03502263421621987,3509.2330402143043,3386.3304550674056,57.15333180711841,65.08457859494308,0.19785694576056126
0.46240601503759393,-0.07902376174931389,-0.03573756617205137,3547.144207451233,3420.3779066156358,57.15333180734694,65.24885669137413,0.20222652303077213
0.46616541353383456,-0.08064895080760422,-0.03645897642933171,3585.146500718078,3454.4357289526965,57.15333180757564,65.4172880729466,0.20671800859429487
0.4699248120300752,-0.08228985037851264,-0.03718681290412007,3623.3534540848955,3488.612487102343,57.153331807804925,65.58521141014536,0.2112074732613093
0.47368421052631576,-0.08394637660507093,-0.03792102306134093,3661.65302735097,3522.7993984581653,57.15333180803447,65.75728754047235,0.21581990365736212
0.47744360902255634,-0.08561844469319593,-0.038661553938026505,3700.155766847672,3557.101995088591,57.15333180826426,65.92886235548384,0.2204309295311801
0.48120300751879697,-0.08730596895270949,-0.03940835216606198,3738.752620112974,3591.414540197775,57.15333180849417,66.10458987858514,0.22516601351104282
0.4849624060150376,-0.08900886283739819,-0.04016136399443948,3777.551145739558,3625.8395391678996,57.153331808724516,66.27982260126217,0.22990031575849432
0.48872180451127817,-0.09072703898413143,-0.04092053531102691,3816.4452790040823,3660.274295201994,57.153331808955066,66.45920835626963,0.2347598037709273
0.49248120300751874,-0.09246040925105367,-0.04168581166385876,3855.539590760542,3694.818293517547,57.15333180918596,66.63810562999295,0.23961913980881444
0.49624060150375937,-0.09420888475486644,-0.042457138281953855,3894.731004024284,3729.3718712154123,57.15333180941701,66.8211566710254,0.24460482488498062
0.5,-0.09597237590721835,-0.04323446009566834,3934.121101910616,3764.0315001185345,57.15333180964826,67.0037253712817,0.24959099524212006
0.5037593984962405,-0.09775079245021724,-0.0440177217565888,3973.60979517357,3798.7005448403643,57.153331809879596,67.1904489852762,0.2547047138515937
0.5075187969924811,-0.09954404349108274,-0.04480686765697317,4013.2956791897705,3833.4724708240124,57.15333181011136,67.37669623623556,0.25981956300270853
0.5112781954887218,-0.10135203753595284,-0.04560184194874517,4053.081652451936,3868.2536635314636,57.15333181034334,67.56709995882879,0.26506319588227717
0.5150375939849624,-0.10317468252286251,-0.04640258856204871,4093.063322598001,3903.1345892810737,57.153331810575466,67.7570331480759,0.27030861305708564
0.518796992481203,-0.10501188585390851,-0.047209051223369713,4133.146575859373,3938.0246474459327,57.15333181080768,67.95112477770516,0.27568408601611744
0.5225563909774436,-0.10686355442661594,-0.04802117347323054,4173.424032135297,3973.011312710779,57.153331811040104,68.14475156928411,0.2810620059870613
0.5263157894736842,-0.10872959466452344,-0.04883889868346436,4213.80456539587,4008.006991154581,57.15333181127264,68.34253917963396,0.28657129069191295
0.5300751879699248,-0.1106099125469991,-0.04966217007407614,4254.377807801652,4043.0961735512315,57.153331811505396,68.5398675254756,0.2920836945415735
0.5338345864661653,-0.11250441363830595,-0.05049093072969524,4295.055621061422,4078.194265218222,57.15333181173827,68.74135947642706,0.29772880928259493
0.537593984962406,-0.1144130031159279,-0.051325123615628354,4335.9246495970565,4113.382780968437,57.15333181197123,68.94239762638465,0.3033777251561725
0.5413533834586466,-0.11633558579817377,-0.05216469159351611,4376.899742856022,4148.580117634198,57.153331812204236,69.14760257352044,0.3091607355978806
0.5451127819548872,-0.1182720661710716,-0.053009577436603506,4418.064557521505,4183.864822239655,57.15333181243745,69.35235908402787,0.31494823944027917
0.5488721804511278,-0.12022234841456897,-0.05385972384462623,4459.33693077966,4219.158275157724,57.15333181267077,69.561285986886,0.3208712593592038
0.5526315789473684,-0.12218633642805259,-0.05471507345832338,4500.797531574986,4254.536064013821,57.15333181290415,69.76976972837217,0.3267994756396237
0.556390977443609,-0.12416393385520084,-0.05557556887357906,4542.367184832327,4289.922544502593,57.15333181313755,69.98242785747904,0.3328646676499302
0.5601503759398496,-0.1261550441081832,-0.056441152655201665,4584.123571757497,4325.390353453624,57.15333181337104,70.19464802067102,0.33893577007685805
0.5639097744360901,-0.12815957039121975,-0.05731176735034582,4625.9905050140205,4360.866813425749,57.15333181360458,70.41104696348783,0.34514534634663346
0.5676691729323308,-0.13017741572351443,-0.058187355501583604,4668.042678069028,4396.42161926366,57.153331813838165,70.6270130646799,0.3513615585746489
0.5714285714285714,-0.13220848296157353,-0.05906785965963013,4710.206891324729,4431.985051700138,57.15333181407178,70.84716273050478,0.3577177815333134
0.575187969924812,-0.134252674820925,-0.059953222395730754,4752.55485050957,4467.623872609061,57.15333181430541,71.06688461579449,0.3640813778609292
0.5789473684210527,-0.13630989389724807,-0.060843386313715775,4795.016343764447,4503.271311980206,57.15333181453905,71.29079523979226,0.37058656090187453
0.5827067669172932,-0.13838004268692705,-0.06173829406172615,4837.660089079116,4538.991207928873,57.153331814772685,71.5142830885109,0.37709986696615666
0.5864661654135338,-0.14046302360704266,-0.0626378883436206,4880.418862333165,4574.71973056424,57.15333181500631,71.74196523481957,0.383756375142418
0.5902255639097744,-0.14255873901480978,-0.06354211193006476,4923.358393777662,4610.517803648418,57.15333181523991,71.96922956209384,0.39042176860784655
0.593984962406015,-0.1446670912264768,-0.06445090766931205,4966.414447030877,4646.324528057753,57.1533318154735,72.20069412618933,0.397232019325293
0.5977443609022556,-0.14678798253569575,-0.06536421849767993,5009.649764605198,4682.197922794692,57.15333181570703,72.43174578477384,0.4040519305701619
0.6015037593984962,-0.14892131523137564,-0.06628198744972746,5053.003097857578,4718.0800099419475,57.153331815940504,72.66700399507062,0.4110183942768595
0.6052631578947368,-0.15106699161502998,-0.06720415766814025,5096.534201561717,4754.025913518894,57.15333181617391,72.90185417648618,0.4179953070775467
0.6090225563909775,-0.15322491401762936,-0.0681306724133276,5140.184814813258,4789.980567051254,57.15333181640726,73.14091759532032,0.42512050795287487
0.612781954887218,-0.15539498481597067,-0.06906147507273785,5184.011704647211,4825.996209529937,57.15333181664054,73.3795778303514,0.4322569601668535
0.6165413533834586,-0.1575771064485718,-0.0699965091698963,5227.9595978979105,4862.020675963802,57.15333181687377,73.62245835429326,0.43954347680815725
0.6203007518796992,-0.1597711814311043,-0.07093571837317258,5272.082273861678,4898.103330442831,57.15333181710681,73.86494051293708,0.44684206105784086
0.6240601503759398,-0.16197711237137258,-0.07187904650428056,5316.327447111528,4934.194899308615,57.15333181733973,74.11165037258975,0.45429252716858043
0.6278195488721804,-0.1641948019838511,-0.07282643754651874,5360.745909205106,4970.3418820456245,57.15333181757261,74.35796666341984,0.4617558915242245
0.631578947368421,-0.1664241531037881,-0.07377783565275298,5405.288362454107,5006.49788599323,57.15333181780543,74.60851842267476,0.4693729966021283
0.6353383458646616,-0.1686650687008865,-0.0747331851531493,5450.002610677491,5042.706556488583,57.15333181803798,74.85868139177742,0.47700384526793704
0.6390977443609023,-0.1709174518925707,-0.07569243056266017,5494.842343925639,5078.924371355283,57.15333181827032,75.11308794661211,0.4847903352951377
