z,mu_SN,mu_err,mu_model,residual
0.38054,22.1535,0.1307,22.21169085618872,-0.058190856188719664
0.31079,21.81735,0.13845,21.696868734041782,0.12048126595821884
0.1994,20.3968,0.14145,20.598373735614825,-0.20157373561482572
0.24001,21.0934,0.1643,21.052309969332047,0.04109003066795225
0.50275,22.89585,0.20855,22.93364344839787,-0.03779344839787058
0.37013,22.10035,0.1358,22.140653711314737,-0.04030371131473842
0.27001,21.36745,0.13725,21.344328588701412,0.023121411298589578
0.26312,21.391,0.1313,21.279993849211554,0.11100615078844456
0.26801,21.22475,0.16715,21.32580990622947,-0.10105990622946948
0.30801,21.95175,0.1182,21.674223848117247,0.2775261518827534
0.25001,21.3768,0.1625,21.153196044998207,0.2236039550017921
0.28051,21.3787,0.11055,21.439535501315905,-0.06083550131590698
0.3148,21.9041,0.12485,21.7292083097641,0.17489169023589923
0.3284,22.1329,0.16575,21.836147695420646,0.2967523045793534
0.32944,21.9869,0.11895,21.84415743458636,0.14274256541363783
0.25848,21.13905,0.14085,21.235792508056118,-0.09674250805611706
0.22448,20.6681,0.15385,20.887713345488724,-0.21961334548872458
0.21079,20.9208,0.1231,20.733697374881924,0.18710262511807585
0.38734,22.2944,0.18525,22.257136063241358,0.03726393675864159
0.30642,21.6875,0.1493,21.661187985768027,0.026312014231972825
0.36491,22.2065,0.1423,22.104339539380614,0.102160460619384
0.2488,21.1327,0.1596,21.141187799248993,-0.0084877992489929
0.2988,21.39335,0.16425,21.597840797435364,-0.20449079743536203
0.12365,19.5741,0.1083,19.457030664667602,0.11706933533239905
0.33159,21.7689,0.1401,21.860642730796396,-0.09174273079639761
0.38246,22.18595,0.1824,22.224597471361786,-0.03864747136178792
0.24074,21.13115,0.11795,21.05980383023697,0.07134616976303221
0.17144,20.2873,0.17315,20.233264611737535,0.0540353882624629
0.2088,20.859,0.16115,20.71054788872087,0.1484521112791306
0.2896,21.715,0.1649,21.519356814491093,0.19564318550890647
0.24599,21.1466,0.1219,21.11309264163022,0.03350735836977847
0.13659,19.76145,0.12305,19.691630220475478,0.06981977952452212
0.15062,19.8557,0.11605,19.923614552996863,-0.06791455299686433
0.1187,19.26765,0.1244,19.3611599255636,-0.09350992556360183
0.24494,21.05305,0.1237,21.102518743935118,-0.04946874393511891
0.3507,21.9623,0.10725,22.00301400494973,-0.040714004949730764
0.61992,23.4834,0.1156,23.486265206923395,-0.0028652069233956468
0.21986,20.83145,0.10825,20.836726809082567,-0.005276809082566558
0.09929,19.1829,0.10965,18.944903062382327,0.23799693761767315
0.40996,22.4668,0.20545,22.403203371571283,0.06359662842871572
0.50276,22.81425,0.2082,22.933695553071995,-0.11944555307199423
0.38171,22.31495,0.143,22.219562950010708,0.09538704998929148
0.27989,21.2969,0.11365,21.43400522203118,-0.13710522203117748
0.23071,20.74845,0.15255,20.954962173716307,-0.20651217371630892
0.42693,22.5594,0.1627,22.507993429713846,0.05140657028615436
0.55014,23.1391,0.14355,23.170340448201646,-0.031240448201646842
0.32531,21.96765,0.14105,21.812211462798114,0.15543853720188494
0.35092,22.00245,0.1283,22.004611340021267,-0.002161340021267222
0.32832,21.97245,0.18155,21.835530582343704,0.13691941765629423
0.45059,22.4503,0.1316,22.64785850968693,-0.19755850968693167
0.06441,18.09975,0.1085,17.951897261474375,0.14785273852562497
0.06559,17.91255,0.12675,17.993163085779624,-0.08061308577962478
0.31811,21.8116,0.12465,21.755619729829288,0.05598027017071061
0.14539,20.2551,0.1724,19.83958706515229,0.41551293484770824
0.13947,19.7799,0.1129,19.74100729465994,0.03889270534006073
0.42967,22.75515,0.1527,22.524551988293258,0.23059801170674277
0.21641,20.59575,0.11555,20.798005999098816,-0.20225599909881709
0.36616,21.88675,0.1841,22.11307859122945,-0.22632859122944993
0.38083,22.2063,0.1382,22.213644155070337,-0.007344155070338587
0.42086,22.47585,0.16245,22.470959277510556,0.004890722489445665
0.19958,20.61175,0.15295,20.600567277786734,0.011182722213266771
0.5109,22.8206,0.17305,22.975790566658073,-0.1551905666580744
0.42696,22.6189,0.15295,22.50817528288597,0.11072471711403153
0.31579,21.9342,0.1522,21.73713449705053,0.19706550294947078
0.57824,23.2802,0.1624,23.30184808325475,-0.02164808325474965
0.48176,23.0166,0.15415,22.822101404678012,0.19449859532198843
0.39267,22.18855,0.1588,22.2922472963898,-0.10369729638980019
0.17359,20.08825,0.1083,20.263225560836243,-0.17497556083624488
0.33059,21.9984,0.1153,21.852987461589183,0.1454125384108167
0.29948,21.70345,0.1614,21.603553641969395,0.09989635803060537
0.22943,20.95825,0.1411,20.941282562799042,0.01696743720095739
0.29291,21.54425,0.1708,21.547853428543217,-0.003603428543215159
0.20861,20.59295,0.11275,20.70832675287095,-0.11537675287095084
0.27509,21.2869,0.11615,21.39080615482032,-0.10390615482032217
0.30337,21.66825,0.11865,21.636007468631565,0.03224253136843558
0.35902,22.19585,0.1342,22.062787495598524,0.13306250440147593
0.3602,21.8702,0.1604,22.071161865879144,-0.20096186587914389
0.34902,21.98165,0.1223,21.99078681094294,-0.009136810942941054
0.63056,23.3169,0.11795,23.531470564455166,-0.21457056445516542
0.32092,22.0192,0.15495,21.77784455697771,0.24135544302229306
0.51002,22.84675,0.1182,22.97126985134241,-0.12451985134240928
0.36646,22.0067,0.1243,22.115172023465913,-0.10847202346591445
0.13823,19.7944,0.1038,19.7198653411736,0.07453465882640131
0.1792,20.54675,0.14915,20.339814407594357,0.2069355924056424
0.17157,20.22,0.11585,20.235085678982426,-0.015085678982426742
0.27047,21.2356,0.1242,21.348569946398616,-0.11296994639861424
0.34688,22.23255,0.2533,21.975133307644267,0.25741669235573283
0.47942,22.6131,0.1463,22.809388505432548,-0.19628850543254828
0.31894,21.9169,0.137,21.762202909419212,0.15469709058078607
0.51879,22.9578,0.1518,23.01600150106407,-0.0582015010640724
0.3799,22.18215,0.1306,22.207375373459154,-0.0252253734591541
0.37089,22.13805,0.26375,22.145901489502922,-0.007851489502922249
0.18152,20.474,0.12575,20.370841228180478,0.1031587718195226
0.22374,20.75105,0.12225,20.87961188929661,-0.12856188929660917
0.14135,19.8422,0.13225,19.772728869235888,0.06947113076411071
0.30567,21.68485,0.12015,21.65501731641039,0.029832683589610554
0.40471,22.12805,0.15365,22.369974776762614,-0.24192477676261248
0.28578,21.43725,0.1358,21.48609606110517,-0.04884606110516998
0.30156,21.5859,0.13495,21.620954383444317,-0.03505438344431866
0.26388,21.2319,0.12955,21.28716540000968,-0.05526540000968083
0.50091,22.9717,0.1963,22.924040163533977,0.04765983646602123
0.30525,21.64295,0.1129,21.651555867478546,-0.008605867478546969
0.38598,22.28245,0.126,22.24810592791515,0.03434407208484913
0.1986,20.6442,0.1223,20.58860335468521,0.055596645314793136
0.09121,18.75805,0.1103,18.74848309924536,0.00956690075464195
0.47796,22.9261,0.1649,22.801427455877427,0.12467254412257489
0.33159,21.831,0.11675,21.860642730796396,-0.029642730796396677
0.47175,22.70965,0.15,22.767311564859096,-0.057661564859095904
0.33081,21.7726,0.15595,21.854673478859542,-0.08207347885954164
0.26088,21.3572,0.14225,21.25874522477302,0.09845477522697976
0.07141,18.15745,0.1192,18.186821214830555,-0.029371214830554493
0.18141,20.426,0.1593,20.369378121606804,0.056621878393194436
0.33829,21.91315,0.151,21.91139528088365,0.0017547191163522768
0.12211,19.37365,0.11495,19.427596280715644,-0.05394628071564256
0.25012,21.1135,0.14315,21.154284838831185,-0.04078483883118622
0.16046,20.16235,0.167,20.074606112173687,0.08774388782631348
0.29843,21.99485,0.16045,21.594727402601624,0.40012259739837575
0.38887,22.11805,0.14095,22.267260062193703,-0.1492100621937027
0.29245,21.4687,0.1649,21.54391100124202,-0.07521100124202107
0.32841,21.6655,0.17245,21.83622482222545,-0.1707248222254485
0.30549,21.6995,0.13305,21.653534305505058,0.045965694494942255
0.28546,21.46645,0.1395,21.483291311118403,-0.016841311118405144
0.42886,22.4792,0.1471,22.519667178308286,-0.04046717830828683
0.17967,20.481,0.1699,20.346129564937723,0.13487043506227891
0.18959,20.50025,0.1605,20.4759851567315,0.02426484326850087
0.24849,21.19025,0.14705,21.138102584118595,0.0521474158814037
0.40927,22.48095,0.19045,22.39885864327488,0.08209135672511891
0.24146,20.85675,0.13015,21.067174473982927,-0.21042447398292552
0.33748,21.8791,0.16625,21.90530870317094,-0.026208703170940595
0.0706,18.48435,0.29975,18.160793831751537,0.32355616824846223
0.34546,21.9593,0.1626,21.9646972292332,-0.005397229233199852
0.3306,21.98705,0.15615,21.85306412714422,0.13398587285578145
0.05495,17.60185,0.1165,17.59207171614455,0.009778283855450098
0.42359,22.37855,0.1425,22.48767602770832,-0.1091260277083208
0.1072,19.19495,0.1111,19.123069257121546,0.07188074287845225
0.2854,21.2265,0.12315,21.482765016947095,-0.25626501694709347
0.32553,21.91925,0.1384,21.813922633825126,0.10532736617487615
0.33493,21.74575,0.1129,21.886059570163464,-0.14030957016346335
0.2909,21.30595,0.15955,21.530584324060595,-0.22463432406059525
0.44058,22.4238,0.13695,22.589532315822122,-0.16573231582212244
0.24111,21.09055,0.1118,21.063594274361346,0.026955725638654116
0.46101,22.75035,0.16435,22.70731553196796,0.04303446803204025
0.11944,19.33475,0.1245,19.375727673088218,-0.04097767308821787
0.54539,23.34415,0.1462,23.14749172930757,0.1966582706924278
0.41155,22.6089,0.1289,22.413189661467708,0.19571033853229025
0.26848,21.34225,0.14435,21.330173270237392,0.012076729762608096
0.04976,17.35275,0.13525,17.36837755356807,-0.015627553568069885
0.41131,22.5817,0.15385,22.411684441160812,0.1700155588391894
0.07369,18.2355,0.1566,18.258594601119423,-0.02309460111942485
0.31841,22.0816,0.21085,21.758001001511456,0.3235989984885457
0.4193,22.16135,0.152,22.461361831041845,-0.3000118310418465
0.42028,22.49015,0.2331,22.467394863838468,0.022755136161531908
0.43885,22.46285,0.19185,22.579328130112696,-0.11647813011269648
0.4804,22.68865,0.17225,22.814719798952442,-0.12606979895244308
0.1998,20.66375,0.13595,20.60324526809995,0.06050473190004979
0.30143,21.81235,0.1445,21.61987015455603,0.19247984544396957
0.2902,21.4412,0.13835,21.52454447016481,-0.0833444701648105
0.3092,21.58775,0.1462,21.683940081322067,-0.0961900813220673
0.2956,21.7291,0.123,21.570796188374157,0.15830381162584217
0.33848,21.88335,0.13905,21.91282086562099,-0.029470865620989883
0.3786,22.21555,0.1463,22.19858889420161,0.01696110579839072
0.0896,18.72405,0.11685,18.70738267846937,0.016667321530629664
0.4507,22.6586,0.15475,22.648492863046837,0.01010713695316312
0.4604,22.8011,0.14725,22.703869226940707,0.0972307730592945
1.206,25.73935,0.3352,25.27572194062415,0.4636280593758535
1.33,25.6034,0.1484,25.540344343594224,0.06305565640577626
1.54,25.9072,0.21065,25.936094733056645,-0.028894733056645805
1.55,26.00705,0.18565,25.95354050391158,0.05350949608842015
1.7,26.0592,0.2832,26.202203195171283,-0.14300319517128202
1.8,26.2011,0.18795,26.35573486351377,-0.15463486351377043
2.26,26.877,0.2548,26.96389219469879,-0.08689219469879106
1.914,26.1609,0.2559,26.520357250614378,-0.3594572506143763
1.3,25.52015,0.17875,25.478677261253832,0.04147273874616886
1.34,25.4652,0.1632,25.56058776654619,-0.09538776654618886
1.02,24.88235,0.1657,24.822740182038384,0.05960981796161491
0.735,23.70605,0.134,23.94040782301025,-0.23435782301024943
1.12,25.0639,0.1649,25.07562171771377,-0.011721717713768953
1.23,25.28615,0.19155,25.329015263762667,-0.04286526376266764
1.23,25.4985,0.17085,25.329015263762667,0.16948473623733307
0.854,24.3128,0.21455,24.343438869557612,-0.03063886955761319
1.37,25.5159,0.1622,25.620412323632447,-0.10451232363244856
0.9752,24.7061,0.13985,24.70138565649147,0.004714343508528174
0.97,25.11545,0.26175,24.686945768768627,0.42850423123137205
0.74,23.8446,0.12605,23.958566309294188,-0.11396630929418805
1.39,25.36305,0.20125,25.659561754743596,-0.2965117547435945
1.305,25.2642,0.235,25.489054360852673,-0.22485436085267452
0.935,24.2666,0.1658,24.587730282105593,-0.32113028210559236
1.014,24.85445,0.2291,24.806795686743545,0.04765431325645508
1.315,25.54235,0.1987,25.509688595428127,0.032661404571872055
1.092,24.63835,0.26405,25.007149213808905,-0.3687992138089058
