z_sn,mu_sn,mu_err,mu_tfgr_interp,C_best,delta_mu_data,weight
0.12175,19.34125,0.09805,39.275192596731756,-19.93570238789104,0.0017597911592837079,99.99999999999999
0.1218,19.58065,0.13445,39.27616240402867,-19.93570238789104,0.240189983862372,55.31951792912492
0.12211,19.37365,0.11495,39.28217520926952,-19.93570238789104,0.02717717862152469,75.68016125928762
0.1229,19.3948,0.11665,39.29749816456072,-19.93570238789104,0.033004223330319604,73.49038350772908
0.12291,19.44025,0.1033,39.2976921260201,-19.93570238789104,0.0782602618709376,93.712895550418
0.12347,19.4198,0.10285,39.30855396774551,-19.93570238789104,0.04694842014552947,94.5347343065842
0.12365,19.5741,0.1083,39.312045274014395,-19.93570238789104,0.19775711387664785,85.25955994130733
0.12368,19.4023,0.1022,39.312627158392544,-19.93570238789104,0.02537522949849702,95.74105491323945
0.1244,19.4784,0.1006,39.32659238346807,-19.93570238789104,0.08751000442297396,98.81071424336685
0.12531,19.4684,0.10355,39.344242876271856,-19.93570238789104,0.05985951161918379,93.2609410821673
0.1262,19.36855,0.113,39.36150544615688,-19.93570238789104,-0.05725305826584304,78.31466833737959
0.12631,19.58525,0.13485,39.36363902221009,-19.93570238789104,0.15731336568095244,54.99182065407547
0.12672,19.526,0.1097,39.37159144204476,-19.93570238789104,0.09011094584628054,83.09726784493053
0.12679,19.5429,0.11965,39.37294917226044,-19.93570238789104,0.10565321563059982,69.85131623454605
0.12687,19.59325,0.10365,39.374500863935495,-19.93570238789104,0.1544515239555473,93.0810743138354
0.12783,19.5616,0.132,39.3931211640362,-19.93570238789104,0.10418122385483741,57.39210284664829
0.12891,19.58985,0.12795,39.41329092505141,-19.93570238789104,0.11226146283962635,61.08286792005657
0.12913,19.5083,0.1143,39.41733556625925,-19.93570238789104,0.02666682163179246,76.54336296326913
0.12924,19.61205,0.10875,39.41935788686316,-19.93570238789104,0.12839450102788064,84.55542343770644
0.12941,19.5471,0.1075,39.42248329143285,-19.93570238789104,0.06031909645819411,86.53326122228232
0.12995,19.79635,0.12165,39.432411047124795,-19.93570238789104,0.2996413407662466,67.57340033911711
0.13226,19.9293,0.1333,39.47487977980702,-19.93570238789104,0.3901226080840239,56.278135550391724
