z,mu_SN,mu_err,mu_model,residual
0.15253,20.08555,0.11355,19.95502666465767,0.13052333534233185
0.25693,21.2741,0.1446,21.226207210795852,0.0478927892041483
0.21231,20.80065,0.1303,20.75528175711919,0.045368242880812204
0.24583,20.88445,0.13085,21.116552363276444,-0.23210236327644296
0.13679,19.76485,0.11075,19.69561927526134,0.06923072473865943
0.32529,21.9051,0.1809,21.818391332017274,0.0867086679827267
0.10643,19.09035,0.10245,19.104910125261274,-0.014560125261272816
0.4008,22.30585,0.1602,22.35113749263211,-0.045287492632109405
0.1891,20.4864,0.13035,20.47285747904905,0.01354252095094921
0.19731,20.4352,0.1122,20.576245207200852,-0.1410452072008539
0.12783,19.5616,0.132,19.5352266928267,0.02637330717329789
0.12291,19.44025,0.1033,19.442626063257027,-0.002376063257027994
0.12687,19.59325,0.10365,19.51742282220538,0.075827177794622
0.21311,20.67635,0.1429,20.76449873020805,-0.08814873020805081
0.21075,20.727,0.12695,20.73721537981145,-0.0102153798114486
0.26826,21.4883,0.15275,21.33372051133458,0.15457948866541926
0.20431,20.66435,0.12435,20.661304371212,0.003045628787997856
0.26991,21.2859,0.12695,21.349027351251788,-0.06312735125178648
0.24162,20.98075,0.15175,21.073765688328645,-0.09301568832864504
0.2908,21.236,0.14645,21.53570241526651,-0.2997024152665091
0.35306,21.81675,0.1515,22.02651857381696,-0.20976857381696234
0.28509,21.60225,0.15435,21.485938132064977,0.11631186793502479
0.21929,20.6719,0.1534,20.834645942046112,-0.16274594204611148
0.17537,20.24765,0.1249,20.2903035537803,-0.04265355378030122
0.23517,20.9929,0.1458,21.00686246627183,-0.013962466271831175
0.15298,19.99965,0.1096,19.96206981942456,0.037580180575439215
0.20982,20.90475,0.1584,20.726386398481328,0.17836360151867225
0.29121,21.51945,0.1501,21.53924072327008,-0.01979072327008069
0.31353,21.8225,0.14945,21.725253714758647,0.09724628524135426
0.13672,19.7402,0.1138,19.69440444030246,0.04579555969754168
0.29532,21.7708,0.1925,21.574460279571316,0.19633972042868564
0.30369,21.49625,0.135,21.64480679766304,-0.14855679766304064
0.20532,20.73155,0.1351,20.673354298049016,0.058195701950982226
0.12175,19.34125,0.09805,19.42028855579682,-0.07903855579682073
0.17424,20.2369,0.11045,20.27469556975827,-0.03779556975826992
0.24862,21.2028,0.13995,21.14453748467989,0.05826251532010929
0.2453,21.1159,0.14105,21.111203831203742,0.0046961687962578935
0.13816,19.8495,0.1169,19.71927378281355,0.13022621718645055
0.24288,21.02795,0.1175,21.086642988382284,-0.05869298838228332
0.24237,21.18455,0.15195,21.081437984805053,0.10311201519494873
0.31437,21.3618,0.137,21.732012987103023,-0.37021298710302375
0.2754,21.4485,0.153,21.39934347931079,0.04915652068920906
0.30004,21.4204,0.15885,21.61435285007291,-0.19395285007290752
0.21735,20.89395,0.15665,20.81282382245993,0.0811261775400709
0.20311,20.5734,0.12555,20.646915748124908,-0.07351574812490824
0.19005,20.4061,0.1552,20.485031005027817,-0.07893100502781891
0.29003,21.3714,0.15315,21.529044306741685,-0.15764430674168395
0.22796,20.83435,0.15045,20.930042857582354,-0.09569285758235324
0.31032,21.45975,0.15795,21.699269837806252,-0.2395198378062524
0.13712,20.12265,0.11415,19.70133651394573,0.4213134860542702
0.08798,18.6796,0.1066,18.662647874438857,0.01695212556114356
0.08534,18.62285,0.1057,18.592293736828548,0.030556263171451548
0.19024,20.6486,0.11825,20.487458531610937,0.16114146838906152
0.09278,18.8576,0.109,18.785587783468674,0.07201221653132706
0.12891,19.58985,0.12795,19.555106860966294,0.034743139033704296
0.26136,21.1668,0.15835,21.26875535824261,-0.1019553582426127
0.26132,21.4559,0.17885,21.2683742247126,0.18752577528740133
0.1957,20.61715,0.12925,20.556288439644188,0.060861560355810695
0.14723,19.83975,0.1218,19.870580571141456,-0.030830571141457597
0.21154,21.14485,0.1818,20.746380069446484,0.3984699305535173
0.17972,20.30175,0.11325,20.34953119171036,-0.047781191710360105
0.1907,20.6928,0.11925,20.493327229647786,0.19947277035221234
0.3385,21.7897,0.1618,21.919367797036916,-0.129667797036916
0.11762,19.41925,0.10595,19.33910820747123,0.08014179252877085
0.28854,21.5295,0.1639,21.51611455724586,0.013385442754138666
0.26377,21.2679,0.15695,21.29162371407426,-0.023723714074257884
0.24931,21.38165,0.1409,21.15141332042131,0.23023667957869165
