z,mu_SN,mu_err,mu_model,residual
0.24649,21.16055,0.10805,21.119731383685817,0.04081861631418349
0.63822,23.49005,0.184,23.56539328043759,-0.07534328043758975
0.53532,23.06945,0.11085,23.101008662278318,-0.03155866227831794
0.77307,24.17605,0.17625,24.076151951331383,0.09989804866861718
0.3705,22.15255,0.1043,22.145957789313258,0.006592210686743982
0.69916,23.88895,0.1728,23.807898842544205,0.08105115745579639
0.3735,22.11185,0.1039,22.16660887122353,-0.05475887122353029
0.85298,24.3052,0.1508,24.339563368390642,-0.034363368390643245
0.60326,23.58805,0.1429,23.41611357555061,0.17193642444938817
0.53433,22.9223,0.1289,23.096144276049444,-0.17384427604944364
0.40048,22.2601,0.1151,22.345750500472427,-0.0856505004724255
0.3715,22.20135,0.10745,22.152858446145594,0.048491553854407954
0.83999,24.0253,0.15175,24.298424371446067,-0.27312437144606605
0.53278,23.059,0.11385,23.088511510980815,-0.029511510980814393
0.93225,24.704,0.21015,24.578036826596552,0.12596317340344854
0.55381,23.2838,0.1242,23.19033902863589,0.09346097136410947
0.84214,24.3261,0.1858,24.305276085720365,0.020823914279635147
