z,mu_SN,mu_err,mu_model_best,residual
0.25051,21.0268,0.13165,21.15885285830305,-0.13205285830304803
0.38054,22.1535,0.1307,22.209460550698466,-0.05596055069846528
0.31079,21.81735,0.13845,21.696206600512376,0.1211433994876252
0.1994,20.3968,0.14145,20.600253452818727,-0.20345345281872795
0.24001,21.0934,0.1643,21.053260123701236,0.040139876298763255
0.50275,22.89585,0.20855,22.928749250602294,-0.03289925060229493
0.37013,22.10035,0.1358,22.138655607114337,-0.03830560711433861
0.27001,21.36745,0.13725,21.344593516846743,0.022856483153258722
0.26312,21.391,0.1313,21.280415973617025,0.11058402638297338
0.26801,21.22475,0.16715,21.32612074777601,-0.1013707477760093
0.30801,21.95175,0.1182,21.673624580361178,0.27812541963882254
0.25001,21.3768,0.1625,21.15391772630013,0.22288227369987013
0.28051,21.3787,0.11055,21.43956113295684,-0.060861132956841146
0.3148,21.9041,0.12485,21.728455337219835,0.1756446627801651
0.3284,22.1329,0.16575,21.83508697854976,0.2978130214502386
0.32944,21.9869,0.11895,21.843073272490372,0.14382672750962655
0.25848,21.13905,0.14085,21.236320563199705,-0.09727056319970373
0.22448,20.6681,0.15385,20.88901881658459,-0.22091881658458945
0.21079,20.9208,0.1231,20.735316498270045,0.18548350172995498
0.38734,22.2944,0.18525,22.25475440088354,0.03964559911645793
0.30642,21.6875,0.1493,21.660624687744516,0.02687531225548412
0.36491,22.2065,0.1423,22.10245812707511,0.10404187292488842
0.2488,21.1327,0.1596,21.14193706156138,-0.009237061561378823
0.2988,21.39335,0.16425,21.597450491249326,-0.20410049124932428
0.12365,19.5741,0.1083,19.46063958905843,0.11346041094157044
0.33159,21.7689,0.1401,21.859510220117365,-0.09061022011736597
0.38246,22.18595,0.1824,22.22232447525849,-0.03637447525849069
0.24074,21.13115,0.11795,21.0607373970051,0.07041260299490304
0.17144,20.2873,0.17315,20.23578394912247,0.05151605087752742
0.2088,20.859,0.16115,20.712212248484903,0.14678775151509882
0.2896,21.715,0.1649,21.51917557719358,0.19582442280642098
0.24599,21.1466,0.1219,21.113906250768473,0.03269374923152668
0.13659,19.76145,0.12305,19.69494431634542,0.06650568365457943
0.15062,19.8557,0.11605,19.92660921108316,-0.07090921108316195
0.1187,19.26765,0.1244,19.364880441486108,-0.09723044148610782
0.24494,21.05305,0.1237,21.10335650194704,-0.05030650194704123
0.3507,21.9623,0.10725,22.001451221058197,-0.039151221058197905
0.61992,23.4834,0.1156,23.478949487962893,0.004450512037106336
0.21986,20.83145,0.10825,20.838138024965545,-0.00668802496554477
0.09929,19.1829,0.10965,18.949063483364085,0.23383651663591465
0.40996,22.4668,0.20545,22.400320792593888,0.06647920740611113
0.50276,22.81425,0.2082,22.92880114020935,-0.11455114020935042
0.38171,22.31495,0.143,22.21730660080781,0.09764339919219012
0.27989,21.2969,0.11365,21.434044961941396,-0.13714496194139514
0.23071,20.74845,0.15255,20.95612507650845,-0.20767507650845118
0.42693,22.5594,0.1627,22.504737625682587,0.054662374317413054
0.55014,23.1391,0.14355,23.164449629306617,-0.02534962930661777
0.32531,21.96765,0.14105,21.811220648989703,0.15642935101029565
0.35092,22.00245,0.1283,22.003043488386858,-0.000593488386858354
0.32832,21.97245,0.18155,21.834471686205752,0.13797831379424608
0.45059,22.4503,0.1316,22.64408609652297,-0.1937860965229703
0.06441,18.09975,0.1085,17.956840010658013,0.1429099893419874
0.06559,17.91255,0.12675,17.998079517878132,-0.08552951787813257
0.31811,21.8116,0.12465,21.754791643172624,0.05680835682737495
0.14539,20.2551,0.1724,19.842700879625667,0.4123991203743316
0.13947,19.7799,0.1129,19.744255833921628,0.03564416607837373
0.42967,22.75515,0.1527,22.521236083930532,0.23391391606946854
0.21641,20.59575,0.11555,20.799496196596778,-0.20374619659677862
0.36616,21.88675,0.1841,22.111169298410502,-0.22441929841050268
0.38083,22.2063,0.1382,22.21140736741284,-0.005107367412840347
0.42086,22.47585,0.16245,22.467836642753568,0.008013357246433372
0.19958,20.61175,0.15295,20.60244268741358,0.009307312586422256
0.5109,22.8206,0.17305,22.97072338130134,-0.1501233813013414
0.42696,22.6189,0.15295,22.50491879531667,0.11398120468333062
0.31579,21.9342,0.1522,21.736358913513214,0.1978410864867861
0.57824,23.2802,0.1624,23.295377249483778,-0.015177249483777189
0.48176,23.0166,0.15415,22.817655718409526,0.1989442815904745
0.39267,22.18855,0.1588,22.28974732180817,-0.10119732180817209
0.17359,20.08825,0.1083,20.265695544801076,-0.17744554480107766
0.33059,21.9984,0.1153,21.851877346718602,0.1465226532813979
0.29948,21.70345,0.1614,21.60314783825808,0.10030216174191864
0.22943,20.95825,0.1411,20.94247490707434,0.01577509292565793
0.29291,21.54425,0.1708,21.547597105885558,-0.00334710588555609
0.20861,20.59295,0.11275,20.709995707932983,-0.1170457079329843
0.27509,21.2869,0.11615,21.39095535859292,-0.10405535859291959
0.30337,21.66825,0.11865,21.635513472149555,0.032736527850445896
0.35902,22.19585,0.1342,22.061037933713557,0.13481206628644316
0.3602,21.8702,0.1604,22.06938586859286,-0.1991858685928598
0.34902,21.98165,0.1223,21.98926171076863,-0.007611710768632207
0.63056,23.3169,0.11795,23.52394221977177,-0.2070422197717683
0.32092,22.0192,0.15495,21.77695286428569,0.24224713571431167
0.51002,22.84675,0.1182,22.966221399576455,-0.11947139957645447
0.36646,22.0067,0.1243,22.113255907102342,-0.10655590710234364
0.13823,19.7944,0.1038,19.72314223470603,0.07125776529396788
0.1792,20.54675,0.14915,20.342156297094157,0.2045937029058429
0.17157,20.22,0.11585,20.23760241094037,-0.01760241094036985
0.27047,21.2356,0.1242,21.348824473984074,-0.1132244739840722
0.34688,22.23255,0.2533,21.973656231881805,0.2588937681181953
0.47942,22.6131,0.1463,22.804993046955957,-0.19189304695595766
0.31894,21.9169,0.137,21.761356135561996,0.15554386443800183
0.51879,22.9578,0.1518,23.010767541482565,-0.052967541482566105
0.3799,22.18215,0.1306,22.20515928606764,-0.023009286067640744
0.37089,22.13805,0.26375,22.14388650023499,-0.005836500234991604
0.18152,20.474,0.12575,20.373130035680738,0.1008699643192621
0.22374,20.75105,0.12225,20.880934324108523,-0.12988432410852369
0.14135,19.8422,0.13225,19.775934719282837,0.06626528071716109
0.30567,21.68485,0.12015,21.65447115020563,0.030378849794370666
0.40471,22.12805,0.15365,22.367208117491145,-0.23915811749114368
0.28578,21.43725,0.1358,21.486001767896482,-0.0487517678964835
0.30156,21.5859,0.13495,21.620501577387095,-0.03460157738709668
0.26388,21.2319,0.12955,21.287570320138485,-0.05567032013848561
0.50091,22.9717,0.1963,22.91918515023945,0.05251484976054854
0.30525,21.64295,0.1129,21.651019110586027,-0.008069110586028216
0.38598,22.28245,0.126,22.245754568668062,0.03669543133193898
0.1986,20.6442,0.1223,20.590501390489024,0.05369860951097749
0.09121,18.75805,0.1103,18.75282581061977,0.005224189380232502
0.47796,22.9261,0.1649,22.79706326503704,0.12903673496296264
0.33159,21.831,0.11675,21.859510220117365,-0.028510220117365037
0.47175,22.70965,0.15,22.763081044926707,-0.05343104492670747
0.33081,21.7726,0.15595,21.853558397165912,-0.08095839716591158
0.26088,21.3572,0.14225,21.259218505326047,0.09798149467395234
0.07141,18.15745,0.1192,18.19160766060984,-0.03415766060983927
0.18141,20.426,0.1593,20.371669753299358,0.05433024670064057
0.33829,21.91315,0.151,21.910111530998762,0.0030384690012397186
0.12211,19.37365,0.11495,19.43123948124682,-0.05758948124681851
0.25012,21.1135,0.14315,21.155004233088427,-0.04150423308842832
0.16046,20.16235,0.167,20.077376273320297,0.08497372667970282
0.29843,21.99485,0.16045,21.594345460693333,0.40050453930666663
0.38887,22.11805,0.14095,22.264844466588734,-0.14679446658873374
0.29245,21.4687,0.1649,21.54366498370768,-0.07496498370768023
0.32841,21.6655,0.17245,21.83516388040912,-0.16966388040911795
0.30549,21.6995,0.13305,21.652992238230638,0.04650776176936233
0.28546,21.46645,0.1395,21.48320435963487,-0.016754359634870042
0.42886,22.4792,0.1471,22.51636895791397,-0.03716895791396979
0.17967,20.481,0.1699,20.348461022703155,0.13253897729684638
0.18959,20.50025,0.1605,20.47808937381167,0.022160626188330923
0.24849,21.19025,0.14705,21.13885901698947,0.05139098301052769
0.40927,22.48095,0.19045,22.39599126223996,0.08495873776004004
0.24146,20.85675,0.13015,21.068091844474623,-0.2113418444746209
0.33748,21.8791,0.16625,21.904043251912583,-0.024943251912581843
0.0706,18.48435,0.29975,18.165598845245356,0.31875115475464355
0.34546,21.9593,0.1626,21.963252264898742,-0.0039522648987428965
0.3306,21.98705,0.15615,21.85195378040018,0.13509621959982
0.05495,17.60185,0.1165,17.59722643406083,0.004623565939169794
0.42359,22.37855,0.1425,22.484493436345346,-0.10594343634534553
0.1072,19.19495,0.1111,19.127050256297117,0.06789974370288121
0.2854,21.2265,0.12315,21.48267952504417,-0.25617952504416763
0.32553,21.91925,0.1384,21.812926741123256,0.10632325887674554
0.33493,21.74575,0.1129,21.884851623839154,-0.13910162383915292
0.2909,21.30595,0.15955,21.530373504766708,-0.22442350476670825
0.44058,22.4238,0.13695,22.58597781330831,-0.16217781330831116
0.24111,21.09055,0.1118,21.064519288652946,0.02603071134705459
0.46101,22.75035,0.16435,22.70331706315826,0.0470329368417417
0.11944,19.33475,0.1245,19.379431690071073,-0.04468169007107292
0.54539,23.34415,0.1462,23.14169982893489,0.20245017106510943
0.41155,22.6089,0.1289,22.410271980550263,0.1986280194497354
0.26848,21.34225,0.14435,21.330473201026194,0.011776798973805569
0.04976,17.35275,0.13525,17.373647499020734,-0.02089749902073379
0.41131,22.5817,0.15385,22.40877219123619,0.17292780876381286
0.07369,18.2355,0.1566,18.26332995215992,-0.02782995215992301
0.31841,22.0816,0.21085,21.757166164741378,0.324433835258624
0.4193,22.16135,0.152,22.458273583621185,-0.29692358362118654
0.42028,22.49015,0.2331,22.464284978195508,0.025865021804492017
0.43885,22.46285,0.19185,22.575811394876702,-0.11296139487670231
0.4804,22.68865,0.17225,22.81030319466609,-0.12165319466609148
0.1998,20.66375,0.13595,20.605115944070747,0.05863405592925375
0.30143,21.81235,0.1445,21.61942019309106,0.19292980690893913
0.2902,21.4412,0.13835,21.524349574342814,-0.08314957434281567
0.3092,21.58775,0.1462,21.68331380259805,-0.09556380259805053
0.2956,21.7291,0.123,21.570478579700364,0.15862142029963522
0.33848,21.88335,0.13905,21.91153302072115,-0.02818302072115131
0.3786,22.21555,0.1463,22.19640175333471,0.019148246665288582
0.0896,18.72405,0.11685,18.711761600883065,0.012288399116933135
0.4507,22.6586,0.15475,22.64471797965544,0.01388202034456043
0.4604,22.8011,0.14725,22.69988399281472,0.10121600718528256
1.206,25.73935,0.3352,25.258630946142887,0.4807190538571149
1.33,25.6034,0.1484,25.521655586006382,0.08174441399361854
1.3,25.52015,0.17875,25.46036190658367,0.05978809341632996
1.34,25.4652,0.1632,25.541776350873455,-0.07657635087345582
1.02,24.88235,0.1657,24.80833337814562,0.07401662185437985
0.735,23.70605,0.134,23.93086116434337,-0.22481116434336812
1.12,25.0639,0.1649,25.059726879930025,0.004173120069975056
1.23,25.28615,0.19155,25.31160363080926,-0.025453630809259664
1.23,25.4985,0.17085,25.31160363080926,0.18689636919074104
0.854,24.3128,0.21455,24.331747979241705,-0.018947979241705326
1.37,25.5159,0.1622,25.60123822519546,-0.08533822519546064
0.9752,24.7061,0.13985,24.687680927766024,0.018419072233974987
0.97,25.11545,0.26175,24.67332398703764,0.4421260129623583
0.74,23.8446,0.12605,23.94892624180534,-0.10432624180533878
1.39,25.36305,0.20125,25.640150224780797,-0.27710022478079566
1.305,25.2642,0.235,25.47067620955302,-0.2064762095530206
0.935,24.2666,0.1658,24.574674777929744,-0.30807477792974325
1.014,24.85445,0.2291,24.792481605104022,0.0619683948959775
1.315,25.54235,0.1987,25.491185518599195,0.05116448140080365
1.092,24.63835,0.26405,24.991660231607412,-0.3533102316074128
