z,mu_SN,mu_err,mu_TFGR,delta_mu_data,delta_mu_model
0.29843,21.99485,0.16045,41.54002413583381,0.2610927180593947,-0.13347989388836357
0.38887,22.11805,0.14095,42.26111928723465,-0.3368024333414432,-0.18601300753726807
0.29245,21.4687,0.1649,41.48609935535186,-0.21113250145865692,-0.13006809281513865
0.32841,21.6655,0.17245,41.79748914874668,-0.3257222948534704,-0.15072231402244635
0.30549,21.6995,0.13305,41.602574580643584,-0.0968077267503773,-0.13752046228253845
0.28546,21.46645,0.1395,41.4218245122555,-0.14910765836229345,-0.12609321099976561
0.42886,22.4792,0.1471,42.53538731078607,-0.24992045689286613,-0.2095911429114708
0.17967,20.481,0.1699,40.2298033978048,0.05746345608840642,-0.0684230012384619
0.18959,20.50025,0.1605,40.3647362363809,-0.05821938248769243,-0.07356826176360277
0.24849,21.19025,0.14705,41.05733125640752,-0.06081440251431758,-0.10534372903213708
0.40927,22.48095,0.19045,42.40383343441238,-0.11661658051917101,-0.19802488938607654
0.24146,20.85675,0.13015,40.9827502940425,-0.31973344014929594,-0.10145831798747086
0.33748,21.8791,0.16625,41.87147034131527,-0.1861034874220664,-0.1559781017276749
0.0706,18.48435,0.29975,37.988220146522394,0.3023967073708107,-0.01851367634634346
0.34546,21.9593,0.1626,41.93516045801138,-0.1695936041181767,-0.16061521221613712
0.3306,21.98705,0.15615,41.81557450150545,-0.022257647612246245,-0.1519898465526743
0.05495,17.60185,0.1165,37.41082284329357,-0.0027059894003684803,-0.012895247006809383
0.42359,22.37855,0.1425,42.500490247179265,-0.31567339328605826,-0.20647715633449573
0.1072,19.19495,0.1111,38.97008776404458,0.03112908984862628,-0.03353065397423131
0.2854,21.2265,0.12315,41.42126197701823,-0.38849512312502554,-0.12605915563883058
0.32553,21.91925,0.1384,41.7737056711461,-0.04818881725288904,-0.14905693890065785
0.33493,21.74575,0.1129,41.850815135904355,-0.29879828201114833,-0.1544988169757783
0.2909,21.30595,0.15955,41.47189186203449,-0.3596750081412843,-0.12918542996658988
0.44058,22.4238,0.13695,42.61162061501316,-0.3815537611199531,-0.21652179107922476
0.24111,21.09055,0.1118,40.97900910970579,-0.08219225581258627,-0.10126544377245927
0.46101,22.75035,0.16435,42.740670680250915,-0.18405382635770806,-0.2286168018891546
0.11944,19.33475,0.1245,39.229061012767964,-0.0880441588747587,-0.03901676398561902
0.54539,23.34415,0.1462,43.227568815929104,-0.07715196203589869,-0.27860695319708684
0.41155,22.6089,0.1289,42.41939496797394,-0.004228114080738976,-0.19936964279279712
0.26848,21.34225,0.14435,41.2596616261354,-0.11114477224219144,-0.11650202799176979
0.04976,17.35275,0.13525,37.18261982444863,-0.023602970555423042,-0.011165356523334745
0.41131,22.5817,0.15385,42.41775691180957,-0.02979005791636169,-0.19922807080166013
0.07369,18.2355,0.1566,38.088270778344665,-0.046503924451460676,-0.019687314701749108
0.31841,22.0816,0.21085,41.713964340377444,0.17390251351576325,-0.14494745605552034
0.4193,22.16135,0.152,42.47180160696837,-0.5041847530751653,-0.20394351771020564
0.42028,22.49015,0.2331,42.47838897552742,-0.1819721216342174,-0.20452219144866182
0.43885,22.46285,0.19185,42.600493999138735,-0.3313771452455292,-0.21549832746852537
0.4804,22.68865,0.17225,42.85874804636323,-0.3638311924700268,-0.24010591488639613
0.1998,20.66375,0.13595,40.49702029371881,-0.027003439825605824,-0.07893448079994822
0.30143,21.81235,0.1445,41.566924786692034,0.05169206720117003,-0.13519522840488127
0.2902,21.4412,0.13835,41.46547557472988,-0.218008720836675,-0.12878703850179082
0.3092,21.58775,0.1462,41.63510965990623,-0.24109280601302174,-0.13964895790279896
0.2956,21.7291,0.123,41.51464785519089,0.020718998702317748,-0.13186402359950808
0.33848,21.88335,0.13905,41.87957042186858,-0.18995356797537255,-0.1565585515306307
0.3786,22.21555,0.1463,42.18690935618687,-0.16509250229366046,-0.17998182434789478
0.0896,18.72405,0.11685,38.54596000395122,-0.015643150058018307,-0.026022565312559275
0.4507,22.6586,0.15475,42.67616656820021,-0.21129971430700323,-0.2225112558185329
0.4604,22.8011,0.14725,42.73690816919705,-0.12954131530384316,-0.22825547845797559
1.206,25.73935,0.3352,45.72365960818489,-0.17804275429168115,-0.6490640452831007
1.33,25.6034,0.1484,46.05492213524832,-0.6452552813551122,-0.7129301655463756
1.3,25.52015,0.17875,45.97723970595039,-0.6508228520571819,-0.6976444165388286
1.34,25.4652,0.1632,46.08049101610558,-0.8090241622123777,-0.7180022199630911
1.02,24.88235,0.1657,45.16863728910122,-0.4800204352080151,-0.5498036053040709
0.735,23.70605,0.134,44.12679617881022,-0.61447932491701,-0.3896683114490319
1.12,25.0639,0.1649,45.47664990306276,-0.606483049169551,-0.603692091473292
1.23,25.28615,0.19155,45.789937790365414,-0.697520936472209,-0.6615671983895495
1.23,25.4985,0.17085,45.789937790365414,-0.4851709364722083,-0.6615671983895495
0.854,24.3128,0.21455,44.596712376608146,-0.47764552271494054,-0.45767214811259294
1.37,25.5159,0.1622,46.15623215281168,-0.8340652989184782,-0.7331493258485062
0.9752,24.7061,0.13985,45.02240067897508,-0.5100338250818766,-0.5252658904561172
0.97,25.11545,0.26175,45.00506799447219,-0.08335114057898707,-0.522401961277274
0.74,23.8446,0.12605,44.14778160487762,-0.4969147509844163,-0.3925559220904671
1.39,25.36305,0.20125,46.205948951298005,-1.036632097404798,-0.7431902379949603
1.305,25.2642,0.235,45.990297559638,-0.919830705744797,-0.7001993167130371
0.935,24.2666,0.1658,44.8863550580172,-0.8134882041239955,-0.5030404699744887
1.014,24.85445,0.2291,45.149364093232734,-0.48864723933952803,-0.5465314808726474
1.315,25.54235,0.1987,46.01626778566168,-0.6676509317684776,-0.7053003730062846
1.092,24.63835,0.26405,45.39280997185409,-0.9481931179608871,-0.5887262988175883
