time,Bx,By,Bz,B_total
2019-03-06 23:07:01+00:00,-145371184.0,-17801122.0,618334.96,146458333.39261886
2019-03-06 23:07:02+00:00,-145371184.0,-17801152.53,618334.59,146458337.1017962
2019-03-06 23:07:03+00:00,-145371184.0,-17801184.0,618334.21,146458340.92518926
2019-03-06 23:07:04+00:00,-145371184.0,-17801214.53,618333.84,146458344.63437933
2019-03-06 23:07:05+00:00,-145371184.0,-17801246.0,618333.46,146458348.45778552
2019-03-06 23:07:06+00:00,-145371184.0,-17801276.53,618333.09,146458352.1669883
2019-03-06 23:07:07+00:00,-145371184.0,-17801308.0,618332.71,146458355.99040765
2019-03-06 23:07:08+00:00,-145371184.0,-17801338.53,618332.34,146458359.6996232
2019-03-06 23:07:09+00:00,-145371184.0,-17801370.0,618331.96,146458363.52305564
2019-03-06 23:07:10+00:00,-145371184.0,-17801400.53,618331.59,146458367.23228392
2019-03-06 23:07:11+00:00,-145371184.0,-17801432.0,618331.21,146458371.05572948
2019-03-06 23:07:12+00:00,-145371184.0,-17801462.53,618330.84,146458374.7649705
2019-03-06 23:07:13+00:00,-145371184.0,-17801494.0,618330.47,146458378.5884714
2019-03-06 23:07:14+00:00,-145371184.0,-17801524.53,618330.09,146458382.29768294
2019-03-06 23:07:15+00:00,-145371184.0,-17801556.0,618329.72,146458386.121197
2019-03-06 23:07:16+00:00,-145371184.0,-17801586.53,618329.34,146458389.83042124
2019-03-06 23:07:17+00:00,-145371184.0,-17801618.0,618328.97,146458393.65394843
2019-03-06 23:07:18+00:00,-145371184.0,-17801648.53,618328.59,146458397.36318544
2019-03-06 23:07:19+00:00,-145371184.0,-17801680.0,618328.22,146458401.18672574
2019-03-06 23:07:20+00:00,-145371184.0,-17801710.53,618327.85,146458404.89601767
2019-03-06 23:07:21+00:00,-145371184.0,-17801742.0,618327.47,146458408.71952888
2019-03-06 23:07:22+00:00,-145371184.0,-17801772.53,618327.1,146458412.42883357
2019-03-06 23:07:23+00:00,-145371184.0,-17801804.0,618326.72,146458416.2523579
2019-03-06 23:07:24+00:00,-145371184.0,-17801834.53,618326.35,146458419.96167535
2019-03-06 23:07:25+00:00,-145371184.0,-17801866.0,618325.97,146458423.7852128
2019-03-06 23:07:26+00:00,-145371184.0,-17801896.53,618325.6,146458427.49454296
2019-03-06 23:07:27+00:00,-145371189.89,-17801928.0,618325.23,146458437.16441083
2019-03-06 23:07:28+00:00,-145371200.0,-17801958.53,618324.85,146458450.90865862
2019-03-06 23:07:29+00:00,-145371200.0,-17801990.0,618324.48,146458454.73226416
2019-03-06 23:07:30+00:00,-145371200.0,-17802020.53,618324.1,146458458.44157714
2019-03-06 23:07:31+00:00,-145371200.0,-17802052.0,618323.73,146458462.26519582
2019-03-06 23:07:32+00:00,-145371200.0,-17802082.53,618323.35,146458465.97452155
2019-03-06 23:07:33+00:00,-145371200.0,-17802114.0,618322.98,146458469.79815334
2019-03-06 23:07:34+00:00,-145371200.0,-17802144.53,618322.61,146458473.50753403
2019-03-06 23:07:35+00:00,-145371200.0,-17802176.0,618322.23,146458477.3311367
2019-03-06 23:07:36+00:00,-145371200.0,-17802206.53,618321.86,146458481.04053015
2019-03-06 23:07:37+00:00,-145371200.0,-17802238.0,618321.48,146458484.86414596
2019-03-06 23:07:38+00:00,-145371200.0,-17802268.53,618321.11,146458488.57355213
2019-03-06 23:07:39+00:00,-145371200.0,-17802300.0,618320.73,146458492.3971811
2019-03-06 23:07:40+00:00,-145371200.0,-17802330.53,618320.36,146458496.1066
2019-03-06 23:07:41+00:00,-145371200.0,-17802362.0,618319.98,146458499.93024206
2019-03-06 23:07:42+00:00,-145371200.0,-17802392.53,618319.61,146458503.63967368
2019-03-06 23:07:43+00:00,-145371200.0,-17802424.0,618319.24,146458507.46337113
2019-03-06 23:07:44+00:00,-145371200.0,-17802454.53,618318.86,146458511.17277324
2019-03-06 23:07:45+00:00,-145371200.0,-17802486.0,618318.49,146458514.9964838
2019-03-06 23:07:46+00:00,-145371200.0,-17802516.53,618318.12,146458518.7059409
2019-03-06 23:07:47+00:00,-145371200.0,-17802548.0,618317.74,146458522.52962238
2019-03-06 23:07:48+00:00,-145371200.0,-17802578.53,618317.37,146458526.2390922
2019-03-06 23:07:49+00:00,-145371200.0,-17802610.0,618316.99,146458530.0627868
2019-03-06 23:07:50+00:00,-145371200.0,-17802640.53,618316.62,146458533.77226937
2019-03-06 23:07:51+00:00,-145371200.0,-17802672.0,618316.24,146458537.59597707
2019-03-06 23:07:52+00:00,-145371200.0,-17802702.53,618315.87,146458541.30547237
2019-03-06 23:07:53+00:00,-145371200.0,-17802734.0,618315.5,146458545.12923545
2019-03-06 23:07:54+00:00,-145371200.0,-17802764.53,618315.13,146458548.8387435
2019-03-06 23:07:55+00:00,-145371200.0,-17802796.0,618314.75,146458552.66247746
2019-03-06 23:07:56+00:00,-145371200.0,-17802826.53,618314.38,146458556.37199825
2019-03-06 23:07:57+00:00,-145371200.0,-17802858.0,618314.0,146458560.19574535
2019-03-06 23:07:58+00:00,-145371200.0,-17802888.53,618313.63,146458563.90527886
2019-03-06 23:07:59+00:00,-145371200.0,-17802920.0,618313.25,146458567.72903907
2019-03-06 23:08:00+00:00,-145371200.0,-17802950.53,618312.88,146458571.4385853
2019-03-06 23:08:01+00:00,-145371200.0,-17802982.0,618312.5,146458575.26235867
2019-03-06 23:08:02+00:00,-145371200.0,-17803012.53,618312.13,146458578.97191766
2019-03-06 23:08:03+00:00,-145371200.0,-17803044.0,618311.75,146458582.79570413
2019-03-06 23:08:04+00:00,-145371200.0,-17803074.53,618311.38,146458586.50527585
2019-03-06 23:08:05+00:00,-145371200.0,-17803106.0,618311.01,146458590.3291177
2019-03-06 23:08:06+00:00,-145371200.0,-17803136.53,618310.63,146458594.03865993
2019-03-06 23:08:07+00:00,-145371202.53,-17803168.0,618310.26,146458600.3737306
2019-03-06 23:08:08+00:00,-145371216.0,-17803198.63,618309.88,146458617.46543148
2019-03-06 23:08:09+00:00,-145371216.0,-17803230.0,618309.51,146458621.27714336
2019-03-06 23:08:10+00:00,-145371216.0,-17803260.53,618309.13,146458624.98671067
2019-03-06 23:08:11+00:00,-145371216.0,-17803292.0,618308.76,146458628.81059146
2019-03-06 23:08:12+00:00,-145371216.0,-17803322.63,618308.39,146458632.5323696
2019-03-06 23:08:13+00:00,-145371216.0,-17803354.0,618308.01,146458636.34406543
2019-03-06 23:08:14+00:00,-145371216.0,-17803384.53,618307.64,146458640.05370042
2019-03-06 23:08:15+00:00,-145371216.0,-17803416.0,618307.27,146458643.87760746
2019-03-06 23:08:16+00:00,-145371216.0,-17803446.63,618306.89,146458647.59936893
2019-03-06 23:08:17+00:00,-145371216.0,-17803478.0,618306.52,146458651.41113317
2019-03-06 23:08:18+00:00,-145371216.0,-17803508.53,618306.14,146458655.1207514
2019-03-06 23:08:19+00:00,-145371216.0,-17803540.0,618305.77,146458658.9446847
2019-03-06 23:08:20+00:00,-145371216.0,-17803570.63,618305.39,146458662.66647172
2019-03-06 23:08:21+00:00,-145371216.0,-17803602.0,618305.02,146458666.4782621
2019-03-06 23:08:22+00:00,-145371216.0,-17803632.63,618304.64,146458670.2000619
2019-03-06 23:08:23+00:00,-145371216.0,-17803664.0,618304.27,146458674.01186538
2019-03-06 23:08:24+00:00,-145371216.0,-17803694.63,618303.89,146458677.73367795
2019-03-06 23:08:25+00:00,-145371216.0,-17803726.0,618303.52,146458681.54549453
2019-03-06 23:08:26+00:00,-145371216.0,-17803756.63,618303.15,146458685.2673621
2019-03-06 23:08:27+00:00,-145371216.0,-17803788.0,618302.77,146458689.0791495
2019-03-06 23:08:28+00:00,-145371216.0,-17803818.63,618302.4,146458692.80102986
2019-03-06 23:08:29+00:00,-145371216.0,-17803850.0,618302.02,146458696.61283037
2019-03-06 23:08:30+00:00,-145371216.0,-17803880.63,618301.65,146458700.3347235
2019-03-06 23:08:31+00:00,-145371216.0,-17803912.0,618301.27,146458704.1465371
2019-03-06 23:08:32+00:00,-145371216.0,-17803942.63,618300.9,146458707.868443
2019-03-06 23:08:33+00:00,-145371216.0,-17803974.0,618300.53,146458711.68031192
2019-03-06 23:08:34+00:00,-145371216.0,-17804004.63,618300.15,146458715.40218836
2019-03-06 23:08:35+00:00,-145371216.0,-17804036.0,618299.78,146458719.21407035
2019-03-06 23:08:36+00:00,-145371216.0,-17804066.63,618299.4,146458722.93595958
2019-03-06 23:08:37+00:00,-145371216.0,-17804098.0,618299.03,146458726.74785468
2019-03-06 23:08:38+00:00,-145371216.0,-17804128.63,618298.65,146458730.46975666
2019-03-06 23:08:39+00:00,-145371216.0,-17804160.0,618298.28,146458734.28166485
2019-03-06 23:08:40+00:00,-145371216.0,-17804190.63,618297.91,146458738.00362185
2019-03-06 23:08:41+00:00,-145371216.0,-17804222.0,618297.53,146458741.8155009
2019-03-06 23:08:42+00:00,-145371216.0,-17804252.63,618297.16,146458745.53747064
2019-03-06 23:08:43+00:00,-145371216.0,-17804284.0,618296.78,146458749.3493628
2019-03-06 23:08:44+00:00,-145371216.0,-17804314.63,618296.41,146458753.07134533
2019-03-06 23:08:45+00:00,-145371216.0,-17804346.0,618296.03,146458756.88325053
2019-03-06 23:08:46+00:00,-145371216.0,-17804376.63,618295.66,146458760.6052459
2019-03-06 23:08:47+00:00,-145371216.0,-17804408.0,618295.29,146458764.41720638
2019-03-06 23:08:48+00:00,-145371229.47,-17804438.63,618294.91,146458781.50914872
2019-03-06 23:08:49+00:00,-145371232.0,-17804470.0,618294.54,146458787.832335
2019-03-06 23:08:50+00:00,-145371232.0,-17804500.63,618294.16,146458791.55431327
2019-03-06 23:08:51+00:00,-145371232.0,-17804532.0,618293.79,146458795.36629954
2019-03-06 23:08:52+00:00,-145371232.0,-17804562.63,618293.41,146458799.08829057
2019-03-06 23:08:53+00:00,-145371232.0,-17804594.0,618293.04,146458802.90028992
2019-03-06 23:08:54+00:00,-145371232.0,-17804624.63,618292.66,146458806.62229374
2019-03-06 23:08:55+00:00,-145371232.0,-17804656.0,618292.29,146458810.43430617
2019-03-06 23:08:56+00:00,-145371232.0,-17804686.63,618291.92,146458814.156365
2019-03-06 23:08:57+00:00,-145371232.0,-17804718.0,618291.54,146458817.9683483
2019-03-06 23:08:58+00:00,-145371232.0,-17804748.63,618291.17,146458821.6904199
2019-03-06 23:08:59+00:00,-145371232.0,-17804780.0,618290.8,146458825.5024585
2019-03-06 23:09:00+00:00,-145371232.0,-17804810.63,618290.42,146458829.22450066
2019-03-06 23:09:01+00:00,-145371232.0,-17804842.0,618290.05,146458833.03655234
2019-03-06 23:09:02+00:00,-145371232.0,-17804872.63,618289.67,146458836.7586073
2019-03-06 23:09:03+00:00,-145371232.0,-17804904.0,618289.3,146458840.57067207
2019-03-06 23:09:04+00:00,-145371232.0,-17804934.63,618288.92,146458844.29273978
2019-03-06 23:09:05+00:00,-145371232.0,-17804966.0,618288.55,146458848.10481763
2019-03-06 23:09:06+00:00,-145371232.0,-17804996.63,618288.18,146458851.82694033
2019-03-06 23:09:07+00:00,-145371232.0,-17805028.0,618287.8,146458855.63898906
2019-03-06 23:09:08+00:00,-145371232.0,-17805058.63,618287.43,146458859.36112455
2019-03-06 23:09:09+00:00,-145371232.0,-17805090.0,618287.05,146458863.17318636
2019-03-06 23:09:10+00:00,-145371232.0,-17805120.63,618286.68,146458866.8953346
2019-03-06 23:09:11+00:00,-145371232.0,-17805152.0,618286.3,146458870.7074095
2019-03-06 23:09:12+00:00,-145371232.0,-17805182.63,618285.93,146458874.42957056
2019-03-06 23:09:13+00:00,-145371232.0,-17805214.0,618285.56,146458878.24170074
2019-03-06 23:09:14+00:00,-145371232.0,-17805244.63,618285.18,146458881.96383235
2019-03-06 23:09:15+00:00,-145371232.0,-17805276.0,618284.81,146458885.7759756
2019-03-06 23:09:16+00:00,-145371232.0,-17805306.63,618284.43,146458889.49812
2019-03-06 23:09:17+00:00,-145371232.0,-17805338.0,618284.06,146458893.3102764
2019-03-06 23:09:18+00:00,-145371232.0,-17805368.63,618283.68,146458897.03243354
2019-03-06 23:09:19+00:00,-145371232.0,-17805400.0,618283.31,146458900.84460297
2019-03-06 23:09:20+00:00,-145371232.0,-17805430.63,618282.93,146458904.5667729
2019-03-06 23:09:21+00:00,-145371232.0,-17805462.0,618282.57,146458908.37899765
2019-03-06 23:09:22+00:00,-145371232.0,-17805492.63,618282.18,146458912.10113814
2019-03-06 23:09:23+00:00,-145371232.0,-17805524.0,618281.82,146458915.913376
2019-03-06 23:09:24+00:00,-145371232.0,-17805554.63,618281.44,146458919.63557148
2019-03-06 23:09:25+00:00,-145371232.0,-17805586.0,618281.07,146458923.4477802
2019-03-06 23:09:26+00:00,-145371232.0,-17805616.63,618280.69,146458927.16998845
2019-03-06 23:09:27+00:00,-145371232.0,-17805648.0,618280.32,146458930.98221025
2019-03-06 23:09:28+00:00,-145371241.26,-17805678.63,618279.94,146458943.8956603
2019-03-06 23:09:29+00:00,-145371248.0,-17805710.0,618279.57,146458954.397839
2019-03-06 23:09:30+00:00,-145371248.0,-17805740.63,618279.19,146458958.12007242
2019-03-06 23:09:31+00:00,-145371248.0,-17805772.0,618278.82,146458961.93231997
2019-03-06 23:09:32+00:00,-145371248.0,-17805802.63,618278.45,146458965.65460837
2019-03-06 23:09:33+00:00,-145371248.0,-17805834.0,618278.07,146458969.4668268
2019-03-06 23:09:34+00:00,-145371248.0,-17805864.63,618277.7,146458973.18912795
2019-03-06 23:09:35+00:00,-145371248.0,-17805896.0,618277.32,146458977.0013595
2019-03-06 23:09:36+00:00,-145371248.0,-17805926.63,618276.95,146458980.72367343
2019-03-06 23:09:37+00:00,-145371248.0,-17805958.0,618276.57,146458984.53591803
2019-03-06 23:09:38+00:00,-145371248.0,-17805988.63,618276.2,146458988.25824478
2019-03-06 23:09:39+00:00,-145371248.0,-17806020.0,618275.83,146458992.0705447
2019-03-06 23:09:40+00:00,-145371248.0,-17806050.63,618275.45,146458995.79284197
2019-03-06 23:09:41+00:00,-145371248.0,-17806082.0,618275.08,146458999.60515493
2019-03-06 23:09:42+00:00,-145371248.0,-17806112.74,618274.7,146459003.34083855
2019-03-06 23:09:43+00:00,-145371248.0,-17806144.0,618274.33,146459007.13979107
2019-03-06 23:09:44+00:00,-145371248.0,-17806174.63,618273.95,146459010.86211392
2019-03-06 23:09:45+00:00,-145371248.0,-17806206.0,618273.58,146459014.6744531
2019-03-06 23:09:46+00:00,-145371248.0,-17806236.74,618273.21,146459018.41020453
2019-03-06 23:09:47+00:00,-145371248.0,-17806268.0,618272.83,146459022.20914096
2019-03-06 23:09:48+00:00,-145371248.0,-17806298.63,618272.46,146459025.93153158
2019-03-06 23:09:49+00:00,-145371248.0,-17806330.0,618272.09,146459029.7438969
2019-03-06 23:09:50+00:00,-145371248.0,-17806360.74,618271.71,146459033.47963178
2019-03-06 23:09:51+00:00,-145371248.0,-17806392.0,618271.34,146459037.2786365
2019-03-06 23:09:52+00:00,-145371248.0,-17806422.63,618270.96,146459041.00101045
2019-03-06 23:09:53+00:00,-145371248.0,-17806454.0,618270.59,146459044.81340194
2019-03-06 23:09:54+00:00,-145371248.0,-17806484.74,618270.21,146459048.54916248
2019-03-06 23:09:55+00:00,-145371248.0,-17806516.0,618269.84,146459052.34819326
2019-03-06 23:09:56+00:00,-145371248.0,-17806546.74,618269.46,146459056.0839666
2019-03-06 23:09:57+00:00,-145371248.0,-17806578.0,618269.09,146459059.88301045
2019-03-06 23:09:58+00:00,-145371248.0,-17806608.74,618268.71,146459063.61879662
2019-03-06 23:09:59+00:00,-145371248.0,-17806640.0,618268.34,146459067.41785347
2019-03-06 23:10:00+00:00,-145371248.0,-17806670.74,618267.97,146459071.1536947
2019-03-06 23:10:01+00:00,-145371248.0,-17806702.0,618267.59,146459074.95272237
2019-03-06 23:10:02+00:00,-145371248.0,-17806732.74,618267.22,146459078.68857643
2019-03-06 23:10:03+00:00,-145371248.0,-17806764.0,618266.84,146459082.48761714
2019-03-06 23:10:04+00:00,-145371248.0,-17806794.74,618266.47,146459086.223484
2019-03-06 23:10:05+00:00,-145371248.0,-17806826.0,618266.1,146459090.02258
2019-03-06 23:10:06+00:00,-145371248.0,-17806856.74,618265.72,146459093.75841746
2019-03-06 23:10:07+00:00,-145371248.0,-17806888.0,618265.35,146459097.55752647
2019-03-06 23:10:08+00:00,-145371253.89,-17806918.74,618264.97,146459107.13962764
2019-03-06 23:10:09+00:00,-145371264.0,-17806950.0,618264.6,146459120.97365534
2019-03-06 23:10:10+00:00,-145371264.0,-17806980.74,618264.22,146459124.70951805
2019-03-06 23:10:11+00:00,-145371264.0,-17807012.0,618263.85,146459128.50865275
2019-03-06 23:10:12+00:00,-145371264.0,-17807042.74,618263.48,146459132.24457046
2019-03-06 23:10:13+00:00,-145371264.0,-17807074.0,618263.1,146459136.043676
2019-03-06 23:10:14+00:00,-145371264.0,-17807104.74,618262.73,146459139.77960658
2019-03-06 23:10:15+00:00,-145371264.0,-17807136.0,618262.35,146459143.57872513
2019-03-06 23:10:16+00:00,-145371264.0,-17807166.74,618261.98,146459147.3146685
2019-03-06 23:10:17+00:00,-145371264.0,-17807198.0,618261.6,146459151.1138001
2019-03-06 23:10:18+00:00,-145371264.0,-17807228.74,618261.23,146459154.8497563
2019-03-06 23:10:19+00:00,-145371264.0,-17807260.0,618260.86,146459158.64894316
2019-03-06 23:10:20+00:00,-145371264.0,-17807290.74,618260.48,146459162.38486996
2019-03-06 23:10:21+00:00,-145371264.0,-17807322.0,618260.11,146459166.18406987
2019-03-06 23:10:22+00:00,-145371264.0,-17807352.74,618259.73,146459169.92000952
2019-03-06 23:10:23+00:00,-145371264.0,-17807384.0,618259.36,146459173.71922246
2019-03-06 23:10:24+00:00,-145371264.0,-17807414.74,618258.98,146459177.45517492
2019-03-06 23:10:25+00:00,-145371264.0,-17807446.0,618258.61,146459181.25440088
2019-03-06 23:10:26+00:00,-145371264.0,-17807476.74,618258.23,146459184.99036616
2019-03-06 23:10:27+00:00,-145371264.0,-17807508.0,618257.86,146459188.78960517
2019-03-06 23:10:28+00:00,-145371264.0,-17807538.74,618257.48,146459192.5255833
2019-03-06 23:10:29+00:00,-145371264.0,-17807570.0,618257.11,146459196.32483533
2019-03-06 23:10:30+00:00,-145371264.0,-17807600.74,618256.74,146459200.0608685
2019-03-06 23:10:31+00:00,-145371264.0,-17807632.0,618256.36,146459203.86009136
2019-03-06 23:10:32+00:00,-145371264.0,-17807662.74,618255.99,146459207.59613734
2019-03-06 23:10:33+00:00,-145371264.0,-17807694.0,618255.62,146459211.39541546
2019-03-06 23:10:34+00:00,-145371264.0,-17807724.74,618255.24,146459215.13143203
2019-03-06 23:10:35+00:00,-145371264.0,-17807756.0,618254.87,146459218.93072322
2019-03-06 23:10:36+00:00,-145371264.0,-17807786.74,618254.49,146459222.6667526
2019-03-06 23:10:37+00:00,-145371264.0,-17807818.0,618254.12,146459226.46605682
2019-03-06 23:10:38+00:00,-145371264.0,-17807848.74,618253.74,146459230.20209906
2019-03-06 23:10:39+00:00,-145371264.0,-17807880.0,618253.37,146459234.0014163
2019-03-06 23:10:40+00:00,-145371264.0,-17807910.74,618253.0,146459237.73751354
2019-03-06 23:10:41+00:00,-145371264.0,-17807942.0,618252.63,146459241.53684384
2019-03-06 23:10:42+00:00,-145371264.0,-17807972.74,618252.25,146459245.27291173
2019-03-06 23:10:43+00:00,-145371264.0,-17808004.0,618251.88,146459249.07225505
2019-03-06 23:10:44+00:00,-145371264.0,-17808034.74,618251.5,146459252.80833572
2019-03-06 23:10:45+00:00,-145371264.0,-17808066.0,618251.13,146459256.6076921
2019-03-06 23:10:46+00:00,-145371264.0,-17808096.74,618250.75,146459260.3437856
2019-03-06 23:10:47+00:00,-145371264.0,-17808128.0,618250.38,146459264.143155
2019-03-06 23:10:48+00:00,-145371265.68,-17808158.74,618250.0,146459269.54678112
2019-03-06 23:10:49+00:00,-145371279.16,-17808190.0,618249.63,146459286.72602412
2019-03-06 23:10:50+00:00,-145371280.0,-17808220.74,618249.25,146459291.29590273
2019-03-06 23:10:51+00:00,-145371280.0,-17808252.0,618248.88,146459295.0952978
2019-03-06 23:10:52+00:00,-145371280.0,-17808282.74,618248.51,146459298.8314716
2019-03-06 23:10:53+00:00,-145371280.0,-17808314.0,618248.13,146459302.6308375
2019-03-06 23:10:54+00:00,-145371280.0,-17808344.74,618247.76,146459306.3670241
2019-03-06 23:10:55+00:00,-145371280.0,-17808376.0,618247.38,146459310.16640306
2019-03-06 23:10:56+00:00,-145371280.0,-17808406.74,618247.01,146459313.9026025
2019-03-06 23:10:57+00:00,-145371280.0,-17808438.0,618246.63,146459317.70199448
2019-03-06 23:10:58+00:00,-145371280.0,-17808468.74,618246.26,146459321.43820673
2019-03-06 23:10:59+00:00,-145371280.0,-17808500.0,618245.89,146459325.23765394
2019-03-06 23:11:00+00:00,-145371280.0,-17808530.74,618245.51,146459328.97383684
2019-03-06 23:11:01+00:00,-145371280.0,-17808562.0,618245.14,146459332.7732971
2019-03-06 23:11:02+00:00,-145371280.0,-17808592.74,618244.77,146459336.509535
2019-03-06 23:11:03+00:00,-145371280.0,-17808624.0,618244.39,146459340.3089661
2019-03-06 23:11:04+00:00,-145371280.0,-17808654.74,618244.02,146459344.04521683
2019-03-06 23:11:05+00:00,-145371280.0,-17808686.0,618243.64,146459347.84466097
2019-03-06 23:11:06+00:00,-145371280.0,-17808716.74,618243.27,146459351.5809245
2019-03-06 23:11:07+00:00,-145371280.0,-17808748.0,618242.89,146459355.3803817
2019-03-06 23:11:08+00:00,-145371280.0,-17808778.74,618242.52,146459359.11665806
2019-03-06 23:11:09+00:00,-145371280.0,-17808810.0,618242.14,146459362.91612828
2019-03-06 23:11:10+00:00,-145371280.0,-17808840.74,618241.77,146459366.65241748
2019-03-06 23:11:11+00:00,-145371280.0,-17808872.0,618241.39,146459370.45190072
2019-03-06 23:11:12+00:00,-145371280.0,-17808902.74,618241.02,146459374.18820277
2019-03-06 23:11:13+00:00,-145371280.0,-17808934.0,618240.65,146459377.98774126
2019-03-06 23:11:14+00:00,-145371280.0,-17808964.74,618240.27,146459381.7240139
2019-03-06 23:11:15+00:00,-145371280.0,-17808996.0,618239.9,146459385.52356544
2019-03-06 23:11:16+00:00,-145371280.0,-17809026.74,618239.52,146459389.2598509
2019-03-06 23:11:17+00:00,-145371280.0,-17809058.0,618239.15,146459393.05941546
2019-03-06 23:11:18+00:00,-145371280.0,-17809088.74,618238.77,146459396.79571375
2019-03-06 23:11:19+00:00,-145371280.0,-17809120.0,618238.4,146459400.59529138
2019-03-06 23:11:20+00:00,-145371280.0,-17809150.84,618238.03,146459404.34380448
2019-03-06 23:11:21+00:00,-145371280.0,-17809182.0,618237.65,146459408.13119313
2019-03-06 23:11:22+00:00,-145371280.0,-17809212.74,618237.28,146459411.86755925
2019-03-06 23:11:23+00:00,-145371280.0,-17809244.0,618236.9,146459415.66712075
2019-03-06 23:11:24+00:00,-145371280.0,-17809274.84,618236.53,146459419.41565958
2019-03-06 23:11:25+00:00,-145371280.0,-17809306.0,618236.15,146459423.20307425
2019-03-06 23:11:26+00:00,-145371280.0,-17809336.74,618235.78,146459426.93946603
2019-03-06 23:11:27+00:00,-145371280.0,-17809368.0,618235.41,146459430.7390958
2019-03-06 23:11:28+00:00,-145371280.0,-17809398.84,618235.03,146459434.48761815
2019-03-06 23:11:29+00:00,-145371290.95,-17809430.0,618234.66,146459449.14374515
2019-03-06 23:11:30+00:00,-145371296.0,-17809460.74,618234.28,146459457.8925997
2019-03-06 23:11:31+00:00,-145371296.0,-17809492.0,618233.91,146459461.69225514
2019-03-06 23:11:32+00:00,-145371296.0,-17809522.84,618233.54,146459465.440845
2019-03-06 23:11:33+00:00,-145371296.0,-17809554.0,618233.16,146459469.22831127
2019-03-06 23:11:34+00:00,-145371296.0,-17809584.74,618232.79,146459472.96475393
2019-03-06 23:11:35+00:00,-145371296.0,-17809616.0,618232.41,146459476.76439327
2019-03-06 23:11:36+00:00,-145371296.0,-17809646.84,618232.04,146459480.51300886
2019-03-06 23:11:37+00:00,-145371296.0,-17809678.0,618231.66,146459484.3005011
2019-03-06 23:11:38+00:00,-145371296.0,-17809708.84,618231.29,146459488.04912958
2019-03-06 23:11:39+00:00,-145371296.0,-17809740.0,618230.91,146459491.8366348
2019-03-06 23:11:40+00:00,-145371296.0,-17809770.84,618230.54,146459495.58527613
2019-03-06 23:11:41+00:00,-145371296.0,-17809802.0,618230.16,146459499.37279436
2019-03-06 23:11:42+00:00,-145371296.0,-17809832.84,618229.79,146459503.12144858
2019-03-06 23:11:43+00:00,-145371296.0,-17809864.0,618229.42,146459506.909022
2019-03-06 23:11:44+00:00,-145371296.0,-17809894.84,618229.04,146459510.65764686
2019-03-06 23:11:45+00:00,-145371296.0,-17809926.0,618228.67,146459514.4452333
2019-03-06 23:11:46+00:00,-145371296.0,-17809956.84,618228.3,146459518.19391322
2019-03-06 23:11:47+00:00,-145371296.0,-17809988.0,618227.92,146459521.98147047
2019-03-06 23:11:48+00:00,-145371296.0,-17810018.84,618227.55,146459525.73016325
2019-03-06 23:11:49+00:00,-145371296.0,-17810050.0,618227.17,146459529.51773348
2019-03-06 23:11:50+00:00,-145371296.0,-17810080.84,618226.8,146459533.26643914
2019-03-06 23:11:51+00:00,-145371296.0,-17810112.0,618226.42,146459537.05402237
2019-03-06 23:11:52+00:00,-145371296.0,-17810142.84,618226.05,146459540.80274087
2019-03-06 23:11:53+00:00,-145371296.0,-17810174.0,618225.68,146459544.5903793
2019-03-06 23:11:54+00:00,-145371296.0,-17810204.84,618225.3,146459548.33906847
2019-03-06 23:11:55+00:00,-145371296.0,-17810236.0,618224.93,146459552.1267199
2019-03-06 23:11:56+00:00,-145371296.0,-17810266.84,618224.55,146459555.87542194
2019-03-06 23:11:57+00:00,-145371296.0,-17810298.0,618224.18,146459559.66308638
2019-03-06 23:11:58+00:00,-145371296.0,-17810328.84,618223.8,146459563.41180128
2019-03-06 23:11:59+00:00,-145371296.0,-17810360.0,618223.43,146459567.1994787
2019-03-06 23:12:00+00:00,-145371296.0,-17810390.84,618223.06,146459570.94824868
2019-03-06 23:12:01+00:00,-145371296.0,-17810422.0,618222.68,146459574.7358969
2019-03-06 23:12:02+00:00,-145371296.0,-17810452.84,618222.31,146459578.48467973
2019-03-06 23:12:03+00:00,-145371296.0,-17810484.0,618221.93,146459582.27234092
2019-03-06 23:12:04+00:00,-145371296.0,-17810514.84,618221.56,146459586.02113664
2019-03-06 23:12:05+00:00,-145371296.0,-17810546.0,618221.18,146459589.80881086
2019-03-06 23:12:06+00:00,-145371296.0,-17810576.84,618220.81,146459593.55761942
2019-03-06 23:12:07+00:00,-145371296.0,-17810608.0,618220.43,146459597.34530663
2019-03-06 23:12:08+00:00,-145371296.0,-17810638.84,618220.07,146459601.09417027
2019-03-06 23:12:09+00:00,-145371301.05,-17810670.0,618219.68,146459609.89430285
2019-03-06 23:12:10+00:00,-145371312.0,-17810700.84,618219.32,146459624.5118119
2019-03-06 23:12:11+00:00,-145371312.0,-17810732.0,618218.94,146459628.29952472
2019-03-06 23:12:12+00:00,-145371312.0,-17810762.84,618218.57,146459632.04837146
2019-03-06 23:12:13+00:00,-145371312.0,-17810794.0,618218.19,146459635.83609727
2019-03-06 23:12:14+00:00,-145371312.0,-17810824.84,618217.82,146459639.58495688
2019-03-06 23:12:15+00:00,-145371312.0,-17810856.0,618217.44,146459643.37269568
2019-03-06 23:12:16+00:00,-145371312.0,-17810886.84,618217.07,146459647.12156814
2019-03-06 23:12:17+00:00,-145371312.0,-17810918.0,618216.69,146459650.90931994
2019-03-06 23:12:18+00:00,-145371312.0,-17810948.84,618216.32,146459654.6582053
