z,H_TFGR,q_TFGR,j_TFGR,H_LCDM,q_LCDM,j_LCDM,Omega_r_TFGR,Omega_m_TFGR,Omega_TF_TFGR
1.307697121401752538e+00,1.498212211000113996e+02,3.432882519340405003e-01,1.095450991444616884e+00,1.540188882125422083e+02,2.958286050857169558e-01,1.000000000000000000e+00,6.191054804527462751e-04,9.121468385161105585e-01,8.723405600343657473e-02
1.311439299123905000e+00,1.501477669413009437e+02,3.441230727506492948e-01,1.094953130587000611e+00,1.543427168204392217e+02,2.966863525906110466e-01,1.000000000000000000e+00,6.204235814740295630e-04,9.126089436184772197e-01,8.677063280004872203e-02
1.315181476846057906e+00,1.504746970997939286e+02,3.449525412536600388e-01,1.094458478802205814e+00,1.546669148421019031e+02,2.975396904490815730e-01,1.000000000000000000e+00,6.217406758268542982e-04,9.130680764995878773e-01,8.631018282458524649e-02
1.318923654568210369e+00,1.508020107490355031e+02,3.457766959344608648e-01,1.093967013006362343e+00,1.549914816539066749e+02,2.983886437395295022e-01,1.000000000000000000e+00,6.230567682777627845e-04,9.135242585374566682e-01,8.585268469426560189e-02
1.322665832290363275e+00,1.511297070672112852e+02,3.465955749990186074e-01,1.093478710286820865e+00,1.553164166348205413e+02,2.992332374029377240e-01,1.000000000000000000e+00,6.243718635791037103e-04,9.139775109515482221e-01,8.539811718487279324e-02
1.326408010012515737e+00,1.514577852371149049e+02,3.474092163697277691e-01,1.092993547901041751e+00,1.556417191663881283e+02,3.000734962433235786e-01,1.000000000000000000e+00,6.256859664688631207e-04,9.144278548038052845e-01,8.494645922972593466e-02
1.330150187734668643e+00,1.517862444461160578e+02,3.482176576872599294e-01,1.092511503275486184e+00,1.559673886327198318e+02,3.009094449282007089e-01,1.000000000000000000e+00,6.269990816705026549e-04,9.148753109996764499e-01,8.449768991865296008e-02
1.333892365456821105e+00,1.521150838861285592e+02,3.490209363124059938e-01,1.092032554004509715e+00,1.562934244204794538e+02,3.017411079890428560e-01,1.000000000000000000e+00,6.283112138928008189e-04,9.153199002891402314e-01,8.405178849696685883e-02
1.337634543178974011e+00,1.524443027535789668e+02,3.498190893279173319e-01,1.091556677849257806e+00,1.566198259188721238e+02,3.025685098217545388e-01,1.000000000000000000e+00,6.296223678297000045e-04,9.157616432677271323e-01,8.360873436444304918e-02
1.341376720901126474e+00,1.527739002493747762e+02,3.506121535403403655e-01,1.091083852736564053e+00,1.569465925196318778e+02,3.033916746871453407e-01,1.000000000000000000e+00,6.309325481601586044e-04,9.162005603775399409e-01,8.316850707429981893e-02
1.345118898623279380e+00,1.531038755788736125e+02,3.514001654818498799e-01,1.090614056757850392e+00,1.572737236170097219e+02,3.042106267114104146e-01,1.000000000000000000e+00,6.322417595480102825e-04,9.166366719082719161e-01,8.273108633218008434e-02
1.348861076345431842e+00,1.534342279518522787e+02,3.521831614120748966e-01,1.090147268168031314e+00,1.576012186077618367e+02,3.050253898866147617e-01,1.000000000000000000e+00,6.335500066418249792e-04,9.170699979982214201e-01,8.229645199513666021e-02
1.352603254067584748e+00,1.537649565824758326e+02,3.529611773199221592e-01,1.089683465384418737e+00,1.579290768911370435e+02,3.058359880711811751e-01,1.000000000000000000e+00,6.348572940747785904e-04,9.175005586353057740e-01,8.186458407061959763e-02
1.356345431789737210e+00,1.540960606892671194e+02,3.537342489253924027e-01,1.089222626985632880e+00,1.582572978688649528e+02,3.066424449903836225e-01,1.000000000000000000e+00,6.361636264645216705e-04,9.179283736580687858e-01,8.143546271546656112e-02
1.360087609511890117e+00,1.544275394950765303e+02,3.545024116813946247e-01,1.088764731710513356e+00,1.585858809451442824e+02,3.074447842368444594e-01,1.000000000000000000e+00,6.374690084130607125e-04,9.183534627566914965e-01,8.100906823489555098e-02
1.363829787234042579e+00,1.547593922270520181e+02,3.552657007755515295e-01,1.088309758457034260e+00,1.589148255266307501e+02,3.082430292710349740e-01,1.000000000000000000e+00,6.387734445066367171e-04,9.187758454739923808e-01,8.058538108150099799e-02
1.367571964956195485e+00,1.550916181166091121e+02,3.560241511320029195e-01,1.087857686281224145e+00,1.592441310224252220e+02,3.090372034217803154e-01,1.000000000000000000e+00,6.400769393156134114e-04,9.191955412064316544e-01,8.016438185425270313e-02
1.371314142678347947e+00,1.554242163994012174e+02,3.567777974132002594e-01,1.087408494396086889e+00,1.595737968440616896e+02,3.098273298867671999e-01,1.000000000000000000e+00,6.413794973943652512e-04,9.196125692051072553e-01,7.974605129749826049e-02
1.375056320400500853e+00,1.557571863152901983e+02,3.575266740216982986e-01,1.086962162170527879e+00,1.599038224054958448e+02,3.106134317330563333e-01,1.000000000000000000e+00,6.426811232811760477e-04,9.200269485767509359e-01,7.933037029996799216e-02
1.378798498122653315e+00,1.560905271083174171e+02,3.582708151019383114e-01,1.086518669128282655e+00,1.602342071230932845e+02,3.113955318975968334e-01,1.000000000000000000e+00,6.439818214981346675e-04,9.204386982847181375e-01,7.891731989378374112e-02
1.382540675844806222e+00,1.564242380266743737e+02,3.590102545420277846e-01,1.086077994946850644e+00,1.605649504156176022e+02,3.121736531877453702e-01,1.000000000000000000e+00,6.452815965510401647e-04,9.208478371499779769e-01,7.850688125347095314e-02
1.386282853566958684e+00,1.567583183226738868e+02,3.597450259755103907e-01,1.085640119456431130e+00,1.608960517042185927e+02,3.129478182817858056e-01,1.000000000000000000e+00,6.465804529293089735e-04,9.212543838520961259e-01,7.809903569497463061e-02
1.390025031289111590e+00,1.570927672527218135e+02,3.604751627831330740e-01,1.085205022638863648e+00,1.612275104124211680e+02,3.137180497294552728e-01,1.000000000000000000e+00,6.478783951058857864e-04,9.216583569302164713e-01,7.769376467467775660e-02
1.393767209011264052e+00,1.574275840772884294e+02,3.612006980946045331e-01,1.084772684626572614e+00,1.615593259661135050e+02,3.144843699524695335e-01,1.000000000000000000e+00,6.491754275371594204e-04,9.220597747840383329e-01,7.729104978842445128e-02
1.397509386733416958e+00,1.577627680608802905e+02,3.619216647903478190e-01,1.084343085701515941e+00,1.618914977935353647e+02,3.152468012450540535e-01,1.000000000000000000e+00,6.504715546628821524e-04,9.224586556747906840e-01,7.689087277054645897e-02
1.401251564455569421e+00,1.580983184720119823e+02,3.626380955032445508e-01,1.083916206294137208e+00,1.622240253252666378e+02,3.160053657744741340e-01,1.000000000000000000e+00,6.517667809060913309e-04,9.228550177262002663e-01,7.649321549289364586e-02
1.404993742177722327e+00,1.584342345831788634e+02,3.633500226203747463e-01,1.083492026982323164e+00,1.625569079942163171e+02,3.167600855815710936e-01,1.000000000000000000e+00,6.530611106730373856e-04,9.232488789254592598e-01,7.609805996386764804e-02
1.408735919899875233e+00,1.587705156708290701e+02,3.640574782847481594e-01,1.083070528490363227e+00,1.628901452356106461e+02,3.175109825812987840e-01,1.000000000000000000e+00,6.543545483531133539e-04,9.236402571241866255e-01,7.570538832746021018e-02
1.412478097622027695e+00,1.591071610153361746e+02,3.647604943970273461e-01,1.082651691687916751e+00,1.632237364869817782e+02,3.182580785632613263e-01,1.000000000000000000e+00,6.556470983187876606e-04,9.240291700393856722e-01,7.531518286229560433e-02
1.416220275344180601e+00,1.594441699009721845e+02,3.654591026172457902e-01,1.082235497588981410e+00,1.635576811881568631e+02,3.190013951922552327e-01,1.000000000000000000e+00,6.569387649255435105e-04,9.244156352543984045e-01,7.492742598067614335e-02
1.419962453066333063e+00,1.597815416158803430e+02,3.661533343665168694e-01,1.081821927350867130e+00,1.638919787812463085e+02,3.197409540088117508e-01,1.000000000000000000e+00,6.582295525118167642e-04,9.247996702198553187e-01,7.454210022763281540e-02
1.423704630788485970e+00,1.601192754520485835e+02,3.668432208287363272e-01,1.081410962273175791e+00,1.642266287106330651e+02,3.204767764297419275e-01,1.000000000000000000e+00,6.595194653989416194e-04,9.251812922546214235e-01,7.415918827997951268e-02
1.427446808510638432e+00,1.604573707052824432e+02,3.675287929522758068e-01,1.081002583796784045e+00,1.645616304229607465e+02,3.212088837486819504e-01,1.000000000000000000e+00,6.608085078910964005e-04,9.255605185467368212e-01,7.377867294537204801e-02
1.431188986232791338e+00,1.607958266751793133e+02,3.682100814516707232e-01,1.080596773502830565e+00,1.648969833671233118e+02,3.219372971366421532e-01,1.000000000000000000e+00,6.620966842752545531e-04,9.259373661543542910e-01,7.340053716137051598e-02
1.434931163954943800e+00,1.611346426651018078e+02,3.688871168092982544e-01,1.080193513111709747e+00,1.652326869942533563e+02,3.226620376425558545e-01,1.000000000000000000e+00,6.633839988211368303e-04,9.263118520066719874e-01,7.302476399450685829e-02
1.438673341677096706e+00,1.614738179821518145e+02,3.695599292770492816e-01,1.079792784482067169e+00,1.655687407577115664e+02,3.233831261938304169e-01,1.000000000000000000e+00,6.646704557811693344e-04,9.266839929048625857e-01,7.265133663935630093e-02
1.442415519399249169e+00,1.618133519371445175e+02,3.702285488779905043e-01,1.079394569609803733e+00,1.659051441130750106e+02,3.241005835968989168e-01,1.000000000000000000e+00,6.659560593904409074e-04,9.270538055229958774e-01,7.228023841761378743e-02
1.446157697121402075e+00,1.621532438445831588e+02,3.708930054080204486e-01,1.078998850627081119e+00,1.662418965181271062e+02,3.248144305377737018e-01,1.000000000000000000e+00,6.672408138666655096e-04,9.274213064089594782e-01,7.191145277717379825e-02
1.449899874843554537e+00,1.624934930226332597e+02,3.715533284375166501e-01,1.078605609801333465e+00,1.665789974328459664e+02,3.255246875826008912e-01,1.000000000000000000e+00,6.685247234101487175e-04,9.277865119853740961e-01,7.154496329121583231e-02
1.453642052565707443e+00,1.628340987930975530e+02,3.722095473129733989e-01,1.078214829534284602e+00,1.669164463193941401e+02,3.262313751782152105e-01,1.000000000000000000e+00,6.698077922037542218e-04,9.281494385505025813e-01,7.118075365729360782e-02
